image_id,description
85 18.59.45_2.jpg,a glass bird sitting on top of a rock
30690.jpg,"a painting with a red, blue, and orange stripe"
293_15.png,a painting of a landscape with mountains in the background
60804.jpg,"a painting with a red, yellow and pink color scheme"
30348.jpg,a painting of a man on a horse in a storm
guy-rose_a-carmel-pine-1918.jpg,a painting of a tree on the beach
alfred-sisley_plum-and-walnut-trees-in-spring-1889.jpg,"the orchard, 1888 by claude - jean - louis"
454_3.jpg,a painting of the person
5778_mainfoto_05.jpg,a sculpture of a woman and a man
meadow-at-bezons.jpg,a painting of a woman in a field
65210.jpg,a painting of a man in a bath
21686.jpg,a painting of a woman in a room
350_10.png,a painting with a white background and a black and yellow painting
18278.jpg,the last judgement of christ by giovanni de vecchi
213_25.png,a painting of a bowl with a bird on it
56139.jpg,a painting with a white background and a black frame
51368.jpg,a painting of a river with a boat in the water
48314.jpg,a painting of trees in the woods
1097572.jpg,a painting of a man sitting in a chair
2008_4.jpg,a painting of houses on a hill
19503.jpg,"two women in kimono, from the series of six prints"
386_16.png,a painting on a wall with a red and green painting
54024.jpg,a painting of a mountain landscape with a river and a village
1121889.jpg,a painting of flowers in a vase on a table
29912.jpg,a painting of people in a street
30751.jpg,a painting of a street scene with people walking
252_69.png,a painting of a white and gray background
43585.jpg,a painting of two people hugging
windmill-at-zaandam-1.jpg,a painting of a windmill and a boat in the water
98948.jpg,a painting of a cityscape
61488.jpg,a painting of waves crashing on rocks
1050485.jpg,a painting of flowers and fruit on a table
15102.jpg,a drawing of a woman in a hat
2359.jpg,a painting of a man in a red robe holding a staff
claude-monet_the-rock-needle-seen-through-the-porte-d-aval-1886.jpg,a painting of a rock formation
1 (1390).jpg,a man with a very green eye
374_28.png,a piece of paper with a square pattern on it
140_14.png,a painting of a number of squares
38073.jpg,a painting of a woman in a white dress
265_16.png,a painting of a horse in the sky
71_99.png,a painting of a square with a brown square on the top
27520.jpg,a painting of a banana tree in a wooded
1055560.jpg,a painting of a vase with flowers in it
85456.jpg,a painting with a red and yellow background
148_4.jpg,the virgin mary and child jesus
24727.jpg,a painting of a house on the shore
38131.jpg,a black and white drawing of a man with a mustache
391_7.jpg,a bronze sculpture of a dog
1053307.jpg,a painting of flowers in a vase on a table
328_16.png,a triangle with a black background
11283.jpg,a drawing of a house in the woods
101578.jpg,a painting of a yellow and blue striped pattern
59962.jpg,a painting of bluebells in a field
41671.jpg,a painting of a woman in a red hat
22943.jpg,a painting of a landscape with trees and a river
53048.jpg,a drawing of a village with a man and a woman
00000234_(2).jpg,a lake with snow covered mountains in the background
15187.jpg,the last judgement of st peter
33809.jpg,a painting of a man with a hat
1008196.jpg,a painting of a table with a candle and a bottle
johan-jongkind_winter-scene-in-holland-1846.jpg,a painting of a winter scene with a boat and people
32420.jpg,a painting of a landscape with trees and a hill
53079.jpg,a painting of a city with people and buildings
249_5.jpg,a painting of a woman standing on a bridge
37142.jpg,a painting of a mountain with a sky in the background
54_5.jpg,a painting of the virgin holding a child
21812.jpg,a painting of people in a crowd
31143.jpg,a woman with flowers by johannes van bosen
1004452.jpg,a painting of flowers in a vase on a table
15233.jpg,a painting of a lighthouse at night
36374.jpg,the ann of st francis by giovanni petta
1654_3.jpg,a drawing of a man on a boat
433_15.png,a painting of a crowd of people
70172.jpg,a painting of a street with a person walking down it
82363.jpg,a painting of a green and red flower
1480881892110450294.jpg,eyebrow tattoo before and after
47_15.png,a painting with black and red paint on it
101020.jpg,a painting of a house on the beach
2168_4.jpg,a painting of a man on a horse with a bird flying above him
53959.jpg,a painting of people sitting at a table
0397_2.jpg,a painting of two people in a room
135_49.png,a painting of a building with a large pile of objects
83452.jpg,the virgin and child with saints
90238.jpg,a painting of a vase and a plant
17979.jpg,a painting of a landscape with mountains in the background
172_16.png,a black and white painting on a white wall
64272.jpg,a painting of people walking on a street
18898.jpg,a painting of a blue and red sky
38391.jpg,a painting of a woman in a room with a man and woman
20001774.jpg,a painting of a house on a hill
348_4.png,a painting of a square in orange and yellow
11503.jpg,a painting of two trees in a field
55673.jpg,a chinese painting of mountains and a river
t3_sj2inb_1.jpg,a black and white photo of a building
335_19.png,a black and white drawing of a flower
206_0.png,a drawing of a plant with long stems
edward-e-simmons_les-marais-salants.jpg,a painting of a road near a body of water
1104316.jpg,a painting of flowers and fruit on a table
0448_3.jpg,a painting of two people in formal clothing
22303.jpg,the chess game by jean - baptiste de'oie
