image_id,description
38216.jpg,a painting of a lake surrounded by hills
43610.jpg,a painting of a woman in a red dress
claude-monet_landscape-with-thunderstorm.jpg,"claude claude monet, the seine, 1888"
20879.jpg,a painting of a city with buildings and people
571.jpg,the saint of the holy
00000306_(6).jpg,a mountain covered in snow
1846_3.jpg,a painting of a man in a red cloak
393_208.png,a piece of paper with black and gold paint
96091.jpg,a painting of a colorful abstract design
183_58.png,a red and black painting on a white surface
1977.jpg,a painting of a battle
52015.jpg,a painting of a street with buildings and a building
51836.jpg,a rocky coast with a lighthouse and a small boat in the distance by a rocky coast with a
49032.jpg,a painting of a river in the woods
31488.jpg,a painting of a canal with a bridge in the background
21250.jpg,"the cover of the book, the history of the mexican revolution"
31786.jpg,a painting of a man in a blue suit and hat
0167.jpg,a portrait of a man in a black coat and white shirt
0177_3.jpg,a painting of a man in a blue coat
2212_mainfoto_05.jpg,a painting of a woman in a hospital
4_42.png,a painting of a tree with a man walking by it
Abstract_image_1779.jpg,"a painting with a large, colorful piece of art"
54602.jpg,a painting of a castle in the middle of a forest
2_109.png,the painting is a painting by person
106_15.png,a painting of a colorful abstract painting
19351.jpg,a painting of a man with a hat on
41669.jpg,a painting of a house in the distance
1004858.jpg,a painting of a woman and child in a kitchen
98511.jpg,"a painting of a red, yellow and blue circle"
j-e-h-macdonald_october-shower-gleam-1922.jpg,a painting of a mountain lake with trees and mountains in the background
61976.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
12512.jpg,a painting of a woman in a floral dress
1127_5.jpg,a view of the port of venice by canaletto
ion-theodorescu-sion_piatra-craiului-1920.jpg,a painting of mountains and trees
15_99.png,a painting of a nude woman sitting on a rock
1121735.jpg,a painting on a wall with a blue sky
245_36.png,a drawing of a group of people
5b37e639d0.jpg,a small donkey standing in a pen
49900.jpg,a painting of a woman sitting on a couch
25811.jpg,a painting of a tree in a field
edgar-degas_plowed-field.jpg,a painting of trees in a field
1248_2.jpg,a painting of a man in a field
1480899005517228598.jpg,a man in a pink vest and a white shirt
1100206.jpg,a painting of flowers in a vase on a table
392 18.59.45.jpg,driftwood sculpture on the beach
24077.jpg,a painting with black and yellow paint on a brown background
32791.jpg,a white square pillow with a black border
painting33.png,a silhouette of a man standing in front of a herd of sheep
1009241.jpg,a drawing of a man and woman in a room
1813.jpg,a painting of people playing in a park
00000074_(6).jpg,a tree in the fore of the mountains
55187.jpg,a painting of a red and yellow square
17015.jpg,a drawing of a woman holding a child
12239.jpg,a painting of a tree with a blue sky in the background
55497.jpg,a painting of palm trees with the words som
48095.jpg,a painting of a woman in a dress and a tree
HMPS_SCAG_1408-001.jpg,a painting of a man on a ladder with a woman and two children
1245.jpg,a portrait of a woman in a black dress
147_1.png,a wooden umbrella stand with a metal handle
29818.jpg,a painting of a man with a hat and a hat
88683.jpg,a black and white painting on a white background
t3_t20t8h.jpg,a painting of a woman with a black hair
23581.jpg,a woman in a medieval dress is talking to a man
gustave-loiseau_oise-at-pontoise-1900.jpg,a painting of a tree in the snow
1717_2.jpg,a portrait of a man in a black coat and white shirt
82126.jpg,"a black and white marble slab with a pattern of small, irregular shapes"
1480887385901286257.jpg,a person holding a cup on a wooden table
49622.jpg,a painting of a man with a beard and a bird on his shoulder
27632.jpg,a painting of a factory with a blue sky in the background
47249.jpg,a painting of a field with a person walking in the distance
7063.jpg,a painting of trees and a forest with a blue sky
1654.jpg,a painting of a city with buildings and a river
48064.jpg,a painting of a man on a horse
92216.jpg,a painting of a red wall with a white stripe
380_26.png,a painting with a red frame and blue squares
46265.jpg,a painting of a house with a blue roof
46582.jpg,a drawing of a clock with a chain around it
76_4.png,"a painting of a brown, black and white abstract"
49758.jpg,a chinese painting of a man with a dog
82311.jpg,a painting of flowers in a vase on a table
1480883458933877666.jpg,a city street with a lot of buildings
199_39.png,a red and yellow striped rug with a white border
35835.jpg,a painting of a mountain scene with trees and a man laying on the ground
65242.jpg,a painting of a man kneeling on a rock
1047150.jpg,a painting of fruit and a basket on a table
22744.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
2253_4.jpg,a painting of two faces with a red background
13016.jpg,a painting of a woman in black dress
59570.jpg,a painting of a river with a boat in the water
30590.jpg,a painting of people in a courtyard
1049027.jpg,a painting of apples in a bowl
84751.jpg,a painting of a pyramid with a sun in the middle
1432.jpg,a painting of a table with a wine glass and a plate of food
1937_1.jpg,a painting of a man standing in front of a cross
36302.jpg,the death of socrates by gustave dupre
43593.jpg,a painting of a building with trees and flowers
12477.jpg,a painting of a man in a suit
53037.jpg,a painting of mountains and trees
264_8.png,a painting with a blue circle and brown squares
1053264.jpg,a painting of flowers in a vase on a table
