image_id,description
1096512.jpg,a painting of roses in a vase on a table
13_2.png,a painting of a green field with a church in the background
388_12.png,abstract painting abstract painting abstract painting
287_4.jpg,a painting of a woman wearing a crown
63415.jpg,a painting of a woman in a pink dress and hat
16672.jpg,a painting of a city with buildings and trees
23859.jpg,a drawing of a man in a suit
pierre-auguste-renoir_ile-de-france-1885.jpg,a painting of trees and a river
1004381.jpg,"the fall of the rebel, by william william william william william william william william william william william william"
26013.jpg,a white window with a white curtain
18920.jpg,a painting of a sunset over a river
16633.jpg,a painting of a square with a square pattern
painting143_1.png,a painting of a mountain scene with trees and clouds
Fra_Diamante%27s_painting_%27The_Nativity%27%2C_1465-1470.jpg,the adoration of the virgins
354_15.png,"a painting with a red, yellow and black square"
97256.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
t3_um23j5.jpg,a painting of a woman sitting on a bench
17_97.png,a piece of paper with a painting on it
6174.jpg,a painting of a river with a waterfall in the background
87275.jpg,a painting of a bowl and a bowl of fruit
7606.jpg,a painting of a woman in a white dress
35574.jpg,a painting of a road in the countryside
423_22.png,a painting of a woman in a red sweater
34781.jpg,a painting of a man reading a book
30601.jpg,a portrait of a man in a white coat and green jacket
23_3.png,a stained glass window with a black frame
0023.jpg,a painting of two people in formal clothing
103105.jpg,a painting on a wall with a black and red painting
9322.jpg,the adoration of the adoration of the adoration of the adoration of the adoration
44716.jpg,a painting of a cottage with flowers and a bird
32252.jpg,a painting of a woman walking down a path
100796.jpg,a painting of a red and black landscape
francisco-oller_french-landscape-i-1877.jpg,a painting of a man in the woods
9531.jpg,the last supper of the virgin by raphael van der
347_5.jpg,the virgin of the mother of jesus
17534.jpg,a painting of a woman sitting in the grass
77439.jpg,a painting of a woman in a room
17_95.png,vogue magazine cover illustration of a woman in a dress and hat
painting365_1.png,a painting of a mountain with snow on it
74726.jpg,"a painting of a green, orange and blue abstract"
1088733.jpg,a painting of a cup and a book
49392.jpg,a painting of a mountain landscape with a river and a boat
painting57.png,a black and white silhouette of a dog
20305.jpg,a painting of a woman with a hat
0913.jpg,a painting of a man in a red robe holding a staff
1054410.jpg,a drawing of a table with a bunch of flowers
1480909721551669895.jpg,a wooden floor with a hole in it
95734.jpg,a painting on a wall with a white background
206_4.png,a painting of a blue and yellow abstract painting
116_43.png,a painting with a black and red pattern
2203_2.jpg,a painting of a man with a blue background
51_10.png,a painting of a dog and a cat
40600.jpg,the cover of the book the last days of the world war
92_24.png,a glass box with four different colored circles
25282.jpg,a painting of a man with a beard
39390.jpg,a painting of a beach with a boat in the water
125_68.png,a painting of people in a city
242_11.png,a painting with a red light on it
28394.jpg,a black and white geometric pattern
25005.jpg,the virgin and the virgin with saints
1147_1.jpg,a painting of two people in a room
cezanne_253.jpg,a drawing of a chair with a blanket on it
1089.jpg,a framed print of a woman holding a child
20003108.jpg,a painting of a building with a tree in the middle
62553.jpg,the adoration of the virgins by raphael van der
379_26.png,a painting with squares and squares on it
39555.jpg,a painting of a man with a beard
83776.jpg,a painting with black and white paint on a white background
74954.jpg,a painting of a green and blue square
t3_v9t7z9.jpg,a painting of a forest scene with a deer
60909.jpg,a painting of a woman sitting on a chair
18284.jpg,a painting of people outside a church
27495.jpg,a painting of a man in a hat and coat
62587.jpg,a painting of a star on a wall
1088966.jpg,a painting of a street in a village
55688.jpg,a painting of a woman in a red dress
1480889604831532976.jpg,the cast of the vampire
67962.jpg,a painting of a castle with people on the shore
17708.jpg,a painting of a white and green leaf
1056238.jpg,a drawing of a woman with a red background
gustave-caillebotte_square-in-argenteuil.jpg,"the orange trees, 1888 by claude - jean - baptiste"
12901.jpg,a painting of people walking on a street
37769.jpg,a group of glass vases on a table
1088799.jpg,a painting of a white vase and a black and white vase
42508.jpg,a winter landscape with a church and a church in the distance by joseph joseph
96859.jpg,the resurrection of christ
1041439.jpg,a painting of a vase with blue flowers
samuel-peploe_palm-trees-antibes-1928.jpg,a painting of a palm tree in a park
38393.jpg,a black and white drawing of a bridge
71_120.png,a painting with a red square on the bottom
1048354.jpg,a painting of a red roofed house in a field
40133.jpg,a painting of a boat going under a bridge
54710.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
55935.jpg,the three graces by arthur leighton
53467.jpg,a painting of a field with a cloudy sky
39790.jpg,a painting of a rock in the grass
27350.jpg,the cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr
202_7.png,a blue and white painting on a white wall
41348.jpg,a painting with a black and orange design
1687_1.jpg,a painting of people gathered around a table
