image_id,description
633_4.jpg,an oil painting of the virgin and the virgin
399_6.png,a red and white circular object on a white background
46034.jpg,a painting of a boat in the water
73386.jpg,a painting of a bird on a yellow background
78126.jpg,a painting of a vase and fruit on a table
37790.jpg,a painting of a man with a bird
2266_mainfoto_05_2.jpg,a painting of a cemetery with a cemetery in the background
31310.jpg,the sermon of jesus
55681.jpg,a painting of a man in a kitchen
50208.jpg,a painting of a river with a house in the background
34469.jpg,a painting of a man and woman in a room
30328.jpg,a painting of trees in a field
33979.jpg,the old man reading by rer van
30001452.jpg,a painting of a building with a boat in the water
0843_3.jpg,a painting of a man on a horse with a bird flying above him
394_4.jpg,an icon depicting the person and their children
31624.jpg,a painting of a house in the distance
27238.jpg,a painting of a woman sitting on a chair
46194.jpg,a painting of a pond with trees in the background
claude-monet_haystacks-overcast-day.jpg,"hayss in the field, 1890"
1 (1986).jpg,a man with a beard and a white shirt
2_181.png,a small box with a drawing of birds on it
00079.jpg,a painting of two women sitting on a bench
46717.jpg,a painting of a man sitting at a table
54812.jpg,a painting of a woman walking down a path
123_0.png,"the cover of the book, the art of the modern age"
00000160_(6).jpg,a view of the city from a window
1140_3.jpg,two young girls in a landscape
572.jpg,the virgin mary and child
62583.jpg,a painting of a man and woman in a stable
1038489.jpg,a painting of flowers in a vase on a table
1970_2.jpg,a painting of a man with a feathered hat
53805.jpg,the three apostless by retti
62057.jpg,a painting of a stream in a field
40003101.jpg,a painting of a woman in a pink dress
00000240_(5).jpg,a boat is in the water with mountains in the background
1480907088090751442.jpg,a group of people standing in front of a building
11459.jpg,a painting of a river with houses in the background
40004803.jpg,a painting of a man and woman holding hands
eugene-boudin_trouville-the-jettys-low-tide-1894.jpg,"the port at trou, 1886 | claude monpuin | painting reproduction"
61cf5127ce.jpg,a pig is sticking its head over a fence
60000.jpg,a painting of apples in a field
86144.jpg,a painting of a snowy scene with houses
245_112.png,a red poppy flower with black and white ink
269_9.jpg,a statue of a woman in a white robe
3368_1.jpg,a painting of a woman laying on a bed
vincent-van-gogh_landscape-under-a-stormy-sky-1888.jpg,a painting of a field with a house in the background
john-singer-sargent_graveyard-in-the-tyrol-1915.jpg,a painting of a mountain scene with people and horses
1091141.jpg,still life with flowers and fruit
556.jpg,the icon of the holy family
16255.jpg,a painting of a colorful pattern on a white background
general-view-of-rouen-from-st-catherines-bank.jpg,a painting of a city with buildings and a river
1527_2.jpg,a painting of a living room with a couch and a chair
39887.jpg,a drawing of a man sitting at a table
43883.jpg,a painting of a woman kneeling on a rock
10278.jpg,a painting of a man in a black coat and white shirt
1104050.jpg,a painting of a river with a church in the background
47927.jpg,a painting of a city with a horse and a building
2121_1.jpg,a painting of a man in a red cloak
1440_4.jpg,two young girls in a landscape
2842.jpg,a painting of a man in a tunnel
1030605.jpg,a painting of a river with boats on it
0194_2.jpg,a portrait of a young girl
76534.jpg,a painting of a table with a bottle and a plate
47750.jpg,a black and white photo of a man in graduation robes
t3_va10sv_1.jpg,a roof with a small patch of grass
46115.jpg,a painting of a man with a hat and a red scarf
1304_2.jpg,a painting of a woman in a black dress
claude-monet_cart-on-the-snow-covered-road-with-saint-simeon-farm.jpg,a painting of a snowy scene with a man walking in the snow
54277.jpg,a painting of a man in a red outfit
20004573.jpg,a painting of a street with buildings and a sky
48383.jpg,a painting of a river with trees in the background
25683.jpg,a painting of two people sitting on a hill
0bfd91d96d.jpg,a group of pigs
46101.jpg,the last judgement of christ by bresle
420_2.jpg,the icon of the mother and child
136_45.png,a black and white painting with a white border
312_11.jpg,a painting of boats on a river with buildings in the background
0295_3.jpg,a painting of a man with a feathered hat
00000178_(2).jpg,a blue sky over the ocean with a small island in the distance
190_5.jpg,a cartoon depicting the battle between the person and person
32331.jpg,a painting of a man in a suit and tie
98369.jpg,a painting of jesus in the center of a church
53383.jpg,a black and white image of a woman in a dress
28675.jpg,a painting of a city with people and buildings
vincent-van-gogh_ditch-1884.jpg,a painting of a river with trees and water
1958_mainfoto_05.jpg,a painting of a group of people
0421.jpg,a painting of a man in a red cloak
385_60.png,a painting of a woman in a red dress
289_10.jpg,a drawing of a bridge over a river
821.jpg,a painting of a man with a mustache
1 (2182).jpg,an old woman with a surprised look on her face
55392.jpg,a painting of a street with buildings and a person walking down the street
9334.jpg,a painting of a landscape with a river and a town in the distance
89110.jpg,a painting of a bird on a white background
331_40.png,a pink and purple print with a white background
188_2.jpg,a ceramic sculpture of a dog and a fish
54973.jpg,a painting of a woman sitting on a bench
t3_v9mecc_1.jpg,a painting of a desert landscape
28957.jpg,a painting of two people standing on a hill
