image_id,description
48888.jpg,a painting of a man on a horse
84109.jpg,a painting of a city street with people walking
2_196.png,a painting of a black and white dog
00000271_(4).jpg,wooden deck on the beach
100529.jpg,a painting of flowers in a vase on a table
61601.jpg,a painting of a city street with people walking
208.jpg,a statue of two children holding a bucket
24683.jpg,a black and white illustration of a city
34323.jpg,a painting of a group of people
alfred-sisley_meadow-1875.jpg,a painting of a field with a fence
96571.jpg,the cr and the cr by caravaille
233_17.png,a painting of a red and blue abstract painting
2191.jpg,a painting of a man in a yellow vest and red vest
vincent-van-gogh_wheat-fields-at-auvers-under-clouded-sky-1890.jpg,a painting of a field with a blue sky
1052365.jpg,a painting of flowers in a vase on a table
17577.jpg,the cr of the cross by albrecht albrecht
440_2.jpg,a painting of a woman in front of a house
00000299_(4).jpg,a body of water
73371.jpg,the assumption of the virgin by giovanni de'medici
Abstract_image_1365.jpg,a painting of a red and green triangle
57628.jpg,a painting of a woman sitting on a bench by the water
44366.jpg,still life with fruit and vase by paul mcc
79658.jpg,a painting of a river with buildings and boats
2253_2.jpg,a painting of two faces with a red background
2825.jpg,the persistence of a man by salvador de castro
501.jpg,a small icon of the mother and child
paul-cezanne_montagne-sainte-victoire-from-lauves.jpg,a painting of a mountain scene with a blue sky
1042075.jpg,a painting of a table with a bowl of fruit and a vase
52092.jpg,three dancers in a studio by edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar
71679.jpg,a black and red painting with a red circle
97701.jpg,a painting of a cat with a red and yellow face
1085032.jpg,a painting of flowers in a vase on a table
t3_vadhwv.jpg,a painting of a monkey sitting on a yellow and blue background
85713.jpg,a painting of a garden with palm trees
398_4.png,a white sheet with yellow and grey squares
92479.jpg,"a painting of a green, blue and yellow"
2762.jpg,a painting of two women sitting at a table
Adam_Elsheimer_-_Die_Flucht_nach_%C3%84gypten_%28Alte_Pinakothek%29_2.jpg,a painting of a man sitting on a bench in a park
1056418.jpg,a painting of a street scene with people walking
48291.jpg,a painting of two people sitting at a table
83764.jpg,two chickens hanging on a rack in a room
konstantin-yuon_the-view-of-monastery-fron-the-vokzalnaya-street-1911.jpg,a painting of a city with people walking around
8_5.jpg,the icon of the mother of jesus
cliff-at-pourville.jpg,the cliffs at et - de - port by claude claude
2266_3.jpg,a painting of a man in a yellow vest and red vest
39797.jpg,two girls in a garden with flowers
1834_2.jpg,a painting of people gathered around a body of water
20013.jpg,the adoration of the holy trinity
350 18.59.20_2.jpg,a painting of a woman holding a child
t3_pmhtdz_1.jpg,a painting of a person walking down a path
1 (2793) 11.28.58.jpg,beautiful woman with clean skin stock photo image
cezanne_99.jpg,a painting of a pitcher and pitcher on a table
2_117.png,a painting of squares and circles
343_6.png,a piece of fabric with a line drawn across it
163_1.png,a painting with red and white stripes
35352.jpg,a painting of a woman in a living room
174_11.jpg,a small icon of jesus
20990.jpg,watercolor painting of a church on a small island
331_90.png,a painting of a circle with a blue and yellow circle
Abstract_image_2002.jpg,a painting of a woman sitting on a pink chair
109_8.png,a drawing of a man with a guitar
52ebd5c3a3.jpg,a small goat standing in front of a wooden fence
37311.jpg,a painting of a woman and two children in a wooded
1101036.jpg,a watercolor sketch of a house in the desert
2197_1.jpg,a painting of two people in a room
77868.jpg,a blue and orange painting on a white background
roderic-oconor_the-balustrade-1913.jpg,a painting of a city with buildings and trees
1480906097858306222.jpg,a laptop computer sitting on top of a bed
0264.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
173_1.jpg,the person with a halo and a cross
68517.jpg,the fall of the rebel by pieter pieter pieter pieter pieter pieter pieter pieter pieter pieter pieter pieter pieter
pierre-bonnard_the-garden-steps-1940.jpg,a painting of a path through a forest
59214.jpg,a painting of a church in the snow
0033_3.jpg,a painting of an angel with a sword
47dbef2fdd.jpg,a small animal standing on a rock
53983.jpg,the apple tree by claude claude monot
14799.jpg,a painting of mountains and clouds
23628.jpg,a painting of a boy in a black shirt
241_8.jpg,the statue of the great war in the city of moscow
46123.jpg,a painting of a man in a black coat
36216.jpg,"madonna and saints, c 1480 - 1520"
20745.jpg,two dancers in the garden by edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar
1041906.jpg,a painting of a vase with flowers in it
2_0.png,a painting of boats docked in a harbor
56728.jpg,"the last supper of the virgins, by leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo"
38093.jpg,a painting of a boat in the water
6370.jpg,a painting of a woman in a dress
18415.jpg,a painting of a river with trees and a hill
1 (2056).jpg,a man with a beard and a mustache
26023.jpg,a painting of boats on the beach at sunset
9498.jpg,a painting of a building with a dome
688.jpg,a painting of a man holding a sign
94492.jpg,a painting on a ease with a palette and brush
claude-monet_cliff-at-sainte-adresse.jpg,a painting of a rocky beach with a lighthouse in the background
1541_1.jpg,a painting of a man in a yellow vest and red vest
14923.jpg,a painting of a snowy scene with a person walking down the road
96_10.jpg,a sculpture of a woman with a dandel on her head
15_86.png,a painting of two figures in a room
00000080_(7).jpg,a view of the ocean from a beach at dusk
39419.jpg,a woman holding a bottle of wine
