image_id,description
27041.jpg,a painting of two women in a room
65608.jpg,a yellow square with a white border
1 (1845).jpg,a man with a beard and a hat
38573.jpg,a painting of a horse drawn by a cart
32869.jpg,a painting of a man sitting on a couch
13669.jpg,a painting of people in a field
t3_usopg0_1.jpg,a painting of a house on a hill
45258.jpg,a painting of a woman in a green and yellow dress
64380.jpg,a painting of a path through trees
1928.jpg,a painting of a man with a guitar
53b72af51e.jpg,a pig is standing in the grass near a fence
emilie-charmy_marnat-1914.jpg,a painting of a green house with trees in the background
36364.jpg,a painting of people in a park
t3_uo8a4v_1.jpg,a painting of a forest with trees and water
1030654.jpg,a painting of flowers in a vase on a table
150_7.png,a painting of flowers in a vase
18347.jpg,a painting of a man with a mustache
28068.jpg,a painting of three children in a landscape
47874.jpg,a painting of a lake with clouds in the sky
14267.jpg,a painting of a man with a beard
1383_3.jpg,a painting of a woman in a white dress and a child in a pink dress
2357.jpg,a painting of a woman sitting in a field
00000053_(5).jpg,a horse is walking in the snow near a barn
252_95.png,a painting with yellow and white paint
234_3.jpg,a silver and gold icon of jesus
paul-gauguin_landscape-1899.jpg,a painting of a horse and a house
583_4.jpg,icon of the mother of god
49694.jpg,a painting of a cross on a black background
t3_vc9vig.jpg,a painting of a flower pattern
0710.jpg,a painting of a woman in a red dress
1082108.jpg,a painting of fruit and flowers on a table
28329.jpg,a black and white drawing of a woman in a fur coat
eugene-boudin_the-harvest-near-trouville-1878.jpg,a painting of a field with a house in the background
79271.jpg,a painting of people walking down a road
36744.jpg,a painting of a harbor with ships and people
claude-monet_pathway-in-monets-garden-at-giverny-1901.jpg,a painting of a path through a garden
00372_1.jpg,a painting of a woman in a field
1035440.jpg,a drawing of a vase with flowers on it
60244.jpg,a painting of a path through the woods
1053702.jpg,a painting of a vase and a vase of flowers
30000628.jpg,a drawing of a man in a room with a woman and other figures
105_21.png,a painting with yellow and blue paint
45289.jpg,a painting of a mountain with trees and clouds
32238.jpg,a painting of a forest scene with a stream
388_35.png,a painting of a colorful abstract painting
204_236.png,a painting with a black and red background
4338.jpg,a black and white photo of a group of people
11114964.jpg,a painting of a city with fountains
83_5.png,a painting with black and red lines on it
522_3.jpg,a painting of people in a room
0771_3.jpg,a painting of a man in a red cloak
40927.jpg,a painting of a pitcher and fruit on a table
camille-pissarro_flowering-plum-trees.jpg,a painting of two people in a field
64472.jpg,the adoration of the cross
171_10.png,a painting of a black and brown flower
0386_3.jpg,a painting of a woman in a landscape
17_23.png,"a painting with a black, red, yellow and blue pattern"
223_8.png,a painting with yellow lines on the bottom
20799.jpg,a painting of a woman with a hat
19_54.png,a painting of a blue and orange abstract pattern
48045.jpg,a painting of a man in a suit
6359.jpg,a green and white block of soap
painting229.png,a black and white image of a man in the dark
40004248.jpg,a painting of a man sitting at a table with a skull
252_65.png,a drawing of a woman on a bicycle
61982.jpg,a painting of fruit and a white cloth
3329_mainfoto_05_3.jpg,a portrait of a woman in a tia
296_12.jpg,a painting of the virgin and child
cezanne_313.jpg,a painting of a vase and fruit on a table
1038336.jpg,a drawing of a vase and a pot
266_15.png,a painting of a square with a yellow and blue border
63836.jpg,the three ages by henri dupre
00000297_(2).jpg,"the ocean and the town of cina in cina, italy"
30001967.jpg,"the seine, paris by claude - jean - louis"
20004740.jpg,a painting of a city street with buildings
356_5.png,a painting of a blue and white circle
44369.jpg,a painting of a woman in a yellow shaw
86200.jpg,a painting of a number of squares
375_4.jpg,a painting of a woman in a black coat
00437.jpg,a painting of a man in a field
0644_2.jpg,a portrait of a young girl
386_42.png,a painting of a green square with a white border
86561.jpg,a painting with a black and green paint on it
21295.jpg,a painting of a woman in a green dress
childe-hassam_the-ledges.jpg,the forest by claude claude
355_5.png,a green and yellow rug with squares
625.jpg,a painting of people in a landscape
18114.jpg,a painting of a woman with a dog
0461_1.jpg,a painting of a man in a red robe and white hat
60000115.jpg,a painting of a group of people in a room
6191.jpg,a painting of a river with a castle in the background
00000283_(4).jpg,a sandy beach
henri-edmond-cross_the-maures.jpg,a painting of a landscape with a body of water
52283.jpg,a painting of a cliff with a body of water
Self-Portrait with Bandaged Ear.jpg,vincent van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh
60464.jpg,the three graces by hans van der
1058418.jpg,a painting of a field with a building in the background
97153.jpg,"the cover of the album,'the sound of the sound '"
1211_2.jpg,a painting of a river scene with a man and a woman
49_4.jpg,a painting of jesus holding a book
