image_id,description
623_3.jpg,an old man with a long beard and a black robe
30535.jpg,a black and white photo of a window with blinds
438_36.png,a red painting with a red circle on it
107_14.png,a painting of a yellow cross on a red background
0761_1.jpg,a painting of a man with a feathered hat
0265.jpg,two young girls in a landscape
294_80.png,a black and white photo of people walking in a field
42_7.png,a painting of a black background with a geometric pattern
11781.jpg,a painting with a square and a square in the middle
0151_1.jpg,a painting of a woman in a red dress
9276.jpg,a painting of a group of people in a river
94480.jpg,a painting of a white square with a green stripe
23855.jpg,a painting of a woman in a pink dress
t3_sefig1_1.jpg,a painting of a dog with its tongue out
204_314.png,a painting on a white wall with a white frame
113_29.png,a painting with a red and blue background
109_29.png,a painting of a cross in a square
52339.jpg,a painting of a man with a guitar
33166.jpg,"the cr cr, by jan van derberg"
54_13.png,a book with a painting on it
93439.jpg,the ann of the virgin and the ann of the virgin by raphael van van van van van van
59587.jpg,a painting of a city with flags and buildings
53839.jpg,a painting of mountains and clouds
1658_2.jpg,a painting of people on the beach
38224.jpg,"a woman in a kimono, from the series of six prints"
00393.jpg,a painting of a woman in a green dress
1035181.jpg,a painting of a bowl of fruit and a white bird
13934.jpg,a painting of a crowd of people outside a building
58921.jpg,a painting of a woman in a garden
1024_2.jpg,a painting of a woman in a blue dress
4219.jpg,a painting of a forest with trees and grass
00000281_(2).jpg,a large body of water
marcel-duchamp_landscape-at-blainville-1902.jpg,a painting of a pond with trees and water
42279.jpg,a painting of a beach with trees and a boat
34543.jpg,a painting with a black square and yellow square
48131.jpg,a painting of mountains and water with a lake in the fore
1 (1191).jpg,a young man with a short haircut
51389.jpg,a painting of a mountain with trees
2504.jpg,a painting of three women in a room
0973_2.jpg,a painting of two people in formal clothing
49881.jpg,a painting of a woman in red dress
t3_unaa3f.jpg,a painting of a man with glasses on
1518_1.jpg,a painting of a man on a horse with a bird flying above him
27233.jpg,a painting of a tavern with people sitting around
74532.jpg,a painting of a man with a green and red face
56553.jpg,a painting of a mountain with a body of water
49449.jpg,a painting of a group of men in uniform
1223_3.jpg,a painting on a wall with a woman in the background
21313.jpg,a painting of a red and yellow square
25593.jpg,the painting of the indians in the 1800s
32989.jpg,a painting of a man kneeling on a rock with a dog
t3_tc64zc_1.jpg,oranges on green background
325_10.png,a piece of paper with a blue and purple pattern
245_91.png,a painting of a snail on a green background
48616.jpg,a painting of a farm with a red barn and a white house
27104.jpg,a painting of a man driving a car with a woman in the back
18461.jpg,a painting of two women walking through a field
0460.jpg,a painting of a man in uniform
1002125.jpg,a painting of a woman holding a harp
71848.jpg,the sermon of jesus in the temple of the temple of the pharaoh
11114908.jpg,a book with a drawing of a building
84231.jpg,a painting of squares and squares
00113.jpg,a painting of a chair with a cat on it
vincent-van-gogh_landscape-with-pollard-willows-1884.jpg,a painting of a group of trees with birds in the branches
88731.jpg,a black and white painting on a white background
364_7.png,a white wall with a white sculpture on it
28_6.png,a painting of a woman with a blue hat
21600.jpg,a painting of a woman in a room
101538.jpg,the virgin mary of nazareth
205_69.png,a painting of a woman in a red dress
6fe978c917.jpg,a cat eating out of a bowl
0268.jpg,a painting of a man on a horse with a bird flying above him
00000036_(2).jpg,a view of the sea and mountains from the shore
t3_ro0twa_1.jpg,a duck is sitting on top of an iceberg
41864.jpg,a painting of two men sitting on a bench
1091530.jpg,a painting of flowers in a vase
10120.jpg,the fall of the rebel by pieter de velde
353_8.jpg,a bird sitting on a branch of a tree
2081_1.jpg,a painting of a man in a gold robe and a red curtain
93171.jpg,a painting of a city in the distance
1830_1.jpg,a painting of two women in a field
t3_twvmfc.jpg,a painting of a field with a tree and a puddle
56835.jpg,a painting of trees in the woods
painting24_1.png,a painting of a wave crashing on the beach
5034.jpg,a painting of a city with buildings and people
12420.jpg,a black and white photo of a man on a horse
7430.jpg,a red bag with a hand holding a wren
t3_v92bki.jpg,a painting of a plate of chocolate covered cookies
14361.jpg,a painting of a woman in a gray dress holding flowers
32389.jpg,a drawing of a man in a crown
37402.jpg,a painting of a woman with a man in the background
11111206.jpg,a drawing of a street with a building in the background
70048.jpg,a painting of two men sitting on a red carpet
1999_3.jpg,a painting of a woman in a blue dress
1046805.jpg,a painting of yellow roses in a vase
1898_2.jpg,a painting of two people in formal clothing
37703.jpg,a painting of a vase and a vase
0759_3.jpg,a painting of a woman in a red dress and a white hat
62220.jpg,the death of christ by retti
30003480.jpg,the painting of the nat in the church of san
