image_id,description
92_18.png,a purple and orange geometric design
40000762.jpg,the three kings by giovanni de'medici
t3_qqv3ki_1.jpg,a painting of a man wearing a santa hat
59035.jpg,a wooden altar with a painting of the virgin and other figures
516_4.jpg,a painting of the virgin mary of guadalupe
2221.jpg,a painting of a man in a red cloak
28_64.png,"a painting of a black, orange, and blue abstract"
0417_3.jpg,a portrait of a man in a black coat and white shirt
20393.jpg,a painting of a woman sitting in a chair
43179.jpg,a white and red geometric with circles
00000261_(4).jpg,the beach at the end of the road to the island
60650.jpg,a painting of a woman in a pink dress
31578.jpg,a painting of a man with a book
00584.jpg,a painting of three pears in a bowl
11114942.jpg,a notebook with a drawing of a church
265_10.jpg,a sculpture of a bird made out of ice
52860.jpg,a painting of mountains and a road
56415.jpg,a painting of a body of water near a beach
0489_3.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
00000250_(5).jpg,the mountain side of the glacier
36222.jpg,a painting of a city with a bridge
1844.jpg,a painting of a woman holding a flower
366_14.png,a painting with gold and silver squares on a gray background
74076.jpg,the sisesius of rome
63144.jpg,a painting of a village with a church in the background
49235.jpg,a painting of a building with a statue in the middle
730_3.jpg,a painting of a group of people standing in front of a building
1520_5.jpg,a painting of a man with a feathered hat
113_14.png,a square with a rainbow colored sky in the background
34238.jpg,"the thames, london by claude claude"
0227_3.jpg,a painting of a man in a military uniform
78505.jpg,a gold plate with a black and white stripe
37610.jpg,a painting of people in a room with a fireplace
30485.jpg,a drawing of a square with a square in the middle
0486_1.jpg,a painting of a man in a blue uniform
54729.jpg,"the cover art for the album,'the moon '"
1085794.jpg,a painting of a white and black object
0240_1.jpg,two young girls in a landscape
t3_p1vi4p_1.jpg,a man is painting in a large room
212_9.jpg,a painting of the virgin virgin and child
61563.jpg,a painting with many different colors and shapes
101.jpg,a painting of a woman with a hat and a bird
26806.jpg,a black and white drawing of a river with a bridge
254_3.png,a blue and yellow painting on a white background
38_25.png,a painting with a blue background and a red and yellow design
20661.jpg,a painting of a man in a black suit
29015.jpg,a painting of trees in a park
1082154.jpg,a painting of a town with trees and buildings
1058515.jpg,a painting of a flower on a beige background
60204.jpg,a painting of people on a river
2672.jpg,a painting of people in a park
59_0.png,a drawing of a square with lines and a red line
189_8.jpg,"the three saints, from the book of the gospels"
90124.jpg,a painting of a woman tending flowers in a garden
166_17.png,a painting of a yellow and blue abstract painting
43056.jpg,a painting of a woman with a blue background
t3_uwrn3c.jpg,a painting of a room with a chair and a chair
cezanne_235.jpg,a painting of a house in the woods
50686.jpg,a painting of a man holding a book
20639.jpg,a painting of a table with a vase and a vase on it
28_1.png,a painting of squares and squares on a white background
77078.jpg,a painting with a white background and yellow and black lines
1038551.jpg,a black and white photo of a glass ball on a table
t3_ieja1v_1.jpg,a painting of a man with a beard
2970_1.jpg,a painting of two women in a pond
92545.jpg,two paintings of a woman and a child
1056547.jpg,a painting of a canal in venice
t3_p4dpje_1.jpg,a painting of a flower on a green background
77847.jpg,a painting with many different colors and shapes
claude-monet_spring-1875.jpg,a painting of trees and clouds in the sky
45824.jpg,a drawing of a cross and two figures
51_7.jpg,a painting of a canal with boats and buildings
7652.jpg,a painting of a house by the water
79_27.png,a painting with blue and red shapes
191_3.jpg,a drawing of a ship in the water
1480892541002991306.jpg,"red, white and green chocolate bars"
t3_ubke01.jpg,a painting of a waterfall in the background
Wild Flowers and Thistles in a Vase.jpg,a painting of flowers in a vase on a table
1360.jpg,a painting of a harbor with boats and people
00649.jpg,a painting of three men standing on a green field
29328.jpg,a painting of a woman sitting on a chair
499_4.jpg,the icon of the mother of jesus
371_15.png,a book with a picture of a person holding a kite
1 (2464).jpg,a man with a shaved haircut and a black shirt
19365.jpg,a painting of people in a park
alfred-william-finch_arunan-amberley-adal-1911.jpg,a painting of a river with boats on it
2094_4.jpg,a portrait of a young girl
60321.jpg,a painting of a street scene with people
00277.jpg,a painting of a woman sitting on a brick
julian-alden-weir_upland-pasture.jpg,a painting of a landscape with sheep and trees
32798.jpg,still life with fruit and wine by jan van derberg
53578.jpg,a painting of people playing in the street
14869.jpg,a painting of trees in the woods
37444.jpg,a painting of a man with a hat and a scarf
7558.jpg,a drawing of a house in the snow
1480892215274124858.jpg,a large abstract painting on a wall
247_20.png,a painting with a blue and red design
t3_v38kzo_1.jpg,a painting of a woman with tattoos on her arms
203_116.png,"person,'homage to the square ', 1967"
76485.jpg,a painting of a man with a green and blue face
