image_id,description
00452.jpg,a painting of a man with a knife and fruit
17970.jpg,a painting of a mountain landscape with a lake in the distance
70583.jpg,a painting of a woman in a green dress
49631.jpg,a painting of a woman sitting on a bench in a courtyard
t3_mtideq.jpg,a painting of a woman with blue eyes
64434.jpg,a painting of two women sitting on a chair
12078.jpg,a drawing of a man with a cane
287_3.jpg,a painting of a woman wearing a crown
00160_1.jpg,selfie van gogh van gogh van gogh van gogh van van gogh van gogh van van gogh van
40831.jpg,a painting of a woman sitting in a room
claude-monet_meadow-at-bezons.jpg,a painting of a woman in a field
1413_1.jpg,a painting of a man in a red robe holding a staff
183_53.png,a white and yellow vase sitting on a table
352_118.png,a drawing of a grid with lines on it
166_5.jpg,"a group of men in the snow, one holding a fish"
1 (1366).jpg,a young man with long hair and blue shirt
60387.jpg,a painting of a woman and a child in a room
261_11.png,a red book with a white background
627_1.jpg,a painting of two people in a church
609_1.jpg,a painting of a woman with a hat
1041215.jpg,a painting of a person holding a plate
55710.jpg,a painting of a woman sitting on a chair
0590.jpg,two young girls in a landscape
71_88.png,a painting with yellow and white on a white background
95738.jpg,a col of red and black squares
0303_3.jpg,a painting of a man in a military uniform
4474_mainfoto_05_1.jpg,a marble figure of a woman
60496.jpg,a painting of a colorful abstract design
82890.jpg,a colorful square with a yellow and blue square on it
25608.jpg,a painting of people walking in the rain
37336.jpg,a painting of a tree in the middle of a field
84_46.png,a painting of a black jug and a green bowl
40_10.png,a painting with multiple squares in different colors
1480892141965154296.jpg,a man in camouflage clothing standing on a dirt road
2020_1.jpg,a painting of a man with a feathered hat
2244_1.jpg,a portrait of a young girl
30725.jpg,a painting of a city with a boat in the water
53994.jpg,a painting of a horse drawn by a man on a horse drawn by a man on a horse
65_32.png,a purple and green abstract pattern on a white background
29549.jpg,a painting of bread on a plate
51917.jpg,a painting of squares and squares on a red background
1004816.jpg,a painting of a man with a guitar
57001.jpg,a painting of a man with a red and blue shirt
19872.jpg,a painting of people walking down a snowy street
3378.jpg,a nude woman in a blue shawl
1884_4.jpg,a painting of a man on a horse
56488.jpg,a painting of a man with a cane
1002645.jpg,a painting of flowers in a vase on a table
64775.jpg,a painting of a man and a dog in the snow
55046.jpg,a painting of a girl holding flowers
28049.jpg,a painting of a family gathering in a room
2267_1.jpg,a portrait of a man in a black coat and white shirt
86_13.png,a painting of a red and black abstract
39722.jpg,a painting of two men on horses in a field
0056_3.jpg,a painting of a man on a horse
198_85.png,"a painting of a red, blue and green area"
19459.jpg,a painting of a landscape with a blue sky
59785.jpg,a painting of a woman in a yellow dress
334_13.png,a painting with different colors and shapes
53313.jpg,the wedding dance by jan van derberg
32494.jpg,a painting of a mountain scene with a man on a horse
58371.jpg,a painting of a farm scene with a horse and a man
3644.jpg,a painting of a woman in a room
52331.jpg,a painting of a yellow and purple sky
14449.jpg,a painting of a man writing
71845.jpg,a painting with green and pink paint
116_9.png,a painting of two men in a square
66870.jpg,a painting of a green and black background
Abstract_image_2085.jpg,a painting of grass on an orange background
0930.jpg,a portrait of a man in a red coat
79757.jpg,the virgin and child by jan van derberg
84122.jpg,a black and white painting on a brown paper
49792.jpg,a painting of a man in uniform
29880.jpg,a painting of a white and orange abstract
57799.jpg,a painting of a woman with a flower in her hair
68284.jpg,"the cranan, by pieter van goghen"
47540.jpg,two paintings of a woman and a man in a niche
t3_p0kyuc_1.jpg,a painting of a cat sitting on a window si
32591.jpg,a painting of a woman holding a baby
27971.jpg,a painting of a man sitting in a chair
47973.jpg,a painting of a group of people in a room
308_17.png,a painting of a colorful abstract design
18274.jpg,a painting of boats docked in a harbor
40413.jpg,a woman and child in a garden by pierre - auguste auguste auguste auguste auguste auguste auguste auguste auguste
15284.jpg,a drawing of a man with a hat
11288.jpg,the cliffs at pourret by claude claude
88816.jpg,"the cover of the album, the last supper"
1086455.jpg,a painting of bottles and bottles on a table
304_28.png,a circle made of green and blue paint
18303.jpg,a painting of people walking in the snow
245_41.png,a red and black painting on a white background
47515.jpg,a painting with black and green squares on a green background
63502.jpg,a painting of a snowy path in the woods
2307_2.jpg,a painting of a woman in red
57341.jpg,the chateau at au - oise by claude claude
Abstract_image_2741.jpg,a painting with a black and white circle on it
41660.jpg,a samurai with two swords and a woman in a kim
t3_tnhi0b_1.jpg,a painting of a field with a sky in the background
1764_3.jpg,a painting of a man standing in front of a bed
18348.jpg,a red wall with a white frame
