image_id,description
262_15.png,a painting of a square with a square in the middle
60705.jpg,a painting with a circle and a circle on it
38753.jpg,a painting of a woman sitting on a red chair
1042672.jpg,a painting of peachs in a basket on a table
39996.jpg,a painting of people walking down a street
16977.jpg,"a print of a yellow, blue, red and black geometric pattern"
55773.jpg,a painting of a woman in black
61604.jpg,a painting of birds in a circle
57659.jpg,a woman holding a child in her lap by johannes van der
55817.jpg,a painting of a girl holding a stick
18545.jpg,a painting of a woman sitting on a couch
11079.jpg,a painting of a man and woman in a courtyard
0108_2.jpg,a miniature portrait of a woman
robert-julian-onderdonk_morning-on-the-pond.jpg,a painting of a river with trees and water lillies
41182.jpg,a painting of a woman sitting on a chair with a child
00000267.jpg,a beach with a few buildings and a blue sky
0272_3.jpg,a painting of two people in a room
78840.jpg,the church at rouen by claude claude
30003234.jpg,"the death of the virgin, from the book of the bibles by william william"
59_6.png,a painting on a wall with a red and black design
78095.jpg,a painting with red and grey squares on a brown background
0407_2.jpg,a painting of a landscape with a river and a village
3096.jpg,a painting of boats docked on a dock
39265.jpg,the bridge at argent by claude claude
135_21.png,a circle drawn in black ink on a white paper
1480890310212267967.jpg,a col of photos of a woman holding a cell
55158.jpg,a painting of a rocky beach with a mountain in the background
1094413.jpg,a painting of a golf course with trees and a man on a cart
00000147_(6).jpg,a harbor filled with boats and houses
1034807.jpg,a painting of flowers in a vase on a table
00237.jpg,starr night over the rhone
19618.jpg,a woman in a kimono kimono
22158.jpg,"the cover of the book,'the art of the modern age '"
102_40.png,a painting of a woman in a yellow dress standing on a beach
72994.jpg,the black album
919_1.jpg,a painting of a woman sitting under a tree
t3_vd1jol.jpg,a painting of a woman with a blue dress
1 (2269).jpg,a young man with a scarf around his neck
21892.jpg,"the cover of the album,'the art of the modern age '"
34482.jpg,the cub cub cub cub cub cub cub cub cub cub cub cub cub cub cub cub cub cub
18903.jpg,a painting of a woman with a cat on her shoulder
16050.jpg,a painting of hot air balloons flying over a town
48569.jpg,the cr of the cross by giovanni de'medici
1047376.jpg,a painting of flowers in a gold frame
31735.jpg,a painting of people walking down a snowy street
59813.jpg,a painting of a bridge over a river
1035548.jpg,a painting of a woman in a room with a mirror
48552.jpg,a painting of people on the beach
70443.jpg,a painting of a table with a vase and a bowl
45282.jpg,a painting of two men sitting on a chair
56165.jpg,a painting of a woman sitting at a table
34993.jpg,a painting of a woman sitting on a couch
53972.jpg,a room with a large painting on the wall
207_8.jpg,the icon of the three saints
31215.jpg,a painting of fish and other food on a table
00689_1.jpg,"wheat field with cypresses, 1889 by vincent van gogh van gogh van gogh van van gogh van"
84924.jpg,a painting of a tray with cups and sauces
32944.jpg,a painting of oranges and a glass on a table
1121108.jpg,a painting of a vase of flowers on a table
68026.jpg,a painting on a wall with a painting of a tree
Abstract_image_1991.jpg,a painting with many different colors and shapes
8_39.png,a drawing of two men pushing a wheel
8_110.png,a drawing of a man in green jacket and black pants
12203.jpg,a painting of a girl sitting at a table
43587.jpg,a painting of a woman with a rose in her hand
1 (1297).jpg,a man with a black face and no shirt
water-lilies-reflections-of-weeping-willows-left-half-1919.jpg,a painting of water lilies in a pond
344_0.png,a painting of a blue and green geometric pattern
2181.jpg,a painting of a woman playing a guitar
38425.jpg,a painting of a hill with a castle in the background
paul-cezanne_houses-in-provence-near-gardanne-1886.jpg,a painting of a house in the mountains
73902.jpg,a painting of red and black squares
24574.jpg,a painting of people playing in the street
1480906759006408668.jpg,a woman standing in front of a statue
10061.jpg,a painting of people in a room
287_2.jpg,a painting of a window with a cross in the middle
18_2.jpg,a painting of jesus holding a cross
96465.jpg,a painting of a square in a room
353_14.png,a black and white drawing of a group of people
0606_3.jpg,a painting of a woman in a white dress
t3_upsy6b_1.jpg,a painting of a man in a black coat
1036379.jpg,a painting of a vase of flowers on a table
11629.jpg,a piece of paper with a drawing of a man on it
102034.jpg,the last judgement of christ
58452.jpg,"the cover of the album,'the bells '"
7033.jpg,a painting of a waterfall in the mountains
46461.jpg,"a painting with a blue, yellow and purple paint"
59110.jpg,a painting of a beach scene with sand and grass
37287.jpg,a painting of grapes hanging from a vine
35509.jpg,a painting of a dirt road in the woods
74199.jpg,the lame of the virgin by giovanni de vecchi
37510.jpg,a black and white rug with squares
60026.jpg,a painting of a mountain scene with a lake and trees
2220_4.jpg,a painting of a man with a feathered hat
17_45.png,a painting of a clock with a blue background
21402.jpg,a painting of people on a field with cars
607_4.jpg,the nat scene with the nat and the baby jesus
19140.jpg,a painting of a river with a cloudy sky
73731.jpg,a painting of a man and woman sitting on a table
32109.jpg,a painting of a river with a castle in the background
