image_id,description
1097871.jpg,a painting of a woman sitting in a room
1004345.jpg,the cat and mouse in a room with a woman and a cat
42284.jpg,a painting of a house in the woods
30004243.jpg,the adoration of the adoration of the adoration of the adoration of the adoration
1083212.jpg,a painting of a table with vases and other items
3214.jpg,the three graces by william william william
64804.jpg,a painting of a house on a hill
88810.jpg,a painting of a man being his wife
00000277_(2).jpg,the sky is cloudy
82_5.jpg,a statue of a man with a hat and a sword
74018.jpg,a red and white painting of a face
62216.jpg,a woman sitting at a table with a painting
125_0.png,a painting of a house with a fence
170_4.png,a painting with black and red lines
29_12.png,a painting of a bird and a bird on a table
32376.jpg,a painting of a village with a horse and carriage
101113.jpg,a white and gold - plated mirror with a rectangular frame
92519.jpg,a painting of a white horse in a brown and orange frame
1049262.jpg,a painting of a room with a window
224_43.png,a large abstract painting with yellow and blue colors
46342.jpg,a painting of a group of people in a courtyard
cezanne_279.jpg,a painting of a bowl of fruit and a plate of fruit
1042697.jpg,a painting of a table with fruit and a vase
1794_2.jpg,a portrait of a young girl
44363.jpg,two children on the beach by john william lewis
79_9.png,"a painting with red, yellow and blue colors"
29970.jpg,a painting of a house in the snow
92_32.png,a black and red painting on a white background
43362.jpg,a painting of people on a beach
30003.jpg,a painting of a man in a black robe
0404.jpg,a view of the port of rotterdam with a view of the city of rotterdam
20005592.jpg,a painting of a cityscar with a church in the background
320_12.jpg,a woman in a field with cows
0753.jpg,a painting of a man in a yellow vest and red vest
20104.jpg,a painting of a canal with houses in the background
2094_3.jpg,a portrait of a young girl
27_11.jpg,a painting of a man in a crown and robe holding a book
robert-julian-onderdonk_a-january-day-in-the-brush-country-1922.jpg,a painting of a dirt road surrounded by trees
55141.jpg,a piece of paper with red paint on it
t3_va509b.jpg,a painting of white flowers in a vase
48785.jpg,a painting of a woman in a black dress
0714_1.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
38309.jpg,a painting of a bridge in the countryside
2620.jpg,two dancers in front of a painting
46397.jpg,the cover of the book the last days of the plague
131_23.png,a painting with squares and circles on it
1884.jpg,a drawing of a woman's head
167_12.png,a piece of paper with black letters on it
2166_2.jpg,a painting of a man in a yellow vest and red vest
352_117.png,a drawing of a grid with lines
1324_1.jpg,a painting of a woman in a blue dress
305_13.png,a painting with black and white lines on a blue background
40099.jpg,a painting of people in a wooded setting
1120243.jpg,a painting of a street scene with a man walking down the street
47_0.png,a painting of a man with a beard and a beard
24520.jpg,a painting of a group of people in a landscape
1032980.jpg,a painting of apples and a vase on a table
0462_1.jpg,a painting of a man holding a brush and a palette
41027.jpg,"the cover of the book, the art of the sea"
43681.jpg,a painting of animals and people in a wooded
0741_2.jpg,a painting of a man in a yellow vest and red vest
1 (2800).jpg,a woman with long hair and blue eyes
1092918.jpg,a painting of trees and water
97264.jpg,a painting of a street with buildings and a car
1 (1833).jpg,a black and white photo of an old man
661_4.jpg,a painting of the virgin and child
0595_3.jpg,a painting of a man with a feathered hat
24004.jpg,a painting of a man on a horse with a group of people
183_43.png,a purple painting with a black and white stripe
10756.jpg,a painting of snow covered trees in the background
41249.jpg,a woman with a bird in her hand
71_7.jpg,a drawing of a man on a horse
294_81.png,a black and white photo of a man with a black hair
1226.jpg,a portrait of a young boy in uniform
30001639.jpg,a painting of a woman walking down a path
65488.jpg,the cres by gustave - jean - baptiste
102_48.png,a painting of a house in the middle of a field
1039696.jpg,a painting of flowers in a basket on a wall
Auvers Town Hall on 14 July 1890.jpg,a painting of a house in the woods
frits-thaulow_river-landscape.jpg,a painting of a river with trees and buildings in the background
719_5.jpg,"person, the person, person, person, person, person, person, person, person,"
1489_2.jpg,a painting of a man and woman in a park
1710.jpg,a painting of a woman in white dress
36727.jpg,a painting of a group of people in a room
94924.jpg,a painting of a woman in a yellow dress
t3_gj1cen_1.jpg,a painting of a woman with a flower in her hair
1081875.jpg,a painting of houses in a mountainous area
53_5.png,"a painting of a white, yellow and blue square"
54886.jpg,a painting of a woman in a green dress
t3_v6of6r_1.jpg,a painting of a wolf on a black background
53804.jpg,"the cover of the album,'the art of the soul '"
36ebca7932.jpg,a goose walking in the grass
pierre-auguste-renoir_clearing.jpg,a painting of trees and bushes
7449.jpg,a painting of red and blue squares
54062.jpg,a painting of a man in a red hat
864.jpg,"three figures in a landscape, one standing and one standing"
461_2.jpg,a painting of a woman sitting under a tree
1579_2.jpg,a painting of a sunset on the ocean
245_117.png,a red and blue print with a drawing of a man on a chair
21210.jpg,a painting of a man sitting at a table
