image_id,description
1397_4.jpg,a painting of two people in a room
claude-monet_mount-kolsaas.jpg,a painting of a mountain with snow on it
150_1.png,a bronze bird statue on a white background
1055079.jpg,a painting of flowers in a vase
11792.jpg,the cliffs at pourville by claude claude
72985.jpg,the ann and the ann
0667_3.jpg,a portrait of a man in a black coat and white shirt
97841.jpg,a painting of clothes hanging on a clothes line
30159.jpg,a painting of a house with a fence
68_2.png,a black square with yellow and blue lines
1124026.jpg,a painting of a city street with buildings
1019_1.jpg,a portrait of a young girl
82895.jpg,a painting of a person with a hat on
1714.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
51316.jpg,a painting of a mountain landscape
0345_1.jpg,a painting of a man with a feathered hat
1100791.jpg,a drawing of a horse in a barn
1015524.jpg,a painting of flowers in a vase on a table
1081643.jpg,"the cover art for the album,'the last of the night '"
53952.jpg,a painting of people in a desert
82472.jpg,a drawing of a group of people
40341.jpg,a painting of a woman with a flower in her hair
1090817.jpg,a painting of flowers in a vase on a table
56871.jpg,a painting of boats on the river
11124278.jpg,a painting of a street in the old city
87_9.jpg,a black and white drawing of a group of people
30000574.jpg,a painting of a group of people in a room
78585.jpg,the cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr
24665.jpg,a group of white paper angels flying in the air
52545.jpg,the nat scene with the virgin and the virgin
0803.jpg,a painting of a man on a horse
618.jpg,a painting of people walking down a street
icon-the-nativity-of-virgin-mary-fragment-from-the-village-of-voshatyn-in-volhynia(1).jpg,the adoration of the virgins by jan van derberg
65311.jpg,a white and black print with a pattern of circles
t3_mk1pmz_1.jpg,a painting of a man in a white coat
0204.jpg,a painting of a boy in a black coat
38734.jpg,a painting of a mountain landscape with a river and a distant mountain range in the distance
629.jpg,the virgin of the immaculate mother with her child
29037.jpg,a painting of a man with a beard
55233.jpg,a painting of a bridge over a river
404_3.jpg,a statue of a man holding a woman's head in front of a building
81_32.png,a black and white photo of a wall with a hole in it
19901.jpg,a painting of a river with a bridge in the background
90703.jpg,the crta and the crta on the cross by giovanni van
9361.jpg,a painting of a man in a hat
13_63.png,a black and white photo of a building
7398.jpg,a painting with black and red colors
110_38.png,a painting of a tree with a white background
0226_1.jpg,portrait of a gentleman in a white coat
24263.jpg,a painting of a canal in venice
87192.jpg,a painting of a man holding a knife
cezanne_219.jpg,a painting of trees in a field
54578.jpg,"the cover art for the album,'the last days of the war '"
28905.jpg,a painting of a woman and two children
t3_v79kkw_1.jpg,a young girl holding a bouquet of flowers
1047087.jpg,a painting of a mountain with a sky background
39195.jpg,a painting of two women sitting at a table
1004402.jpg,a painting of people in a room
18865.jpg,a painting of a city with a clock tower
287_0.png,a cube with a pink and blue pattern on it
30045.jpg,a woman in a kimono kimono
0965_2.jpg,two young girls in a landscape
70414.jpg,the interior of the church of san san
2200_mainfoto_05_3.jpg,a painting of a man sitting on a rock
1103269.jpg,a painting of flowers in a vase on a table
204_350.png,a painting with a red and yellow paint spied on it
1091461.jpg,a painting of a vase of flowers on a table
94215.jpg,a drawing of a bird on a branch
2996.jpg,"the cover of the album,'the tree of life '"
99726.jpg,a painting of a clock and a clock
53943.jpg,a painting of two women on the beach
Abstract_image_1737.jpg,a painting of a woman in a red dress
37608.jpg,a painting of a woman with a red background
53344.jpg,a painting of a city at night
1039456.jpg,a painting of a vase with flowers in it
37_7.png,a painting of a face with a white frame
the-nativity-by-gherard-delle-notti-in-exeter-cathedral-3.JPG,a painting of a man holding a baby
86_21.png,a painting with red and green shapes
75621.jpg,the baptism of christ by retti
Entrance to a Quarry.jpg,a painting of trees and a road
4_81.png,a large white and black painting on a wall
34822.jpg,a painting of a woman with flowers in her hair
24856.jpg,a painting of a man standing in front of a lake
Abstract_image_1796.jpg,a painting with a black and white design on it
93_8.png,a painting of a black and orange square
122_2.jpg,a drawing of a man sitting at a table with a cat
36658.jpg,a painting of trees near a river
1955_1.jpg,a painting of a woman in a red dress
robert-julian-onderdonk_bluebonnet-scene-1921.jpg,a painting of blue flowers in a field
11940.jpg,a painting of a man sitting in a chair
35789.jpg,a painting of a man with a hat on
6137.jpg,a painting of a village with a red house and a white house
94085.jpg,still life with vegetables by henri - baptiste lemain
paul-cezanne_the-farm-of-bellevue.jpg,a painting of a village with trees and buildings
433.jpg,"the fall of the rebel, from'the illustrated book'by william, published by william,"
63_7.png,a painting of a man on a boat
36457.jpg,a painting of a sun in the sky
26211.jpg,a painting of a river with buildings and trees
19_26.png,a white sculpture on a marble block
8_143.png,a cartoon book with a cartoon character in the middle
