image_id,description
745.jpg,a church with a large painting on the wall
204_188.png,a painting of purple and blue paint
42597.jpg,a painting of boats on the water
00000067_(7).jpg,a large tree in the middle of a river
35787.jpg,a painting of a group of people in a landscape
362_4.png,a painting of a colorful square pattern
t3_uz880q.jpg,a painting of a woman holding a dog
1204.jpg,portrait of a man in a blue coat
0593_1.jpg,a painting of a man on a horse with a bird flying above him
33691.jpg,a painting of a man in a black coat
70844.jpg,a painting of a city street with people walking
painting371_1.png,a painting of a mountain with trees and a pink sky
33_3.png,a painting with many different shapes and sizes
0666_2.jpg,a painting of a man in a yellow vest and red vest
53154.jpg,a painting of a vase and other objects
39_14.png,a painting of a chair and a window
66483.jpg,a painting with white and black squares on it
0572_3.jpg,a painting of two people in a room
waterloo-bridge-effect-of-fog-1903.jpg,a painting of a city in the fog
1015106.jpg,the col col col col col col col col col col col col col col col col col col
3314_mainfoto_05.jpg,"the battle of waterloo, fought by the french army"
1040328.jpg,a painting of oranges and other fruits
1 (2790) 10.31.16.jpg,a beautiful young woman with long hair blowing in the wind - stock image
160_4.png,a yellow and grey rug with a large square pattern
323_12.png,a blue folder with a white background
1480899897896213304.jpg,the box mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape mixtape
1 (2818) 11.28.58.jpg,a beautiful young woman with a clean face
camille-pissarro_pontoise-les-mathurins-1873.jpg,a painting of a village with trees and a river
269_28.png,a painting with red and black paint on a yellow background
341_4.png,a painting of a yellow and orange square
30001426.jpg,a painting of a park with trees and a bench
59601.jpg,a painting of a house with a garden
16147.jpg,a painting of a woman standing next to a horse
342_0.png,a painting of a leaf on a blue background
55547.jpg,a painting of a river with trees and rocks
1053105.jpg,still - life still life still life still life still life still life still life still life still life
t3_v5gfcl.jpg,a painting of a woman with long hair
00000169_(5).jpg,the sun is setting over the ocean and the sky
32829.jpg,three japanese woodblocks
365_0.png,a white piece of paper on a white surface
1480887593226556283.jpg,a blackboard with gold writing on it
the-grand-canal-venice.jpg,"the grand canal, venice, 1908 person"
Abstract_image_2680.jpg,a painting with a white background and a pink and green paint
21181.jpg,a painting of a rocky beach with a cliff in the background
t3_q7bfuo_1.jpg,"the cover of the album,'the night '"
1080724.jpg,a painting of a table with a silver teapot and a plate of food
38035.jpg,a painting of a woman with a red dress
602_1.jpg,the virgin of the mother of jesus
1036472.jpg,a painting of pink roses on a table
00000134.jpg,a woman sitting on a hill looking at the sunset
299e0b243a.jpg,a rhino in the wild
88708.jpg,a painting of a group of people
33390.jpg,"a painting of a guitar, a guitar, and other items"
55807.jpg,a painting of a house with a thatched roof
85102.jpg,the last judgement of st paul
319_1.png,a painting of a red and blue wave
204_254.png,a painting with many different colors and shapes
355_48.png,a piece of paper with black and white ink on it
135_24.png,a painting of red shoes on a white surface
11117426.jpg,a painting of trees in the park
22812.jpg,a painting of a potted plant on a table
1080265.jpg,a painting of a flower on a green background
355_7.png,a pile of pink and green marble tiles
393_249.png,a painting with black and red paint
170_28.png,a painting with black and white stripes on it
0205_1.jpg,portrait of a lady with a fur coat
62523.jpg,a painting of a church in the distance
21771.jpg,a yellow square tile with holes in the center
39136.jpg,a black and white drawing of a woman with a hat
20635.jpg,a painting of a vase and fruit on a table
23067.jpg,a painting of people on the beach
163_13.png,a painting with orange and yellow colors
52406.jpg,a painting of a man in a black coat
98193.jpg,a painting of a woman holding a child
331_79.png,a drawing of a colorful striped pattern
0208_3.jpg,a painting of a man in a blue suit sitting on a chair
57265.jpg,a painting of a man with a guitar
27675.jpg,three women in renaissance dress
64905.jpg,a woman and child playing on the beach
35616.jpg,a painting of a woman in a room
364_4.jpg,a woman holding a picture of a nun
00663_1.jpg,a painting of a man with a dog
paul-gauguin_rocks-on-the-coast-1889.jpg,a painting of rocks on the beach
20002888.jpg,a painting of flowers and an umbrella
4193.jpg,a newspaper article with a picture of a group of women
claude-monet_morning-on-the-seine-clear-weather-02.jpg,claude monet - the seine
37a1b4de80.jpg,a green butterfly with black and white markings
48240.jpg,a painting of a woman eating food
1085343.jpg,a painting of a vase with flowers on a table
51252.jpg,a painting of two women sitting on a couch
746_2.jpg,the icon of the virgin mary
1084840.jpg,a drawing of a vase and a vase on a table
14584.jpg,the cross with the cross in the center
0617.jpg,a portrait of a man in a black coat and white shirt
1098137.jpg,a painting of flowers in a vase on a table
76310.jpg,a painting of a man on a horse with a dragon
11508.jpg,a painting of a man in a black coat
16121.jpg,a painting of mountains and a rainbow
0365_3.jpg,two young girls in a landscape
edgar-degas_field-of-flax-1892.jpg,a painting of a field with trees and flowers
