image_id,description
11114937.jpg,a sketch of a street scene with a car and a building
79927.jpg,a painting of a woman and two men
183_61.png,a tall orange sculpture stands in a room
40003135.jpg,a painting of a building with a dog on the sidewalk
the-church-at-varengeville-1882.jpg,a painting of a tree on a hill
7030.jpg,a painting of a woman with a large head
1004643.jpg,a painting of a man and two women in a room
1049797.jpg,a painting of a bowl of fruit on a table
105_26.png,a watercolor painting of a landscape
35941.jpg,the adoration of the cross by jan van de maas
209.jpg,a watercolor painting of a canal in venice
1453.jpg,a miniature portrait of a lady
1079_2.jpg,a painting of three women in a yellow background
35179.jpg,a painting of a woman in a red dress
101403.jpg,a painting of a street with buildings and people
46377.jpg,"two women in kima, from the series of six prints, edo, edo, edo,"
42855.jpg,a painting of a street with people walking
51747.jpg,a painting of a woman sitting at a piano
157_14.png,a black and white photo of a cross in the grass
87304.jpg,a painting of a nat scene with a baby jesus and other people
259_6.jpg,jesus with a sign that says jesus is the king
1096765.jpg,a vase of flowers on a ledge
1081082.jpg,a painting of a vase of flowers on a table
1054229.jpg,a painting of a city with buildings and a train
1191.jpg,a painting of a tree on a rocky hillside
0b97e78b58.jpg,pigs in a pen
293_4.png,a painting of a man and woman sitting on a chair
54247.jpg,a painting of a man in a white shirt
t3_uotqii.jpg,a painting of a man and woman in a park
223_12.png,a painting of a yellow and orange color
60000361.jpg,the adoration of the adoration of the adoration of the adoration of the adoration
101892.jpg,a painting of a woman sitting at a table with flowers
3104.jpg,the massacre of the innocent by giovanni de'medici
13897.jpg,"a poster for the film's first installment, the forest"
3321_mainfoto_05_1.jpg,a book with illustrations of soldiers and soldiers
11107914.jpg,a painting of a snowy scene with a building
23666.jpg,a painting of two women with a man in the background
2099_3.jpg,a painting of a woman in a blue dress
camille-pissarro_kew-gardens-2-1892.jpg,a painting of trees in a field
8_222.png,a poster with a black and white stripe pattern
t3_v0g0ss_1.jpg,a painting of a boat on a lake
69689.jpg,a painting on a white wall with a red flower
1931_3.jpg,a painting of a man holding a dog
62243.jpg,a painting of trees and water
14040.jpg,a painting of a man playing a guitar
49829.jpg,a painting of two people sitting on a chair
21017.jpg,a painting of a river in the woods
8_322.png,three figures in the forest
1102704.jpg,a painting of a duck and a duckling
1036120.jpg,a painting of flowers in a gold frame
cezanne_292.jpg,a painting of a road in the woods
0470_2.jpg,a painting of a man with a feathered hat
40576.jpg,a painting of trees in a field
96921.jpg,a painting of a city street with people walking
1194_2.jpg,a painting of a man in a suit
44985.jpg,a painting of a river with a house in the background
7702.jpg,a piece of paper with a white background
98124.jpg,a painting of flowers and fruit on a table
49340.jpg,a painting of people sitting on the bank of the seine
12716.jpg,a painting of an old man with a beard
55172.jpg,a painting on display in a white frame
96832.jpg,a painting of a woman holding a book
00156.jpg,three apples and two pears on a table
44041.jpg,a painting of rocks and water
24310.jpg,a painting of people walking in the street
Abstract_image_1790.jpg,a painting of a flower on a red background
40000687.jpg,a painting of a woman in a red frame
89764.jpg,a painting of flowers and a vase on a table
55314.jpg,a black and white image of a man with a beard
claude-monet_path-under-the-rose-trellises-1924.jpg,a painting of a tunnel with a light coming through it
55413.jpg,a painting of a mountain with a sky in the background
open-sea.jpg,a painting of boats in the ocean
38900.jpg,a painting of a woman in a white dress
91345.jpg,the fall of the rebel by pieter van goghen
10240.jpg,a painting of a church in the woods
41845.jpg,a painting of a woman and a dog in a field
19502.jpg,a painting with a brown background and a black and white design
9c563eb175.jpg,a ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra
53502.jpg,a painting of a woman reading in a room
95805.jpg,a painting of a flower on a brown background
snow-effect-the-road-to-louveciennes.jpg,a painting of a snowy road
eugene-boudin_fishermen-and-sailboats-near-trouville-1892.jpg,a painting of boats on the beach
t3_pnao5h.png,a painting of a dog sleeping on a couch
60784.jpg,a painting of a river with a tree in the fore
t3_v41zc9_1.jpg,a man and woman kissing
153_11.png,a painting with many different shapes and colors
47511.jpg,a painting of a forest with snow on the ground
119_53.png,a painting with black and orange paint strokes
52091.jpg,the garden of earthly by pieter brsen
24464.jpg,"the cover art for the album,'the last days of the dead '"
308_65.png,a painting with orange and blue paint
279_19.png,a painting with a white and blue triangle on it
100_41.png,a square with a yellow and purple square
403_9.jpg,a painting of a woman holding a child
cezanne_295.jpg,a painting of a house in a field
23492.jpg,a painting of a city with people and buildings
37853.jpg,a painting of a man and woman in a courtyard
99826.jpg,a painting of a hand with colorful paint
330_14.png,a painting of black and white lines on a white surface
56012.jpg,"a square abstract design in red, green, blue and yellow"
