image_id,description
54556.jpg,"the cover of the book, the art of the artist"
3149_mainfoto_05_1.jpg,a statue of a man reading a book
36_2.png,"a painting with a red, green, and blue color scheme"
245_197.png,a red and green painting with a bird on it
1742_4.jpg,a portrait of a man in a black coat and white shirt
ivan-grohar_na-sedlu-1908.jpg,a painting of a tree in the middle of a field
85940.jpg,a painting of a snowy landscape
48459.jpg,a painting of a woman in a blue dress
122_2.png,a painting with purple and grey tones
72965.jpg,a painting with a blue square on it
00521.jpg,a painting of a field with pop flowers
00000098_(5).jpg,a stone building with a red roof
49678.jpg,a painting of a mountain scene with a waterfall
40672.jpg,a painting of a woman holding a cat
63987.jpg,a painting of people walking down a street
51621.jpg,a painting of people in a field
22714.jpg,a painting of two women sitting on a couch
30501.jpg,a painting of a mountain with a sunset in the background
2953.jpg,the cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr
546.jpg,the madonna of guadalupe
paul-cezanne_melting-snow-fontainbleau-1880.jpg,a painting of trees in the snow
127_6.png,"untitled, untitled, untitled, untitled, untitled, untitled, untitled, untitled, untitled, untitled"
1736.jpg,a woman sitting on a couch with a fan
79654.jpg,a painting of a windmill and a village
0140.jpg,two young girls in a landscape
16675.jpg,the last supper of the virgins
169_4.png,a painting with green and pink paint splats
298_28.png,"a painting with red, green and blue shapes"
173_10.png,a painting of people standing in front of a building
23_5.png,a red and black painting with a white square
16708.jpg,a painting of a woman in black dress
3459_mainfoto_05.jpg,a drawing of two people sitting at a table
102339.jpg,a painting of a red and blue striped wall
16479.jpg,a painting of a woman in a silver dress
45133.jpg,a painting of a city with lots of graffiti on it
20995.jpg,a painting of a red cup and a book
0703.jpg,a painting of a man in a red coat
36250.jpg,a painting of a landscape with trees and buildings
74_13.png,a painting of a man sitting on a bench
42388.jpg,the cr of the cross by retti
1124014.jpg,a painting of a cityscape
1562_5.jpg,a painting of a man driving a horse drawn by a man
36706.jpg,a painting of a man and a horse in a field
t3_nnbt8r_1.jpg,a woman in a blue shirt and black pants
kazimir-malevich_fields.jpg,a painting of a field with trees and houses
185_6.png,"a piece of red, green and yellow paint"
56821.jpg,a painting of a street scene with people
47304.jpg,a painting of people sitting around a table
65073.jpg,a painting of a group of people in a field
42504.jpg,the martyr of st peter by raphael van der
80325.jpg,a painting on a wall with a black circle
64555.jpg,a painting of a river with trees and houses in the background
45464.jpg,an angel with a sword
268_8.jpg,a painting of jesus
t3_ultvo5_1.jpg,a painting of a clown holding a blue flower
1881_2.jpg,a picture of a snow covered mountain
555_4.jpg,a painting of three men sitting around a table
385_8.png,a painting of a green and blue landscape
camille-pissarro_village-church.jpg,a painting of a path through a garden
25496.jpg,"a painting with a red, yellow and blue stripe"
644.jpg,the icon of the mother of god
24878.jpg,a painting of a woman with a dog
906.jpg,a painting of a man standing in the snow
332_3.png,two circles on a yellow background
283_17.png,a red and black painting with a black border
32360.jpg,a painting of a room with a man in the fore
3107.jpg,a painting of a woman wearing a hat
0213_1.jpg,a painting of a man in a red robe holding a staff
1457_2.jpg,a painting of a man standing on a balcony
16221.jpg,a painting of a city with buildings and people
1480888413632520792.jpg,a screenshot of a smartphone with a colorful display
2316_4.jpg,a painting of a man in a yellow vest and red vest
2107_4.jpg,a painting of a man with a bird on his shoulder
38641.jpg,a painting of a woman in blue dress
1120682.jpg,a black kettle and a white cloth on a wooden table
93006.jpg,a painting with red and white paint on it
10545.jpg,a painting of fruit and a bird on a nest
maurice-prendergast_study-st-malo-no-12.jpg,a painting of a beach scene with boats and people
77796.jpg,a painting of a man and a woman in a wooded
1095394.jpg,a painting of flowers in a vase on a table
29246.jpg,a painting of a field with green and brown leaves
0148_1.jpg,a painting of two people in formal clothing
47156.jpg,a painting of people walking on a street at night
1949_3.jpg,a painting of a woman in a blue dress
204_263.png,a painting with many different colors and shapes
266_2.png,a painting of a bird on a wall
69176.jpg,a painting of a fountain in a city
11_8.jpg,bust of a woman
0176_2.jpg,a painting of a boy holding a harp
153_1.png,a painting of a man with many circles
1822_3.jpg,a painting of two people in a room
21695.jpg,a painting of a tree in the fall
00070.jpg,a painting of two nudes in a field
17889.jpg,a painting of a man in a brown coat
13_68.png,a drawing of a bull
0217.jpg,a portrait of a man in a black coat and white shirt
00083.jpg,a painting of a landscape with trees and rocks
10850.jpg,a painting of a woman sleeping on a bed
1480884176127017333.jpg,a man sitting at a table with a plate of food
91357.jpg,a painting of a man sitting on a bench in the woods
