image_id,description
298_52.png,a painting of a waterfall
48923.jpg,the cover of the book the art of the world
alfred-sisley_alley-of-chestnut-trees.jpg,a painting of a park with trees and people
32300.jpg,a painting of a man in a red coat
12281.jpg,a japanese painting of a woman walking down a street
56542.jpg,a painting of a young girl in a red dress
472_3.jpg,a painting of a mountain and a body of water
4071.jpg,a painting of a tree with a sky background
t3_v8je46_1.jpg,a painting of a woman in a black dress
57555.jpg,a painting of a house with a red door
430_3.jpg,a painting of a woman in a black jacket
48172.jpg,a painting of a woman with a red flower
61_1.jpg,the virgin of the rosary cross stitch pattern
the-nativity-1800.jpg,a painting of a woman sitting in a room with a man and woman
19427.jpg,a painting with a red and green design on it
15258.jpg,a painting of a woman with a book
1523_3.jpg,a painting of two people in formal clothing
1084376.jpg,a painting of a vase with flowers in it
86673.jpg,a red and yellow splash splash on white canvas print
68075.jpg,a painting of a man in a red robe
393_470.png,a blue and black painting on a white wall
63416.jpg,a painting of a city with buildings and people
1682_1.jpg,a painting of a street scene with people and buildings
172_20.png,a black and white painting on a white wall
180_12.png,a painting of a man in a suit and hat
135_17.png,a painting of a woman in a red dress
1035803.jpg,a drawing of a lamp and book on a table
painting62_1.png,a painting of a lake surrounded by trees
t3_usgc53.jpg,a painting of a young boy in a red shirt
14196.jpg,a painting of a woman in a room
1081260.jpg,a painting of a table with flowers on it
42635.jpg,a portrait of a man in a black coat
174_3.png,a black and yellow painting on a white background
15105.jpg,a painting of a woman sitting at a table
1009086.jpg,the adoration of the cross by pieter de velde
352_0.png,a black and white painting on a white background
31359.jpg,a ruined church with figures and figures by a river
35_15.png,a painting of a blue background with red and yellow spots
1046920.jpg,a drawing of a house in the woods
houses-at-argenteuil.jpg,a painting of a field with houses and flowers
325_3.jpg,a small box with a painting of two women
60966.jpg,a painting of a street scene with people
63510.jpg,a painting on a wall with a man in the middle
102_83.png,"person,'untitled ', 1967, the art institute"
205_47.png,a painting of clouds over a body of water
t3_uxmsik.jpg,a painting of a river with trees in the background
painting294.png,a black and white silhouette of a man with a beard
99_8.png,"a painting with a large, colorful, abstract design"
7303.jpg,a painting of a woman in a red dress
84769.jpg,a painting of a city street with people walking
0879_3.jpg,a painting of a woman in a red dress
89629.jpg,a black and white painting with a yellow and purple square
43494.jpg,a painting of a man with glasses
59893.jpg,a book with a picture of a ship
43449.jpg,a painting of a woman sitting in a chair
1837_2.jpg,a painting of a mountain scene with a man on a horse
4217.jpg,a painting of a man in a red coat
1046233.jpg,a painting of flowers on a table
1004834.jpg,"the cover of the album,'the violin '"
18060.jpg,a painting of a river with trees and a mountain in the background
52717.jpg,a painting of a man and a horse
8_272.png,a painting of three men standing in front of a wall
14237.jpg,a painting of a young girl in a white dress
388_31.png,a large painting on display in a museum
21821.jpg,a painting of a landscape with a mountain in the background
2209_1.jpg,a painting of a woman with a dog
98_5.jpg,our lady of the rosary
Masaccio_Adam_and_Eve_detail.jpg,two nudes by michelangelo michelangelo michelangelo
1332_4.jpg,a painting of a woman holding a dog
1312_3.jpg,a painting of a nude woman in a green field
35770.jpg,a painting of people walking down a street
1121642.jpg,a mosaic panel with a red and yellow design
1003770.jpg,a painting of flowers in a vase on a table
53572.jpg,a painting of horses running in a race
14692.jpg,a blue and pink painting with circles on it
2118_4.jpg,a painting of a man on a horse with a bird flying above him
38511.jpg,a drawing of a group of people sitting around a fire
00489.jpg,a painting of flowers in a vase on a table
water-lily-pond-1919.jpg,a painting of water lilies in a pond
52858.jpg,a yellow and white striped rug
151_0.png,a drawing of a couple dancing
40410.jpg,a painting of a river with a bridge in the background
1 (2107).jpg,a man with a beard and a black shirt
38582.jpg,a painting of a man in a crown
165_7.jpg,a painting of the virgin and child
1878_4.jpg,a painting of a group of women in black dresses
26395.jpg,a painting of people in a market
00000046_(4).jpg,a sand dune in the sahara desert
73077.jpg,"the cover of the book, the crucus"
43595.jpg,a painting of a young girl in a red dress
50934.jpg,a drawing of a woman in a white dress
00000297_(3).jpg,a group of horses grazing in a field
2844.jpg,the seine at argent by claude claude
5403_mainfoto_05.jpg,a bronze figure of a woman
417_7.png,a green background with blue and white circles
51731.jpg,a painting of two children sitting on a bench
24798.jpg,a painting of a river with rocks and trees
43428.jpg,a painting of a village scene with children
68073.jpg,a painting of jesus on the cross with two men
18831.jpg,a painting of a man walking down the stairs
