image_id,description
697_3.jpg,"the virgin of guadalupe, the mother of guadalupe"
26209.jpg,a painting with a yellow and blue design
64231.jpg,a painting of people on a riverbank
299_12.png,a painting of a green square with a red flower
97132.jpg,"the last judgement of the virgin, by michelangelo michelangelo"
21609.jpg,a painting of a city street with people walking
1331_3.jpg,a painting of a boy in a red hat and white shirt
14898.jpg,a painting of a palm tree in a village
51154.jpg,a painting of people in a field
30002397.jpg,the last supper by leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo
70482.jpg,a painting of a group of people in a wooded
1241_1.jpg,a painting of a man in a yellow vest and red vest
11119188.jpg,a painting of a river with boats and buildings
353_15.png,a painting of a woman in a gold frame
55225.jpg,a painting of a clown sitting on the ground
trees-by-the-seashore-at-antibes.jpg,the trees by claude - jean - baptiste
11108623.jpg,a painting of a horse and carriage in a city
0169.jpg,a portrait of a young girl
1044280.jpg,a painting of a yellow orchid
41935.jpg,a painting of a man in a green shirt
88037.jpg,"a painting with a red, yellow and green paint stroke"
1039043.jpg,a painting of a vase with flowers in it
0495.jpg,a painting of a man with a feathered hat
camille-pissarro_pontoise-landscape-through-the-fields-1879.jpg,a painting of a woman walking down a path
0228.jpg,a portrait of a man in a red coat
424_8.png,a painting of horses
5_10.png,"a painting of a city with buildings and a red, yellow, blue, and white color scheme"
00000032_(6).jpg,a cloudy sky
5455_mainfoto_05.jpg,a bronze head of a woman
91268.jpg,a painting of a square with a square in the middle
326_51.png,a painting of a garden with lots of plants
Trees in the Garden of Saint-Paul Hospital 3.jpg,"the olive trees, 1889 by vincent van gogh van gogh van gogh van gogh van gogh van gogh"
33962.jpg,a painting of a city with boats in the water
38628.jpg,"a painting of a red, yellow and green abstract"
1004450.jpg,a painting of a ship with a large wheel and a small boat
2140.jpg,two young girls in a landscape
1656_mainfoto_05_2.jpg,a painting of a man sitting on a bench
t3_v20j1w_1.jpg,a painting of a woman in a blue dress
18896.jpg,a painting of a river with buildings and trees
214_9.png,a painting of red and black triangles
34997.jpg,a blue square with an orange dot on it
582_1.jpg,"the virgin of guadalupe, painted by artist and artist, is shown in this painting"
30000634.jpg,the wedding of the virgin and the virgin
00000114.jpg,tall grass in the fore
2112.jpg,a painting of a woman sitting in a chair
25_10.png,a drawing of a house in the middle of a field
67641.jpg,a painting of fruit on a blue background
34089.jpg,a painting of a crowd of people in a field
1051524.jpg,the eiff by claude - jean - louis
51701.jpg,a painting of a circle with a pattern on it
1603_4.jpg,a painting of a street scene with a horse drawn by a cart
24530.jpg,a painting of a man on horseback with a horse
55124.jpg,a painting of a young girl in a blue dress
claude-monet_misty-morning-on-the-seine-sunrise.jpg,claude claude monet's impressione painting
t3_r4y5lv.jpg,two white wolves running through the snow
26929.jpg,a yellow and white painting with a curved line
101196.jpg,a painting of a man holding a bird
43918.jpg,a painting of a woman laying on a bed
9310.jpg,a painting of a vase of flowers
61798.jpg,a painting of a city street with people walking
1104079.jpg,a painting of a city at night
8_217.png,"a black and white drawing of a square, triangle, and triangle"
0428_1.jpg,a painting of a house on a river
61630.jpg,"a painting of a blue, black and white abstract"
cezanne_301.jpg,a painting of apples and a bowl of fruit on a table
427_16.png,a colorful abstract pattern with various shapes
34840.jpg,a painting of a statue in a room
1040033.jpg,a painting of flowers in a vase
12090.jpg,"the cover of the book, the book of the dead"
1339_3.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
42531.jpg,"madonna and saints, c 1480 - 150"
0943_2.jpg,a painting of a man on a horse with a bird flying above him
39165.jpg,the virgin and child
Olive Picking 3.jpg,a painting of two men in the field
392_34.png,a painting with a purple background and yellow and red paint
camille-pissarro_the-backwoods-of-st-antony-pontoise-1876.jpg,a painting of a dirt road with trees and grass
0a928b34b5.jpg,a ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra
31_9.png,a painting of a woman sitting on a table
122_31.png,a painting of a white and yellow striped wall
99429.jpg,still life with fruit and flowers by henri - baptiste lebas
1033681.jpg,a painting of a city with a mountain in the background
Abstract_image_1735.jpg,a bird is sitting on a piece of paper
eugene-boudin_the-somme-at-saint-valery-sur-somme-1890.jpg,a painting of a river with boats and buildings
1480909988797296740.jpg,ice cream ice cream ice cream ice cream ice cream ice cream ice cream ice cream ice cream ice
26441.jpg,a drawing of a river with trees and mountains in the background
1052348.jpg,a painting of a statue in a room
68627.jpg,a black and white photo of a woman laying on a bed
1312.jpg,a painting of a woman sitting on a chair
54629.jpg,a painting of flowers in a vase on a table
26191.jpg,a drawing of a woman holding a child
427_23.png,a painting of green leaves
58417.jpg,a painting of a field with a castle in the distance
1102346.jpg,a painting of a window with flowers in it
239_6.png,a black and white photo of a room with a large window
sacra-famiglia-con-i-santi-elisabetta-e-giovanni-battista.jpg,a painting of a family with a child
61781.jpg,a painting on a wall with a man standing next to it
t3_rkmsm0_1.jpg,a blue and pink abstract painting
60307.jpg,a painting of apples on a plate
