image_id,description
63854.jpg,a painting of a city street with people walking
128_8.jpg,a statue of a woman
00000244_(3).jpg,a river in the mountains
1100043.jpg,a drawing of a woman sitting on a chair
1480905759932222298.jpg,a man with tattoos on his arms
16192.jpg,a black and white drawing of a woman with a fur collar
1008981.jpg,the cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr
18983.jpg,a painting of a woman in red and white
89505.jpg,a painting of a woman with a book
224_54.png,a painting of a blue and green abstract painting
26443.jpg,a painting of a palm tree on the beach
49870.jpg,a painting of a man with a dog and a dog
203_111.png,a black and white painting with a white triangle
4_54.png,a painting of a landscape with mountains and clouds
90899.jpg,a painting of a road with a church in the background
1453_2.jpg,a painting of a landscape with a blue sky
0354_2.jpg,a portrait of a young girl
100857.jpg,a painting of a tree with yellow leaves
1054068.jpg,a painting of a city with many buildings
2393.jpg,a painting of a woman in a black dress and hat
36393.jpg,a painting of a city with a tall tower
25605.jpg,a painting of a city with a church and a boat
0541_3.jpg,a painting of a man in a yellow vest and red vest
1156.jpg,a painting of a woman in a red dress
59167.jpg,a painting of a village with hills in the background
2912.jpg,a woman in a fur coat with a fur collar
t3_v114is.jpg,a painting of a woman with green hair
69535.jpg,a black and white drawing of a triangle
33892.jpg,a drawing of a house with a man standing in front
168_12.png,a black and white painting on a white background
28c3ee9ccf.jpg,a yellow seahorse in the sand
262_10.png,a pink square with blue squares on a pink background
11109801.jpg,a painting of a street scene with a horse drawn by a man
20001752.jpg,a painting of people walking down a street
64674.jpg,a painting of a man with a dog and a man in a landscape
62673.jpg,a painting of a woman with a dog
1480898837585311543.jpg,a birthday invitation with a cartoon leopard wearing sunglasses
1037902.jpg,a painting of fruit and flowers on a table
110_3.jpg,a portrait of a man in a suit and tie
84246.jpg,the adoration of the innocent by giovanni de'medici
393_372.png,a black and gold abstract painting
96_16.png,a painting with yellow and blue lines
51397.jpg,a black and white photo of a village
00000039_(3).jpg,a mountain view with clouds above it
konstantin-korovin_landscape-1917.jpg,a painting of a landscape with trees and a house
408_4.jpg,"two sculptures, one of a woman and one of a man"
1208_1.jpg,a painting of a landscape with a river and trees
8_191.png,a painting with a red circle and a green circle
83640.jpg,a painting of a table with a variety of food
2256_2.jpg,a painting of a woman sitting on a chair
40402.jpg,a drawing of a red ball on a white surface
24757.jpg,a painting of a road in the woods
2010_3.jpg,a painting of two people sitting on a bench
1305_2.jpg,a portrait of a man in a gold frame
63229.jpg,a painting of trees in the woods
00000080_(2).jpg,a lighthouse on a small island in the middle of the ocean
37318.jpg,a painting of a snowy scene with a river
53052.jpg,a painting of mountains and clouds in the distance
101221.jpg,a painting of a village with a church
11_4.png,a painting of a waterfall in the middle of a forest
33175.jpg,a painting of a man and woman dancing
3150_mainfoto_05_1.jpg,a statue of a man in the park
maurice-braun_lilacs-and-mountains-1920.jpg,a painting of a view of a lake
17475.jpg,a painting of a boy with a bird
69121.jpg,a painting of a woman looking at a man in a doorway
397_1.jpg,an icon of an archangel
98dab3d980.jpg,a rhino and a rhino in a field
12714.jpg,"the garden at argent - en - boiss, 1873 canvas print"
1231_1.jpg,a miniature portrait of a lady
34b677060d.jpg,a blue and white seahorse in a tank
40620.jpg,a painting of a forest with trees and a path
56593.jpg,a drawing of a boy in a brown coat
48755.jpg,a painting of a table with a bowl of flowers
26_8.jpg,a stone head with a face on it
poppy-field-in-giverny.jpg,"pop field with pop flowers, 1890 canvas print"
paul-gauguin_landscape-at-pont-aven-1886.jpg,a painting of a village with trees and bushes
32949.jpg,a painting of a black and red ball
painting145_1.png,a painting of palm trees on the beach
38261.jpg,"the cover of the album,'the last supper '"
2143_2.jpg,a painting of a man on a horse with a bird flying above him
281_16.png,a painting with black and white paint on it
36967.jpg,a painting of a waterfall in the woods
75647.jpg,a painting with many different shapes and colors
98075.jpg,a painting of a group of people in a courtyard
97883.jpg,a painting of a yellow and green abstract
11111243.jpg,a painting of a canal in venice
44190.jpg,a painting of a pink and white flower
257_10.png,a painting of a geometric design
1329_5.jpg,a painting of a woman in a garden
1415_4.jpg,two young girls in a landscape
282_20.png,a painting of a yellow and red square
38_14.png,a painting with a white and orange design
2097_3.jpg,a painting of two people in a room
t3_uouio5.jpg,a painting of a woman with a black dress
660_3.jpg,a painting of the virgin holding a child
gustave-loiseau_path-in-the-snow.jpg,a painting of a snowy scene with a person walking in the snow
101242.jpg,still life with apples and jug by edward henry potden
100141.jpg,a painting of blue and yellow paint on a white background
97151.jpg,a painting of a man standing in front of a moon
8_293.png,a painting of three women in different colors
