image_id,description
60338.jpg,a painting of fruit and fruit on a table
374_27.png,a painting with a square pattern on it
72359.jpg,a painting of a village with houses and buildings
45009.jpg,a painting of a mountain scene with a waterfall
64205.jpg,a painting of a man and a dog on a rocky shore
77_30.png,a painting of a red and yellow abstract painting
1100314.jpg,a painting of a window with a view of a city
31050.jpg,a painting of a mountain with clouds above
1480903047105426590.jpg,a city street with many billboards and people
64138.jpg,a painting of a mountain with a number of numbers
5b65f816b6.jpg,a cat walking on a rock in the woods
171_4.jpg,a white polar bear holding a baby polar bear
235_13.png,a piece of paper with a painting on it
99192.jpg,a painting with purple paint on it
87073.jpg,a painting with a large square in the middle
25258.jpg,claude monet - the seine
1395.jpg,a painting of a man in a black suit
28_81.png,a painting of a butterfly on a white background
72389.jpg,a painting of a heart made out of colored paint
armand-guillaumin_les-ruines-a-crozant-1897.jpg,a painting of a mountain with trees in the fore
35779.jpg,a black and white photo of a man in a suit
27002.jpg,a painting of a woman in a blue dress
4185.jpg,a drawing of a man sitting on a bench
143_21.png,a painting with a white background and a black and white background
200_5.png,a black and yellow painting with stripes
25232.jpg,a painting of a man and two women in a room with cats
378_6.png,a painting of a red and white background
Still Life with Grapes.jpg,a painting of a bowl of fruit on a table
34233.jpg,a drawing of a black and white striped pattern
1082775.jpg,a painting of a kettle on a table
1506.jpg,a drawing of a house in the woods
49564.jpg,a painting of a woman in a black dress
110_7.jpg,a woman sitting on a chair in a room
160_1.jpg,an old drawing of a church
30838.jpg,a painting of a bottle and a bottle
29719.jpg,a painting of people sitting on a bench
19390.jpg,a painting of trees in a park
32120.jpg,a painting of a house at night
331_96.png,"a painting with red, green and blue colors"
44373.jpg,a painting of a landscape with trees and a sky
edward-henry-potthast_wading-1916.jpg,a painting of a house in the woods
0389_1.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
1173_2.jpg,a painting of two people in formal clothing
t3_usj5rk.jpg,a painting of a van driving through a mountain
21014.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
68439.jpg,"the bridge at pont - le - vic, 1888 canvas print"
652_5.jpg,an icon depicting the ann of the ann of the ann of the ann of the ann of the
3955.jpg,a painting of a woman sitting on the steps
0987_2.jpg,a painting of a boy with a dog
145_1_1.png,a painting of green and blue squares
9_10.jpg,"an old man with a beard and a beard, vintage line drawing or engraving illustration"
305e8607e6.jpg,a ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra ra
41485.jpg,a painting of a man in a red robe holding a gold cup
100956.jpg,a room with a yellow wall and a white ceiling
18164.jpg,a painting of a vase and a bowl
56197.jpg,a pink and grey abstract painting on a white background
12235.jpg,a painting of a field with trees and a fence
2271_1.jpg,a painting of a man in a red cloak
291_12.png,a painting of red and green squares
0630.jpg,a painting of a man in a blue suit and white hat
0003_1.jpg,a painting of a man in a red robe and a black hat
327_0.png,a black square with small black dots on it
39173.jpg,a painting of a bridge over a river
t3_usseqg.png,a painting of sailboats in the ocean
40350.jpg,the view of florence from the top of the hill
0722.jpg,a painting of two people in a room
14130.jpg,a painting of a river with a city in the background
vincent-van-gogh_the-kingfisher-1884.jpg,a painting of trees and water
30002131.jpg,"the park in paris, by camille chael"
49346.jpg,a painting of a woman in a white dress
351_8.png,a red and yellow plaid plaid fabric
Flowering Garden with Path.jpg,a painting of a path through a garden
4_91.png,a painting with squares and squares
29413.jpg,a painting of a man with glasses and a suit
1036123.jpg,a painting of a silver vase and a silver vase
0727_2.jpg,a painting of a man in a black cloak
0518.jpg,a painting of a man on a horse with a bird flying above him
52346.jpg,a painting of a bird on a blue background
0533_2.jpg,a painting of a man sitting in a chair with a dog
72166.jpg,a painting of a group of people
56530.jpg,a painting with a red background and a circle in the middle
1080228.jpg,a drawing of a woman sitting on a chair
4_69.png,a painting of a vase with flowers in it
355_11.jpg,a small icon of the saint of the holy
56554.jpg,a painting of a woman sitting at a table
36946.jpg,a painting with red and black paint on it
34713.jpg,a painting of a man sitting in a chair
21319.jpg,a painting of a vase with a green and white pattern
the-boats-regatta-at-argenteuil.jpg,a painting of sail boats in the water
325_14.png,a painting on a wall with red and green paint
1085_2.jpg,a painting of a city with people walking around
0336_2.jpg,a painting of a man in a red coat and white shirt sitting at a desk
1846_4.jpg,a painting of a man in a red cloak
0086.jpg,a miniature portrait of a woman
0491.jpg,a painting of a man in a yellow vest and red vest
15316.jpg,a painting of a woman sitting in a chair
1097612.jpg,a painting of a bottle on a table
t3_v0xag6_1.jpg,a painting of a woman and a man
pierre-auguste-renoir_the-sunny-street.jpg,a painting of trees in a village
