image_id,description
64719.jpg,a painting of a mountain scene with a man on a horse
alfred-sisley_the-banks-of-the-seine-in-autumn.jpg,a painting of a river with trees and a boat
177_49.png,a painting of a colorful striped pattern
24777.jpg,a painting of a young girl in blue dress
11695.jpg,a painting of a woman sitting in a chair
0680_2.jpg,a painting of a man with a beard and a white beard
flowers-and-fruit.jpg,a painting of flowers and fruit on a table
765.jpg,a painting of people on the beach
59123.jpg,the cover of the book the life of st augustine
20992.jpg,a painting of a man on a hill with a dog
30003895.jpg,the flight of the angels by jean - louis - baptiste
55602.jpg,madonna and child with saints
40041.jpg,the altar of the virgin and the virgin
1083010.jpg,a painting of blue flowers in a vase
0497_3.jpg,a painting of two people in a room
352_86.png,a painting with black and white lines on it
28042.jpg,a painting of a cliff on the ocean
312_20.png,"a painting with a blue, green and purple stripe pattern"
71624.jpg,the adoration of the cross by sandro bota
74248.jpg,a painting of boats in the water
28248.jpg,a drawing of a child with a smile
1480900676660799331.jpg,a woman is standing on the back of a car
00000046_(2).jpg,a beach with rocks and water in the background
41333.jpg,a painting of a man in a field with cattle
216_12.png,a painting with circles on it
56345.jpg,a painting of a woman in a field with a bird flying overhead
22757.jpg,a painting of a blue and green abstract painting
313_3.jpg,an icon of the virgin virgin and child
1089704.jpg,a painting of fruit and grapes on a table
1111_3.jpg,a painting of a woman in a hat
40002372.jpg,a landscape with figures and figures by a river
1677_mainfoto_05.jpg,a woman with a basket of vegetables by person
98771.jpg,the virgin and child by raphael van van
15_75.png,a painting of a yellow flower on a blue background
61229.jpg,an old painting of a church with a tower
69746.jpg,a painting of a family in a blue room
1103153.jpg,a painting of flowers on a table
56434.jpg,the last supper of the virgin by leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo
309.jpg,a painting of a mountain with a red sky in the background
00000208_(3).jpg,a large glacier wall with a glacier glacier in the background
00000228_(6).jpg,a green field with wind turbines in the background
1038345.jpg,a painting of a vase and a bowl
18882.jpg,two photographs of a woman in fur stoles
15309.jpg,a painting of a woman in a field
50647.jpg,"the cover art for the album, the tree"
hector-calls-paris-to-the-battle-1775.jpg,a painting of a group of people in a roman temple
1271_3.jpg,a painting of a man in a red cloak
13201.jpg,the houses of parliament and big ben by claude claude
10415.jpg,a painting of a road with a row of straw - roofed houses
20005282.jpg,a painting of a farm with a church and a horse
35825.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
30000524.jpg,a painting of a woman holding a baby
painting302_1.png,a painting of a waterfall in the woods
1095420.jpg,a painting of a woman sitting on a bench
203_58.png,a black and white square with a square shape
t3_uo7pp6.jpg,a painting of a bird sitting on top of a vase
28893.jpg,a painting of a boat in the ocean
55165.jpg,a painting of a woman in a kimono
11116622.jpg,a painting of a cityscape
20002450.jpg,a person is flying a kite in the sky
39606.jpg,a painting with many different colors and shapes
17870.jpg,a painting of a woman sitting in a chair
64766.jpg,a painting of a woman with a red shawl
317_25.png,a pink and grey abstract painting with a square in the middle
6232.jpg,a painting of trees in the snow
11120845.jpg,a painting of a street scene with a person walking down the street
76019.jpg,a painting of boats on the beach
0442_1.jpg,a portrait of a man in a black coat and white shirt
33564.jpg,a painting of a woman laying on the grass
t3_v4mucd.jpg,a painting of a face on a table
17357.jpg,a painting of a man with a beard and a red bag
134_22.png,a painting with a square shape and a square shape
42260.jpg,a painting of a woman sitting on a hill
46144.jpg,a painting with orange and yellow stripes
2053.jpg,a painting of a man with a guitar
12521.jpg,a painting of a man in a suit
49730.jpg,a painting of a city with trees and buildings
0821_1.jpg,a painting of a man in a red cloak
35829.jpg,the adoration of the adoration of the adoration of the adoration of the adoration
1480901392100445875.jpg,a city street with cars and a billboard
870.jpg,a painting of two figures in a frame
80_12.png,"a painting of a red, blue, and green abstract"
80_18.png,a painting with many colors on it
1122516.jpg,a painting of a cityscape with a large white building in the background
0832.jpg,a miniature portrait of a gentleman
1004514.jpg,still life with a bottle of wine and vegetables by jan van derberg
4589_mainfoto_05_1.jpg,a sculpture of a man sitting on a rock
7_4.png,a painting of a woman with a hat
89712.jpg,a painting of a street in a village
203_92.png,"a painting on a wall with a red, yellow and blue square"
80390.jpg,a painting of a city on the water
1121986.jpg,a snow covered playground with a swing set
46411.jpg,a painting of a woman on a cross with angels
1082901.jpg,a painting of a group of people in a room
93071.jpg,a drawing of a red line on a white background
lane-in-normandy.jpg,a painting of a path through a wooded area
2278_1.jpg,a painting with many different colors and textures
1480899298848820305.jpg,a bench with a backpack on it and a view of the city
1095870.jpg,a painting of a vase and fruit on a table
40003420.jpg,the adoration of the cross by caravao
