image_id,description
57463.jpg,a painting of a forest scene with a stream
55514.jpg,"the cover of the book, the art of the modern age"
1794_3.jpg,a portrait of a young girl
43735.jpg,the louvre gardens by claude - jean - louis
36485.jpg,the virgin and child
1370_4.jpg,a painting of a man with a feathered hat
10024.jpg,a painting of a man in a field
75652.jpg,a painting with blue and white paint on it
1083070.jpg,a painting of flowers in a vase on a table
1334_3.jpg,a painting of three dogs in a room
77480.jpg,a pink and red abstract painting
55700.jpg,a painting of a river with trees and a house in the background
claude-monet_poppy-field-at-giverny.jpg,a painting of a field with houses in the background
313_6.png,a piece of paper with a black and white drawing on it
51055.jpg,a painting of a river with people on it
18733.jpg,a woman in a kimono kimono
7207.jpg,a painting of a man in a military uniform
37_4.jpg,an icon of the person
11116583.jpg,a sculpture of a reindeer on a snowy day
00343.jpg,a painting of a man in white clothes
56035.jpg,a painting of a woman in a blue shirt
1480896711810473660.jpg,a tall building
242_7.jpg,a painting of a woman in a blue dress standing on a hill
341_29.png,a painting with orange and blue lines
claude-monet_taking-a-walk-on-the-cliffs-of-sainte-adresse.jpg,a painting of a hill with a lighthouse on top
56284.jpg,a painting of trees in a forest
266_8.png,a painting with a square and a square on it
cezanne_230.jpg,a painting of trees in a park
20159.jpg,"a painting of squares in blue, red and yellow"
19_14.png,a book with a black and white cover
49499.jpg,a painting of a town with people and horses
3089.jpg,a painting of a hill with a lake in the background
2362.jpg,a painting of people at an outdoor market
64471.jpg,a painting of a house in the distance
painting399.png,a black and white silhouette of a mountain
44371.jpg,a painting of a bird on a rock
71608.jpg,a painting of a man holding a bird
41906.jpg,a painting of a blue and white abstract
8_166.png,a painting with a yellow and green square
17700.jpg,a painting of a mountain scene with a man on a horse
50083.jpg,a woman in a white dress holding a flower
630_5.jpg,an icon of the mother of jesus
23278.jpg,a painting room with a man sitting in the chair
60000165.jpg,a painting of a group of people in a room
71_73.png,a painting with pink and black on a white background
23422.jpg,the cafe at night by edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar
8_68.png,a black and white drawing of a person
204_4.png,a black and white painting on a white background
103223.jpg,a painting of a mosque with people sitting around it
393_85.png,a black and white painting with a black and white background
74430.jpg,a drawing of a beach scene with boats and buildings
00000028_(5).jpg,a bird flying over a beach with a sign
77440.jpg,a black and white diagonal pattern
11120573.jpg,a painting of a street with cars and buildings
34795.jpg,a painting of a field with trees and buildings
256.jpg,the virgin and child with person
vincent-van-gogh_tree-trunks-in-the-grass-1890.jpg,a painting of a forest with trees and flowers
27692.jpg,a drawing of a group of people sitting at a table
1103441.jpg,still life with fruit and flowers
296_5.png,a pink and grey painting on a white background
j-e-h-macdonald_cathedral-peak-lake-o-hara-1927.jpg,a painting of mountains and water
1379_5.jpg,a painting of a man in a black coat
61704.jpg,a woman playing the lute by johannes van der
32814.jpg,two women in blue robes stand in a room
59709.jpg,a painting of a street scene with people and horses
00005.jpg,a painting of a window with a cat in it
43971.jpg,a painting of people walking on a path
280_0.png,a black and white sculpture with a curved shape
1913_1.jpg,a painting of a man in a red robe holding a staff
0598_1.jpg,a painting of two people in formal clothing
11118819.jpg,a painting of a street scene with palm trees
32078.jpg,a painting of boats in a harbor
9377.jpg,the garden at sainte - louis gaugin
1152_2.jpg,a painting of three women in a room
50595.jpg,a painting of boats in the water
1046143.jpg,a painting of a blue and white painting
49460.jpg,a painting of a woman laying in a field
27795.jpg,the shepherd by john william tis
51297.jpg,a painting of a man and woman in a barn
piet-mondrian_trees-by-the-gein-at-moonrise-1908.jpg,a painting of trees in the sunset
2129_4.jpg,a painting of a room with a table and chairs
101492.jpg,a painting of a train track in a city
31319.jpg,a painting of two women sitting at a table
piet-mondrian_mill-in-the-evening-1905.jpg,a painting of a windmill in the distance
1402_3.jpg,a painting of trees and a road
355_50.png,a white paper with a green and blue design
204_14.png,a painting with blue and red paint on it
47857.jpg,a painting with black and white paint on it
57139.jpg,a painting of a man sitting in a chair
francis-picabia_the-martigues-1.jpg,a painting of a boat on the water
17262.jpg,a painting of a city with a church in the background
379_25.png,a painting of squares and squares
53692.jpg,a painting of a circle on a green background
47046.jpg,a painting of a man in a black coat
1002534.jpg,the supper of christ
58679.jpg,a painting of trees and water
323_28.png,a piece of green paper with a piece of black paper
51711.jpg,a painting of green and brown shapes
40222.jpg,a painting of a woman with a black dress
84_13.png,a painting of a red square with a black and white stripe
