image_id,description
47443.jpg,a painting of a river with a house in the background
20001006.jpg,a drawing of a tree in a courtyard
20_20.png,a painting of red and green squares
1004559.jpg,a painting of two women sitting at a table
51241.jpg,a painting of a tree in a field
31422.jpg,a painting of a green field with houses in the distance
11616.jpg,a painting of a man and woman in a wooded setting
30001461.jpg,a painting of a fountain in a park
1082062.jpg,a painting of a woman sitting on a couch
22097.jpg,the adoration of the adoration of the adoration of the adoration of the adoration
1981.jpg,a painting of a bird on a tree
29265.jpg,a painting of a river with a man fishing
1042423.jpg,a painting of flowers in a vase on a table
54108.jpg,a painting of a woman holding a sword
74474.jpg,the virgin with the head of jesus
13845.jpg,the death of socrates
363_0.png,a painting of a cloud
19491.jpg,a painting of a woman and a man with a horse
98447.jpg,"a painting with a large, rectangular shape"
337_10.png,a painting of a red sky with a few white clouds
7d712e2025.jpg,a crab with claws
33441.jpg,a drawing of a church tower in the distance
44990.jpg,"the virgin and the virgin, by raphael van van"
konstantin-korovin_patio-1905.jpg,a painting of a house with a tree in the background
32872.jpg,a painting of people on the beach
30004082.jpg,a painting of a man with a book
44_5.png,a blue square with a triangular shape
2130_2.jpg,a painting of a man and a dog on a hill
234_14.png,a white and black abstract painting
308_41.png,a piece of art that is made out of paper
355_10.jpg,a bronze sculpture of a man with a gun
t3_uxnwin_1.jpg,a painting of a waterfall in the middle of a forest
40531.jpg,"the school of caravaon, the school of caravaon, the school of carava"
47347.jpg,a piece of paper with a blue and yellow stripe pattern
57007.jpg,a painting of people walking down a street
31070.jpg,a painting of a group of people in a street
1012291.jpg,a painting of a table with bowls and cups
228_5.png,"a black and white photograph of a colorful, striped pattern"
21981.jpg,a painting of a man on a boat
1036125.jpg,a painting of sunflowers in a vase
t3_uqvx3d.jpg,a painting of cows in a field
593_2.jpg,two women on the beach by paul paul
49044.jpg,a painting of a man with a stick and a stick
t3_v3udze_1.jpg,a painting of a candle in a frame
76390.jpg,a painting of a church in the middle of a town
2301_2.jpg,a painting of a beach with a boat in the water
1123422.jpg,fireworks over the city by leonida
2265_4.jpg,two young girls in a landscape
34382.jpg,a painting of a woman in a room
44474.jpg,a woman in a black dress sitting on a chair
124_13.png,a painting with orange and black paint
119_78.png,a painting with black and yellow paint on it
44929.jpg,a painting of a man with a violin
the-tow-path-at-argenteuil-winter.jpg,a painting of a man walking down a path by the water
32642.jpg,a painting of a man in a red coat and red hat
0189_1.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
t3_vb00st_1.jpg,a painting of a river with rocks and trees
40000084.jpg,a painting of jesus on the cross with other people
175_30.png,a painting with a red circle and two blue circles
68223.jpg,a drawing of a woman holding a baby
49051.jpg,a white and yellow square with a blue and yellow square
1013293.jpg,a black and white drawing of a city
1033776.jpg,three oyster shells with a piece of bread on a blue background
1480900916516226002.jpg,the logo for the game's secret secret secret secret secret secret secret secret secret secret secret secret
91719.jpg,a painting of a city with buildings and a tower
331_112.png,a painting with multiple lines and a black background
1086077.jpg,a painting of a street scene with people
0063_1.jpg,a painting of a man in a red robe holding a staff
1006035.jpg,a painting of a woman and a man in a landscape
0621_2.jpg,a painting of a man in a red cloak
43381.jpg,a painting of a woman laying in a bed
Abstract_image_1982.jpg,a circular painting with a white background
66696.jpg,a drawing of a circular device
46689.jpg,a painting of a mountain scene with trees
10580.jpg,a painting of a river with trees and a sky
95731.jpg,a painting of a woman holding a baby
19.jpg,a painting of people in a field
2226_1.jpg,a painting on display in a museum
pierre-auguste-renoir_forest-path-1875.jpg,a painting of a path through a forest
1 (1949).jpg,an old man with a beard and a hat
252_0.png,a painting with orange and yellow colors
1035121.jpg,a painting of flowers in a vase on a table
60946.jpg,a painting of a river with a castle in the background
0766_1.jpg,a painting of a man in a yellow vest and red vest
2285_1.jpg,a painting of a group of people in a boxing ring
256_39.png,a painting with yellow and blue
37100.jpg,a painting of a river with trees and water
1 (2342).jpg,a man with a hat and a beard
0044_1.jpg,a portrait of a young girl
23056.jpg,a painting of a woman with a hat and a blue dress
2015_4.jpg,two young girls in a landscape
00683_1.jpg,a painting of a house and a road
79821.jpg,a painting on a wall with a red and yellow circle
0189_2.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
25953.jpg,a painting of a woman with a cat and other animals
41874.jpg,a painting of a woman in a black dress
1167_1.jpg,a portrait of a man in a black coat and white shirt
11029.jpg,a painting of a man in red uniform
1004588.jpg,a painting of peachs and other fruit on a table
32676.jpg,a drawing of a shop in the city of london
