image_id,description
9166.jpg,a painting of a group of people in a village
0117.jpg,a portrait of a man in a black coat and white shirt
49568.jpg,a painting of a woman in a blue dress
32994.jpg,a painting of purple and green squares
1004351.jpg,a painting of a family eating dinner
1095706.jpg,a painting of pink roses in a blue vase
100_35.png,a painting of a square with a green square
91995.jpg,a painting of a white building with a yellow door
48253.jpg,a painting of a room with a painting on the wall
1050224.jpg,a drawing of a cityscar with buildings in the background
morning-on-the-seine-clear-weather.jpg,a painting of trees and water
44175.jpg,a painting of a woman in a yellow shirt
20893.jpg,a painting of people on a beach
46749.jpg,a painting of a woman sewing in a village
3335_mainfoto_05_3.jpg,a drawing of a farm with a barn in the background
1000051.jpg,a painting of jesus on the cross with three men
pierre-auguste-renoir_landscape-at-essoyes.jpg,a painting of a house and trees
19599.jpg,a painting of a man on a horse in the jungle
84470.jpg,the crucus of the crucus
14736.jpg,a painting of a woman with a bow
107_42.png,a circular tile with red and blue circles
camille-pissarro_sunrise-over-the-fields-eragny-1891.jpg,a painting of a field with trees in the background
42_13.jpg,a painting of people on a snowy road
gustave-courbet_the-calm-sea-1869.jpg,a painting of a boat on the beach
claude-monet_poplars-wind-effect.jpg,a painting of trees in the forest
33015.jpg,a painting of a field with trees and clouds
00385.jpg,a painting of a rocky landscape
59017.jpg,a painting of hands with different colors
55_5.png,a painting with squares and squares on it
2334.jpg,a painting of a woman sitting on a balcony
54370.jpg,a painting of a woman with a necklace
18939.jpg,a painting of trees in a field
Holbein_-_henryhoward01.jpg,a painting of a man in a black hat
60395.jpg,a painting of a man sitting in the grass
246_28.png,a red and pink circle pattern on a white background
102824.jpg,three paintings of a woman and two men
1164.jpg,a painting of people walking through a wooded
46418.jpg,a painting of a woman walking through a forest
0182_2.jpg,a miniature portrait of a gentleman
0fcf88b965.jpg,a group of ducks
23_40.png,a black and white drawing of a pentagon
28406.jpg,a painting of a farm with a house in the background
157_5.png,a drawing of a circle with a black circle in the middle
393_432.png,a green and purple painting on a black background
1000384.jpg,a painting of a group of people in a dark room
20045.jpg,a painting of a landscape with clouds and trees
34605.jpg,a painting of a woman sitting on a wall
Head of a Peasant Woman with White Cap 9.jpg,a painting of a woman with a white hat
100_73.png,a wall with colorful squares on it
11105520.jpg,a woman walking down a street with an umbrella
16555.jpg,a painting of a street scene with people
19670.jpg,a yellow square with a white border
0557_2.jpg,a painting of a woman in a white dress
385_46.png,a painting with a lot of paint on it
1415_2.jpg,two young girls in a landscape
1101699.jpg,a cartoon drawing of a man and woman looking at a fish
65218.jpg,a book with a picture of a rainbow rainbow
41739.jpg,a painting of a woman with flowers in her hair
10926.jpg,a painting of a woman with flowers in her hair
356_3.jpg,a bronze statue of a woman holding a candel
85175.jpg,a red and gold patterned lamp shade
65763.jpg,a drawing of a group of people in a village
97948.jpg,two paintings of angels on a wall
60_21.png,a painting of a red and orange square pattern
33331.jpg,a painting of people on a dock
69617.jpg,a painting of a group of women in white heads
1044656.jpg,a painting of fruit and fruit on a table
58484.jpg,a painting of a man in a room with a woman
56634.jpg,a painting of a city with a bridge
44179.jpg,a painting of a woman and two children in a field
2271.jpg,a painting of a man in a red cloak
26605.jpg,the death of socrates
0993_2.jpg,a painting of a man on a horse with a bird flying above him
32474.jpg,a painting of trees in a field
333_3.jpg,a statue of the virgin of guadalupe in a church
97826.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
Abstract_image_2220.jpg,a painting with green and yellow paint spied on it
25013.jpg,a painting of a river with flowers and trees
252_71.png,a drawing of a triangle with a piece of paper
32162.jpg,a woman sitting on a bench eating a fruit
98770.jpg,the return of the prodius by gustave gustave corot
76164.jpg,a painting of a city with people walking around
133_24.png,a black and white painting on a white background
2153.jpg,a painting of two men working in a field
37121.jpg,a painting of a woman holding a cross
36280.jpg,a painting of a man in a park
44324.jpg,a painting of a woman sitting on a bed with a dog
10635.jpg,a painting of a woman in a black coat
00000259_(2).jpg,the mountains and water in the lagoon at sunset
30482.jpg,a black and white drawing of a woman with a bird
38998.jpg,a painting of a city at sunset
1089719.jpg,a drawing of a bottle of coke
0919_2.jpg,a portrait of a young girl
1073_3.jpg,a painting of two people in formal clothing
43748.jpg,a painting with yellow and green paint on it
48230.jpg,a painting of a river with a house in the background
00000099_(6).jpg,a field of grass
54804.jpg,a pink and purple painting with a white circle
1004789.jpg,a painting of a young girl holding a bouquet of flowers
0941_1.jpg,a painting of a man in a yellow vest and red vest
