image_id,description
24488.jpg,a painting of a woman in a white dress
60578.jpg,still - life still life still life still life still life still life still life still life still life
00000045_(3).jpg,a woman sitting on a rock in the middle of a lake
16109.jpg,a drawing of a man in a fur coat
393_36.png,a painting of a brown and purple striped pattern
32053.jpg,a white and black square shaped object with a black and white square shaped object
240_28.png,a square of red and green paint with a white border
vincent-van-gogh_the-house-of-pere-eloi-1890.jpg,a painting of a house with a horse drawn by a man
69769.jpg,a painting with a square and a square on it
1045552.jpg,a painting of white flowers in a vase
30002450.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
411_18.png,a painting with black and white paint on it
308_42.png,a painting made out of torn paper and paint
19573.jpg,"claude monet's painting, the seine"
00572_1.jpg,wheat field with cypresses by vincent van gogh
204_255.png,a red and blue painting on a white plate
337_22.png,a painting of a glass jar with a green liquid inside
1727_1.jpg,a painting of a room with a woman in the fore
177_86.png,a white dot on a yellow square
162_46.png,a painting on a white surface with a white background
00000216.jpg,a view of the mountains from a hill
27270.jpg,a painting with black and white paint on a white background
54600.jpg,a painting of a tree in the fore
00010.jpg,a painting of a woman in a bathtub
83878.jpg,a painting with a yellow background and black and white lines
52452.jpg,a painting of a city with buildings and trees
207_27.png,a painting of a man with a dog
370_4.png,a blue square tile with a white border
273_26.png,a painting with multiple strokes
21364.jpg,a painting of a woman in a blue dress
1054_3.jpg,a painting of trees in a field
87211.jpg,a painting of a beach scene with a blue sky
pierre-auguste-renoir_landscape-5.jpg,a painting of a woman walking down a path
alfred-sisley_the-seine-with-the-institute-of-france.jpg,the seine at argent by claude claude
252_68.png,a painting of a man standing on a beach
11106316.jpg,"the hermitages in st petersburg, russia"
1103596.jpg,a drawing of a house in the middle of a field
0295.jpg,a painting of a man with a feathered hat
paul-gauguin_autumn-landscape-farm-and-pond-1877.jpg,a painting of a river with houses and trees
95821.jpg,a painting with a black frame and a white background
9266.jpg,a painting of people walking in a line
21896.jpg,a painting of people walking on a street
85815.jpg,a green and white painting with a white flower
245_88.png,a black and white drawing with purple and black letters
1723.jpg,a painting of two people in formal clothing
Red Chestnuts in the Public Park at Arles.jpg,"the apple orchard, 1888 - vincent van gogh van gogh van gogh van gogh van gogh van gogh"
48652.jpg,a painting of people sitting around a campfire
203_74.png,a blue and white painting with a large white circle
0227_1.jpg,a painting of a man in a military uniform
27526.jpg,a painting of people in the water
47617.jpg,a painting of a building with a clock
214_0.png,a painting with a lot of different colors
1004240.jpg,a painting of a city with people walking around
128_99.png,a painting of a rainbow colored line
78698.jpg,a col col col col col col col col col col col col col col col col col col
37965.jpg,a painting with a white background and a green background
28908.jpg,a painting of a boat in the ocean
1000140.jpg,a painting of a baby and a man
92498.jpg,a painting of a man on a horse and a dog
1120666.jpg,a painting of a citysca with buildings and people
48974.jpg,a painting of a man in a white shirt and black vest
280_4.png,a white square with two smaller white squares
54542.jpg,a painting of a woman in a black dress
2005_3.jpg,a painting of a woman sitting on a bench
6207.jpg,a drawing of a man sitting on a chair
46016.jpg,a painting of three people in a field
272_7.png,a painting on a wall with a white background
t3_uq5itf_1.jpg,a painting of a vase of flowers
51325.jpg,a painting of a field with trees and grass
15960.jpg,a river with boats and people in the water
49401.jpg,the last judgement of christ by pieter de velde
30003526.jpg,the nat scene with the shepherd and the shepherd
28104.jpg,a painting of people dancing in a room
84_31.png,a piece of brown paper with a black and white background
1012236.jpg,a painting of a table with fruit and fruit
4048.jpg,a painting of a black and white bird
1006166.jpg,a painting of a woman in a red dress
320.jpg,a statue of a woman with a veil
0574_1.jpg,a painting of a woman in a blue dress
33567.jpg,the fall of the rebel by ruben van der
13182.jpg,a painting of a man on a horse with a dog
1091640.jpg,a painting of flowers in a vase on a table
charles-francois-daubigny_a-june-day.jpg,a painting of a river with trees and a boat
49939.jpg,a drawing of a group of men in a wooded
58701.jpg,the ann of the virgin by jan van derberg
39995.jpg,a painting of a man with a hat
1 (2620).jpg,an old man with a beard and a beard
93494.jpg,"the cover of the album,'the guitar '"
23231.jpg,a painting with orange and green paint
304_12.png,a painting of a man on a white background
390.jpg,a painting of a man in a black coat and red cloak
31017.jpg,a painting of a man with a beard
00000049_(3).jpg,a mountain with a few trees and a few clouds
56577.jpg,a white and yellow wall with a white and yellow geometric pattern
11116741.jpg,a painting of a house in the night
203_84.png,two blue and orange shapes on a white background
paul-gauguin_cows-on-the-seashore-1886.jpg,a painting of rocks on the beach
245_60.png,a painting with a black and yellow background
00000016_(4).jpg,sand dunes in the desert
