image_id,description
1444_3.jpg,a painting of a woman sitting on a couch
46666.jpg,the seine at argent by claude claude
25361.jpg,a painting of a street with a church in the background
82795.jpg,the ascension of christ by jean - louis dey
37296.jpg,a drawing of a woman laying on a bed
0862.jpg,a painting of a man in red and white
0921_2.jpg,a painting of a man in a red cloak
45305.jpg,a painting of boats in the water
81840.jpg,a painting with yellow and black squares
roger-fry_landscape-with-shepherd-near-villa-madama-rome-1891.jpg,a painting of a field with sheep and trees
33392.jpg,a painting of a young girl in a garden
1008786.jpg,a painting of boats in the snow
19833.jpg,the virgin and the virgin by caravaille
1759_4.jpg,a painting of a man reading a book
55341.jpg,a painting of a large group of people
3335_mainfoto_05.jpg,a drawing of a farm with a barn in the background
145_6.png,a painting of a square with many different colors
42188.jpg,a painting of a city with houses and trees
24746.jpg,a painting of a woman in a black dress
208_9.png,a painting of a white sail on a blue background
157_12.png,a black and white tile with a square hole in the middle
16_39.png,a painting of a woman's torso
29989.jpg,a painting of a woman in blue dress
270_14.png,a pink and white painting with a white background
43032.jpg,a woman sitting on a hay bale by a hay bale
85_7.png,a red and white painting on a white background
Abstract_image_2690.jpg,a painting of a woman with a flower in her hand
Abstract_image_1964.jpg,a painting with a yellow and white background
alfred-sisley_the-sevres-bridge-1877-1.jpg,a painting of a river with a bridge in the background
1778_2.jpg,a painting of a man sitting in a chair
00507.jpg,a painting of cows in a field
11636.jpg,a painting of a woman sitting on a bench
74395.jpg,a drawing of a barn and a house
31424.jpg,"a painting of a square with a red, yellow and blue pattern"
100461.jpg,four different colored paint splats on white background
41728.jpg,a colorful rug with a pattern of leaves and flowers
31911.jpg,a painting of a landscape with trees and flowers
1089039.jpg,a book with a drawing of a church
22772.jpg,the marriage of cleopatra and cleopatra
17501.jpg,"a still - life with a lamp, a book, a shell, a shell, a book"
34627.jpg,a painting of a man in a red robe and a white robe
24957.jpg,a painting of a woman with a flower in her hand
554.jpg,the last supper of christ
71_66.png,a painting of a yellow and red square
834.jpg,a painting of a man in a hat and coat
102969.jpg,"the cover of the book, the art of the modern age"
82546.jpg,a white paper with a drawing of a bird on it
1098_5.jpg,a painting of two people in formal clothing
63745.jpg,a colorful abstract design with a circular design
alfred-sisley_winter-morning-veneux-1881.jpg,the seine at sunset by claude claude - jean - louis
1092229.jpg,a painting of a flower in a vase
2139_3.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
38783.jpg,a clock with a gold frame and a clock face
the-thaw-at-vetheuil.jpg,a painting of a snowy landscape
31099.jpg,a painting of a young girl in a red dress
1034352.jpg,a painting of a table with a red tablecloth and a white tablecloth
23246.jpg,"the cover of the album,'the last of the night '"
19629.jpg,a painting of flowers in a vase on a table
373_16.png,"person,'the black square ', 2019"
1759_3.jpg,a painting of a woman in a landscape
47858.jpg,a painting of a woman in a dress
1031155.jpg,a painting of flowers in a vase on a table
15333.jpg,a river with a waterfall and a village in the distance by a river with a waterfall and a
57026.jpg,a painting of people on a beach with a lighthouse in the background
13_94.png,a black and white poster with the words'''''''''' '
childe-hassam_late-afternoon-aka-sunset.jpg,a painting of a river with trees and water
2222_3.jpg,a painting of two people in a room
1051567.jpg,a painting of flowers in a blue vase
00000084.jpg,a car driving down a road next to a body of water
81371.jpg,the ann of the virgin by giovanni de vecchi
23715.jpg,a painting of a woman sitting in front of a mirror
henri-edmond-cross_the-wreck.jpg,a painting of a man on a horse drawn by a man
11031.jpg,a painting of a river with a man walking on the shore
68bbd7c6dd.jpg,a yellow seahorse in the water
57586.jpg,a painting of a man with a cross
29393.jpg,a man in a hat sits on a chair
26480.jpg,a painting of a snowy scene with a tree
vincent-van-gogh_the-parsonage-garden-at-nuenen-in-the-snow-1885.jpg,a painting of a city with trees and buildings
0259_2.jpg,a painting of a man and woman in a landscape
paul-cezanne_mont-sainte-victoire-5.jpg,a painting of trees and mountains
claude-monet_rocky-coast-and-the-lion-rock-belle-ile.jpg,"the rocks at pourville, 1882"
110_4.jpg,a sculpture in front of a building
10353.jpg,the angel of the ann
48113.jpg,a painting of a path through trees
436_21.png,a painting on a wall with a person standing next to it
46792.jpg,the last supper of the virgins
76322.jpg,a painting with red and green paint on it
42705.jpg,a painting of a man holding a flag
36597.jpg,a man is standing in front of a projection screen
00000211.jpg,snow covered hills and valleys in the lake district of the lake district of the lake district of the
0913_1.jpg,a painting of a man in a red robe holding a staff
0072_2.jpg,a painting of two people in a room
0429_3.jpg,a painting of a man in a green uniform
61383.jpg,a painting of a man in a field
4233.jpg,a painting of a man with a snake
66_39.png,"a painting of a black background with a large, colorful, abstracted, abstracted painting"
t3_uqa92t_1.jpg,a painting of a mountain scene with a lake and trees
45218.jpg,a painting of a table with a vase and a bowl
1083259.jpg,a painting of a kitchen with a pot and a pot
294_9.png,a black and white photo of a plane
