image_id,description
101386.jpg,the cover of the book the art of the modern age
68119.jpg,a white wall with a white and black painting on it
t3_kajn90.jpg,a painting of a man in a black coat
30934.jpg,a painting of a man on a horse
1704_1.jpg,a painting of a man in a chair
31137.jpg,a painting of a village with trees and buildings
1101474.jpg,a painting of snowdrops in a wooden frame
306_11.png,a red and beige rug with a square pattern
Quentin_Massys_-_Portrait_of_a_Man_-_National_Gallery_of_Scotland.jpg,a painting of a man with a book and pen
0330_1.jpg,a painting of a woman in a white dress standing on a bed
1827_4.jpg,a snowy scene with a forest and trees
360_9.jpg,a painting of a woman in a red dress
1101933.jpg,a painting of a city with tall buildings
paul-cezanne_the-pond-of-the-jas-de-bouffan-1878.jpg,the house in the park by paul paul
19688.jpg,a painting of a woman in a dress
0_0.png,a black and white drawing of a frame
t3_v0kiub.jpg,a person holding up a painting of a green alien
27994.jpg,a painting of people in a desert
1002561.jpg,a painting of sunflowers in a vase
1 (2718).jpg,beautiful asian woman with long black hair
60167.jpg,a painting of a boat on a body of water
24892.jpg,a painting of a man riding a camel in the desert
312_2.jpg,a drawing of a man with a dog
40614.jpg,a painting of a man in a red coat
1685.jpg,a painting of a group of people on a rocky road
paul-cezanne_bend-in-the-river.jpg,a painting of a river with trees in the background
40637.jpg,a painting of a woman in a blue dress
69927.jpg,a painting of a city street with people walking
0495_3.jpg,a painting of a man with a feathered hat
62491.jpg,a black and white photo of an angel
18028.jpg,a painting of a bowl and a bowl on a table
vincent-van-gogh_snowy-landscape-with-arles-in-the-background-1888.jpg,a painting of snow covered ground with trees
49718.jpg,"the man with a guitar, 1915 by pablo pablo pablo pablo pablo pablo pablo pablo pablo pablo pablo"
71493.jpg,a painting of a man and woman in a room
1028_1.jpg,a painting of a group of people on horseback
t-c-steele_morning-by-the-stream-1893.jpg,a painting of a man standing by a river
85894.jpg,still life with flowers and fruit by henri
186_0.png,a painting with different colors on it
30961.jpg,a painting of a landscape with cattle and a man on a horse
1100679.jpg,a drawing of a boat on a river
8_142.png,a cartoon of a man with a red jacket and a white shirt
1122529.jpg,a painting of a girl in a black dress and hat
23102.jpg,a painting of a woman in a yellow dress
211_38.png,a black and white painting with blue writing on it
1034_1.jpg,a painting of a group of people in a room
365_39.png,a piece of blue and green paint on a white wall
alexandra-feodorovna.jpg,a painting of a woman in a white dress
0739_3.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
51843.jpg,the interior of the san cathedral
1337_2.jpg,a painting of two women in a garden
86563.jpg,"the port at sunset, 1888 by claude claude"
25879.jpg,a painting of a man with a book
65273.jpg,a painting of a woman walking through a field
240_18.png,a painting with green paint on a white background
276_17.png,a piece of yellow and white paper with a white background
62510.jpg,a painting of boats in the water
31589.jpg,a painting of a woman in a black dress
16381.jpg,a painting of a field with trees and grass
374_12.png,a drawing of a pattern with a white background
36494.jpg,a painting of a bird house with a bird on the roof
1056269.jpg,a painting of a vase with flowers in it
virgin-and-child-with-saints.jpg,"the adoration of the cross by person, person, person, person, person, person,"
1869.jpg,a portrait of a young girl
46693.jpg,a painting of a man with a hat
40000483.jpg,a painting of a street scene with a building
62857.jpg,a black and white painting with a black and white pattern
1054.jpg,a painting of a woman in a white dress
t3_uo50hx_1.jpg,a painting of a woman in a black headdre
1278_3.jpg,a painting of two people sitting on a couch
95732.jpg,a painting of a white cloud over a body of water
1043838.jpg,"a painting of a table with a book, a globe and other objects"
cezanne_76.jpg,a painting of a man sitting on a chair
15728.jpg,a painting of two women in a field
36588.jpg,a painting of people in a room with a dog
52372.jpg,the massacre by pieter van goghen
264_29.png,a painting on a wall with a white frame
37922.jpg,a black and white photo of a man with a beard
44246.jpg,a man in a kimono costume with a sword
00000179_(3).jpg,the summit of mount snowdon
00000303.jpg,a painting of a field with poppies and trees
333_16.png,a painting of a bird with a white wing
2230_4.jpg,a painting of a rainbow colored strip
41061.jpg,a woman in a white dress playing the cello in a wooded
paul-cezanne_road-at-pontoise-1875.jpg,a painting of a house in the woods
11521.jpg,a woman in a blue dress sitting on a chair
6_4.png,a painting with a white background and a black and blue and green design
59581.jpg,a painting of mountains in the desert
2172_3.jpg,a painting of two people in a room
0629_3.jpg,a portrait of a young girl
1591_3.jpg,a painting of trees and a road
235_10.jpg,a child in a small bed
0445_3.jpg,a painting of a man with a feathered hat
12365.jpg,a painting of a woman in a red dress
183_40.png,a blue sculpture stands in a room with a white wall
66092.jpg,the adoration of the virgin
1031562.jpg,a painting of a river with boats and people
45150.jpg,the sacred art of the renaissance renaissance
19461.jpg,a painting of two people sitting in a room
0744_1.jpg,a portrait of a young girl
199_42.png,a blue and white checkered pattern
