image_id,description
13981.jpg,"the family of george, by george george, in the drawing room at the house of george"
0928_3.jpg,a painting of a boy in a white shirt and blue sash
1385_3.jpg,"a painting of a man in a top hat and top hat, holding a pipe"
16730.jpg,a painting of a river with houses and trees
1090572.jpg,a painting of a crowd in a city
0892_2.jpg,a portrait of a man in a black coat and white shirt
44124.jpg,the painting of the virgin and the virgin
50758.jpg,a painting of a house with a red chair
1080279.jpg,watercolor painting of pop flowers
2304_5.jpg,a painting of a woman riding a horse
1087160.jpg,a painting of a man in a kitchen
72956.jpg,a painting of a vase and a bowl on a table
wassily-kandinsky_santa-marguerite-1906.jpg,a painting of a city with buildings and water
1004783.jpg,a painting of a woman and child eating food
37431.jpg,a painting of a man on a horse
39305.jpg,a portrait of a man in a blue shirt
30069.jpg,a painting with many different colors and shapes
1124122.jpg,a painting of people walking on a beach
6115.jpg,a painting of a group of people in a field
62_19.png,"a painting with red, yellow and blue colors"
0626_2.jpg,a miniature portrait of a lady
1214_6.jpg,a painting of flowers in a basket on a table
67396.jpg,a painting of a woman in a room
53967.jpg,a painting of a woman holding a book
1044757.jpg,a painting of a chair with a red chair in the background
71378.jpg,a painting with many colors and shapes
2576.jpg,a painting of two people in a field
63333.jpg,"the cover of the book, the book of the dead"
482_1.jpg,a painting of a road with trees and a sky
1082873.jpg,a painting of a table with a candle and fruit
13742.jpg,a painting of a man and a woman with horses
0383_2.jpg,a painting of people walking in the snow
23732.jpg,a painting of a yellow and green diamond
33081.jpg,the virgin and child by leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo
19518.jpg,a painting of a boy in blue shirt
45104.jpg,a painting on a wall with a brown background
55682.jpg,a painting of a lighthouse on the beach
t3_tnp4uu.jpg,a painting of a lemon on a white surface
48346.jpg,a painting of a beach with a cliff
58035.jpg,"a woman in a kim kima, by utao, from the series of six prints"
379_12.png,a painting of a square with a square in the middle
43063.jpg,a drawing of a woman's face
193_8.png,"a black and white drawing of a large, rectangular, rectangular, rec, rec, rec,"
10844.jpg,a painting of a woman sitting at a table
1052506.jpg,a painting of sunflowers in a gold frame
3254_1.jpg,a painting of two women in an orchard
76051.jpg,a black and green square with a white square in the middle
21383.jpg,a painting of a mountain with a blue sky
t3_ochcgr.jpg,a painting of a bowl of strawberries and a glass bowl of strawberries
33616.jpg,a painting of a tree in the middle of a park
649_5.jpg,a painting of a woman holding a baby
409_7.png,a white wall with a red curved corner
samuel-peploe_a-windy-day-at-barra.jpg,a painting of boats in the water
54309.jpg,the adoration of the holy trinity
57_12.jpg,an old drawing of a city street with people walking around
maurice-braun_landscape-north-island-seen-from-point-loma-1910.jpg,a painting of a river with trees and water
53056.jpg,a river landscape with a castle in the distance by after jean - baptiste de - la - fontaine
28637.jpg,a painting of a woman in a blue dress
26038.jpg,a painting of trees and water
cezanne_244.jpg,a painting of a tree with a house in the background
camille-pissarro_the-road-1.jpg,a painting of a man walking down a path in the woods
11270.jpg,the martyr of saint paul by caravao
415_26.png,a red and yellow square with a pattern of squares
2065_3.jpg,two young girls in a landscape
t3_jdh8ma_1.jpg,a painting of a cityscape with a reflection of the sky
92_12.png,a painting with a black and white square
42_4.jpg,st nicholas of the greek
18605.jpg,a black and white abstract art piece
328_2.jpg,the virgin mary of the rosary
1120129.jpg,"the cover art for the album,'the scream '"
1056552.jpg,watercolor painting of venice
139_46.png,a painting of a woman's face
2349_1.jpg,a painting of a woman in a blue dress
88125.jpg,the archangel by raphael van goghen
claude-monet_the-ally-point-low-tide.jpg,a painting of a beach with a cliff in the background
60001968.jpg,a black and white print of a street scene
30085.jpg,a painting of a street in a town
33760.jpg,"a painting with a red, blue and green paint on it"
26963.jpg,a painting of a woman holding a cat
44735.jpg,a quilted wall hanging on a wall
35_10.jpg,a sculpture of a woman on a pedestal
64914.jpg,a painting of a woman in a black dress
58114.jpg,a painting of a woman holding a skull
20660.jpg,a painting of a woman sitting on a chair
1104563.jpg,a painting of a man sitting on a bed
17068.jpg,a painting of a woman in a brown dress
1121839.jpg,a painting of a man with a gun
20820.jpg,a square shaped wooden tray with a dark brown finish
Cluster of Old Houses with the New Church in The Hague.jpg,a painting of a city with a church
1894.jpg,a painting of a woman with long hair
62493.jpg,a painting on the wall of a church
t3_pymyg6_1.jpg,a painting of lemons and glasses on a table
1011733.jpg,"a woman in a kimono, from the series of six prints"
392_25.png,two paintings of clothes hanging on a wall
11108146.jpg,a painting of a canal with buildings and boats
51725.jpg,a painting of a road with trees and grass
t3_s9a1gl_1.jpg,a painting of a sunset over the ocean
t3_v6bm9d.jpg,a painting of a vase with flowers in it
pierre-auguste-renoir_the-footpath-1917.jpg,a painting of a tree in the middle of a field
128_15.png,a painting of two vases with different colors
