image_id,description
Albrecht_Du╠êrer_36.jpg,a drawing of a group of men with a woman
1035183.jpg,a painting of a vase and a bowl
7411_1.jpg,a painting of a woman in a white dress and hat
1135_4.jpg,a painting of flowers in a vase on a table
256_137.png,a painting with a purple and red color scheme
86176.jpg,a painting with a white background and a black and white background
1013319.jpg,a painting of a woman with a red apple
40365.jpg,a painting of a table with fruit and a pitcher
369_5_1.png,a painting with a red line on the bottom
1032928_1.jpg,a painting of a woman sitting at a table with fruit
55385.jpg,a painting of a man with a hat on his head
33370.jpg,a painting of a woman in a white dress
8052.jpg,a painting of a house on a hill
1035226.jpg,a painting of a bowl of vegetables on a table
53619.jpg,a painting of a sunset with a man on a horse
28574.jpg,a painting of a woman with flowers in her hand
16479_1.jpg,a painting of a woman in a silver dress
1054246_1.jpg,a painting of a bridge over water
Edgar_Degas_198.jpg,two men in a room by person
80750.jpg,a painting of a cityscape
10788.jpg,a painting of an old man with a cane
21273_1.jpg,a painting of a boy in a blue coat
123_25_1.png,a black and white square with red squares
58674_1.jpg,a painting of two women hugging
1010218.jpg,a drawing of a pine cone
57583.jpg,a woman and two children in a wooded
1176_1.jpg,a view of venice with the ri ri
36455.jpg,a painting of a woman in a red dress
11113515.jpg,a street with blue lights and cars parked on the side
17584_1.jpg,a painting of a man in a red robe
86131_1.jpg,a painting of flowers on a black background
Claude_Monet_29.jpg,a painting of a mountain scene
2944.jpg,a painting of a dirt road with trees
13_74_1.png,a painting of squares and squares
Camille_Pissarro_83_1.jpg,a painting of a city street with people walking
13232.jpg,a painting of a street with houses and trees
17860_1.jpg,a painting of blue and white paint
Titian_122_1.jpg,a painting of a man in a room with a woman standing on the floor
385_100_1.png,"a painting with a red, yellow and blue color scheme"
20153_1.jpg,a painting of a man in armor holding a sword
2113_3.jpg,two boys in a red room by william william
135_65.png,"a painting with red, green and orange colors"
Rene_Magritte_25.jpg,a painting of a man in a room with a woman
1004459.jpg,a painting of people on a road with a horse
Joan_Miro_78_2.jpg,a painting of a man with a bird on his shoulder
Vincent_van_Gogh_378.jpg,a painting of flowers in a vase
23154.jpg,the seine at argent by claude claude
41374_1.jpg,a painting of a woman sitting at a table
61180_1.jpg,a painting of two men sitting at a table
172_22.png,a painting of a tree in the middle of a field
48677_1.jpg,a painting of a woman laying in a ham
58651_1.jpg,a painting of a city with a bridge and a man
1015037_1.jpg,a painting of trees in the snow
100712.jpg,the ann of the virgin and the ann of the virgin by raphael van van
255_2.jpg,an angel with a cross and a green robe
53640_1.jpg,a painting of a woman sitting on a chair
28745_1.jpg,a painting with many different colors and shapes
71_100_1.png,a red square with a white border
59141_1.jpg,a painting of a woman in a chair
25251.jpg,a painting of a rocky landscape with a castle in the background
11108365.jpg,a painting of a street with a car parked in the middle
90317_1.jpg,the ann of the virgin and the angel by giovanni de vecchi
17693.jpg,the virgin and saint john by giovanni de vecchi
1084467_1.jpg,a painting of a vase with flowers on a table
27620.jpg,a painting of a street scene with a horse and people
20886.jpg,a painting of a plate of food on a table
10886.jpg,a painting of a baby and a dog
28_65_1.png,a painting of a woman with a hat and a hat
20458.jpg,a drawing of a pink background with blue lines
198_74_1.png,a piece of paper with a red and blue stripe
1083565.jpg,a painting of a man and woman in a room
298_62_1.png,a room with several paintings on the walls
63792_1.jpg,a painting of a woman in a black dress
393_252_1.png,a painting of a person with an umbrella
416_1.jpg,a gold plate with a picture of jesus
41005_1.jpg,a painting of a star with a red and brown background
26061_1.jpg,a painting of people in a field
8_306.png,a painting of a man in a red and yellow outfit
90223.jpg,a painting with blue and yellow lines
11511.jpg,a painting of a river with people on it
1307.jpg,a painting of a river with trees and a house in the background
50467.jpg,a drawing of a bridge over a river
1042866_1.jpg,a painting of a harbor with boats and birds
1052111.jpg,a painting of a dead fish on a table
28057.jpg,a painting of a woman with a red hat
0871_2.jpg,a painting of a man in a red cloak
11072_1.jpg,a drawing of a woman sitting in a chair
148_68_1.png,"a painting with black, green, and blue colors"
23090_1.jpg,a painting of mountains with a river in the fore
71665.jpg,a painting of a city street with people walking
30002133.jpg,a painting of a staircase in the city
17360_1.jpg,a painting of a group of people in a room
2498.jpg,a painting of a man in a blue suit and white shirt
1050228_1.jpg,a painting of a road with a building in the background
60849.jpg,the altar of the church of st mary of the assumption
13912.jpg,a painting of a woman in a room with flowers
306_6.png,a square with a small dot on it
31081_1.jpg,a painting of a square with a blue and yellow stripe
Pierre-Auguste_Renoir_335_1.jpg,a painting of a man and woman sitting at a table
2085_5.jpg,a painting of flowers in a vase
