image_id,description
1088950.jpg,a painting of flowers in a vase on a table
00000306_(3).jpg,the waterfall in the jungle
11072.jpg,a drawing of a woman sitting in a chair
00454.jpg,three crabs in the water by a painting
1166_4.jpg,a painting of a man in a yellow vest and red vest
41437.jpg,a wooded landscape with a shepherd and his flock by a cottage
204_10.jpg,three bronze sculptures of horses and riders
t3_nbt4w4_1.jpg,a painting of purple flowers in a vase
1679.jpg,a painting of a group of people in a room
55666.jpg,a painting of a man and a woman
23313.jpg,a painting on a wall with a white background
43488.jpg,a painting of a cloud with a chinese writing
fruit-basket-with-apples-and-grapes.jpg,fruit and fruit basket on a table by person
16627.jpg,a painting of a street in japan
64158.jpg,a painting of a stream in a wooded
1445.jpg,a painting of a man with a feathered hat
33972.jpg,a painting of rocks and water
11105321.jpg,a painting of a city with buildings and a bridge
29482.jpg,a painting of a woman sitting on a bench
30831.jpg,the nat scene with the birth of jesus
vincent-van-gogh_wheat-field-at-auvers-with-white-house-1890.jpg,wheat field with a house in the background
Gospel_of_Luke_Chapter_2-5_%28Bible_Illustrations_by_Sweet_Media%29.jpg,a nat scene with jesus and mary
1819_1.jpg,a portrait of a young girl
2114_2.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
38889.jpg,a painting of people walking on the beach
57468.jpg,a silver and white framed artwork piece
0331_1.jpg,a painting of a woman in a blue dress
39073.jpg,a painting of two women sitting on a couch
647_2.jpg,a mosaic of person holding a cross
00000027_(3).jpg,a green valley with trees and mountains in the background
25920.jpg,an old photo of a cabin in the woods
0867_2.jpg,a portrait of a man in a black coat and white shirt
45002.jpg,a painting of a man sitting on a chair
203_8.png,a piece of paper with a black line on it
17021.jpg,a painting of a snowy scene with houses
jose-maria-velasco_el-popocat-petl-y-el-iztacc-huatl-1895.jpg,a painting of a landscape with mountains in the background
0885_2.jpg,a painting of a man in uniform and a dog
74351.jpg,a painting of a blue and pink abstract painting
1088388.jpg,a painting of a woman with a guitar
0340.jpg,two young girls in a landscape
1042669.jpg,a still - life still life with fruit and a glass of wine
354.jpg,a bronze statue of a man holding a dog
18_4.jpg,a sculpture of a woman with a veil on her head
264_3.jpg,a painting of a man looking out over a mountain
0441_3.jpg,a painting of a man in a yellow vest and red vest
Abstract_image_1777.jpg,a painting of a man with a headphones
1047699.jpg,a painting of flowers on a beige background
71_32.png,a painting of a table with a bowl and a bowl
90 18.59.45.jpg,a sculpture of a woman's head with a broken nose
814.jpg,two figures on the beach by paul paul
Plaster Statuette of a Female Torso 4.jpg,a painting of a woman in a white dress
39179.jpg,a woman in a kimono kimono
48511.jpg,a painting of a vase and a guitar
28580.jpg,the assumption of the virgin by giovanni de'medici
136_24.png,a yellow painting with white and yellow paint
196_20.png,a blue and white marble slab
1008378.jpg,"the cover of the album,'the last days '"
6f40c8fb9d.jpg,a small animal is standing in the dirt
11113719.jpg,a painting of a park with trees and a river
1034371.jpg,a painting of bottles and a bottle on a table
00000037_(2).jpg,a sailboat in the foggy water
painting109.png,a black and white image of a man with a beard
23333.jpg,a painting of a beach with a boat in the distance
50460.jpg,a painting of a man in a black coat
1047572.jpg,two fish on a piece of paper
133_12.png,a drawing of a square with red lines
293_9.jpg,a small picture of a virgin with pearls and beads
00206.jpg,a painting of a church in the countryside
59667.jpg,a painting of a woman sitting on a beach
397_8.png,a painting with many different colored lines
294_11.jpg,the icon of the mother of person
jose-maria-velasco_estudio-de-cascada.jpg,a painting of a waterfall with trees and rocks
55091.jpg,a painting of a woman sitting on a couch
375_7.jpg,two pictures of a sculpture made out of sticks
96638.jpg,a painting of a castle on a hill
270_5.png,a red piece of paper with a white background
t3_uzrkv9.jpg,a painting of a man and woman standing next to each other people
20712.jpg,a painting of a woman sitting at a table with fruit
353_4.jpg,three children in a field by mary whitter
245_56.png,a drawing of a woman's torso in a frame
47233.jpg,a black ink drawing of a bird
60915.jpg,a painting of a lake surrounded by trees
20354.jpg,a painting of a fish and a bottle
36924.jpg,a painting of a table with a vase and a bottle
1011.jpg,a painting of a man in a blue suit and red tie
0893_2.jpg,a painting of a man on a horse with a bird flying above him
59327.jpg,a painting of a bird with colorful triangles
29537.jpg,a painting of a yellow and red square
190_19.png,a drawing of a black and white circle with a black and white circle on it
331_34.png,a black and white drawing of a square pattern
87378.jpg,the cover of the book the history of the crusade
995.jpg,a painting of a person standing on a cliff
58402.jpg,a painting of a man in a green background
22175.jpg,a painting of a white and black spec spec spec spec spec spec spec spec spec spec spec spec
12587.jpg,the virgin and the child by giovanni de'medici
60261.jpg,a painting of a mountain scene with a house
30270.jpg,a painting of people on a road with horses and carriages
29902.jpg,a painting of a man and woman in a garden
164_21.png,a green and yellow geometric design
Paul Gauguin s Armchair.jpg,a painting of a chair with a cat on it
