image_id,description
84170.jpg,a painting of a hat with a bird on it
portrait-of-madame-ackerman-the-wife-of-the-chief-finance-minister-of-king-louis-philippe.jpg,a painting of a woman in a white dress
56355.jpg,the three ladies by edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar edgar
1000257.jpg,a painting of children eating at a table
24969.jpg,a painting of a view of a town
12567.jpg,a painting of a stream in a wooded
12973.jpg,a painting of a man in a black suit and white shirt
51094.jpg,a painting of a woman and a man in a room
35_9.jpg,a black and white image of a man with a beard
66219.jpg,a painting of a man with a pipe
35_16.png,a painting with yellow and black paint on a black background
48345.jpg,the resurrection of jesus by retti
289_4.png,a black and white image of a circular pattern
507_5.jpg,a man holding a box of religious items
56298.jpg,a painting of a woman washing her clothes in a stream
87513.jpg,a painting of a castle with a mountain in the background
fishing-boats-at-etretat.jpg,a painting of a boat on the beach
1029_5.jpg,a view of venice by a river
51071.jpg,"a woman in a kimono, from the series of six prints"
41167.jpg,a landscape with cattle and cattle by a river
236_11.jpg,a painting of a man with a beard and a white robe
111_3.jpg,a statue of a dog and a cat in the park
54969.jpg,a painting of a chair with a sun on it
96346.jpg,a painting of two men in a garden
401 20.26.46_1.jpg,a bronze sculpture of a woman with her hair blowing
Abstract_image_1919.jpg,a painting with a brown and black design
1480896151199825730.jpg,a set of four rings with blue and white stones
52381.jpg,a drawing of a man in a crown
114_3.png,a framed print of a yellow square with a black border
1145_4.jpg,a painting of a man with a feathered hat
44599.jpg,a painting of a bird on a red background
29815.jpg,a painting of a house with a red roof
43174.jpg,a drawing of a mountain with a road going through it
1004663.jpg,a black and white drawing of a woman laying on the ground
eugene-boudin_the-rocks-of-l-ilette-and-the-fortifications-1893.jpg,a painting of a river with boats and buildings
11115302.jpg,a painting of a street scene with people walking
148_58.png,"a painting with a circle and a hand painted in blue, pink, yellow and green"
29998.jpg,a painting of a city with people and buildings
00392.jpg,a painting of a man with a mustache
2202_mainfoto_05_1.jpg,a painting of a man in white clothes and a hat
42478.jpg,a painting with a red and black design
11116585.jpg,a car covered in snow on a street
34435.jpg,a painting of a woman with a hat
1058510.jpg,a painting of birds on a branch
claude-monet_rose-arches-at-giverny.jpg,a painting of water lils and a pond
15482.jpg,a painting of boats on the water near houses
134_20.png,a painting with a brown and white background
1652_3.jpg,a drawing of a horse and a man on a bench
8_246.png,a painting of a woman with a red dress
35534.jpg,a painting of a woman in blue dress
paul-cezanne_road-near-mont-sainte-victoire.jpg,a painting of a mountain with trees and bushes
Still Life Vase with Roses.jpg,a painting of a vase of flowers on a table
2_45.png,"a painting of a bird with a red, yellow and blue background"
65857.jpg,a green tile with a black and yellow design
411_16.png,a painting with a black and white background
59615.jpg,a painting of a waterfall in the distance
157_8.png,a white and black painting with circles
399_7.png,a piece of paper with a red brush stroke
1052210.jpg,watercolor painting of watermelons
1121945.jpg,a painting of wine glasses on a table
30002101.jpg,a painting of a city with a boat in the water
71687.jpg,a painting with many different colors and shapes
1438.jpg,a painting of a man in a red robe holding a staff
10936.jpg,a nude woman playing a violin
Abstract_image_1842.jpg,"a painting with a large, abstract design"
00663.jpg,a painting of a man with a dog
97213.jpg,"a painting of a red, blue and white geometric pattern"
00410_1.jpg,a painting of a man with a guitar
248_13.png,two black squares on a beige background
63647.jpg,a painting of a tree in a field
13638.jpg,a painting of people walking down a street
1004592.jpg,a painting of a group of people in a wooded
henri-edmond-cross_landscape-4.jpg,a painting of blue cactuses in a field
22932.jpg,a painting of a castle in the ocean
13_182.png,a painting of a woman in a field
15835.jpg,the cover of the book the holy life of jesus
45182.jpg,four panel screen with birds and flowers
33358.jpg,a man sitting under a tree with a bunch of flowers
47475.jpg,a painting of a bowl of fruit and a cup
32059.jpg,a painting with black and blue squares on it
1051529.jpg,a woman with a bird and a bird on her shoulder by a table
84579.jpg,the cover of the book the art of the twentieth century
100769.jpg,the lame of the virgin
1008.jpg,a painting of a street with a boat in the background
677.jpg,st nicholas of alexandria
57940.jpg,a drawing of a path through a forest
394_2.jpg,a painting of a woman standing in front of a fence
61389.jpg,a painting of trees in a field
415_19.png,a pink and green patterned background with a pattern
36420.jpg,the virgin and angels by raphael van goghen
10043.jpg,a painting of a man on a horse with a crown
392_22.png,a painting with black and yellow paint
715_1.jpg,a wooden icon with a man in a crown
70036.jpg,a painting of a car and a boat in the water
39485.jpg,a painting of a house with a red roof
the-crucifixion-1762.jpg,a painting of jesus on the cross with two women
738_4.jpg,a painting of a woman in a red dress
38091.jpg,a painting of a woman with a cross
22611.jpg,a painting of a woman with a bird
1730_3.jpg,a painting of a man fishing on a river
