image_id,description
2189_3.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
11949.jpg,a painting of a woman in a garden
39631.jpg,a painting of people walking in the street
52606.jpg,a colorful pattern of triangles
t3_vbg2x1_1.jpg,a painting of a mountain lake with trees and mountains in the background
38036.jpg,the virgin of guadalupe by francisco de souza
216_7.png,a black and white photo of a woman with a white background
00000292_(5).jpg,a grassy hill
john-singer-sargent_the-tyrol-1914.jpg,a painting of a mountain scene with a tree
17_6.jpg,the virgin of kazan
109_33.png,a painting of a bird on a green background
52924.jpg,a painting of a woman sitting in a room
17762.jpg,a painting of flowers in a vase on a table
1969_1.jpg,a portrait of a young girl
50423.jpg,the baptism of jesus by diego de castro
54938.jpg,a painting of a woman with a bird on her shoulder
0623_1.jpg,a painting of two people in formal clothing
38435.jpg,the virgin and the virgin
1 (2328).jpg,an old man with wrness
97243.jpg,a painting with a red and blue paint spied on it
64548.jpg,a painting of people on the shore
77559.jpg,a painting of a vase and a vase with flowers
11119392.jpg,a painting of a street with people walking on it
436_16.png,a painting on a wall
26600.jpg,a painting of a man in a black suit and glasses
89_12.png,a drawing of a city with a castle and a river
79 18.59.45_2.jpg,le vestele de l'usur a sculpture
00000127.jpg,a person walking up a steep hill
00312_1.jpg,a painting of a field with a sun in the background
32_6.png,a painting with a brown and red color scheme
92597.jpg,a painting of people dancing in a field
435_0.png,a painting with a tree in the middle
1009146.jpg,"the storm of the sea, from the tempest of the sea by gustave dupre"
23974.jpg,a painting of a woman holding a baby
1911_1.jpg,a painting of a man in a black suit and tie
t3_lukjox_1.jpg,a painting of a woman on a ease
64114.jpg,a painting with a black background and a blue sky
jean-andre-rixens_landscape-with-dog-1909-0.jpg,a painting of a street with a stone arch
12727.jpg,a painting of a woman holding a baby
83616.jpg,a painting of a woman with a fan
69_3.jpg,a portrait of a man in a black and white image
29559.jpg,a painting of fruit and a bottle on a table
37997.jpg,a drawing of a village with a man and a woman
francisco-oller_la-ceiba-de-ponce-1888.jpg,a painting of a river with people on it
2748.jpg,a painting of a path leading to a lake
32526.jpg,a painting of rocks on the beach
100514.jpg,the cover of the book the life of st peter
83324.jpg,a painting of a white and green striped wall
32461.jpg,a painting of a house in the countryside
107_46.png,a large sculpture in the middle of a building
233_2.png,a painting with black ink on white paper
22348.jpg,"the cover of the book, the art of the modern age"
1102302.jpg,a painting of a table and chairs in a garden
63114.jpg,a black and white photo of a horse drawn by a man
1672_5.jpg,a painting of two people in a room
0030_1.jpg,a painting of a man with a beard and a white beard
NTIV_PET_49010-001.jpg,"the adoration of the cross, person, person, person, person, person, person,"
the-rock-needle-and-the-porte-d-aval-1.jpg,a painting of a rocky coastline with boats
1202_4.jpg,"portrait of a gentleman, half length, in a brown coat and black coat"
58572.jpg,a painting of mountains and hills
380_4.jpg,the icon of the virgin mary of nazareth
99866.jpg,a painting of a vase with flowers in it
pierre-auguste-renoir_the-seine-at-argenteuil-1888-1.jpg,"the seine, 1888 by claude claude - jean - louis"
47124.jpg,a painting of a wall with many squares
Still Life with Basket of Apples.jpg,a painting of a basket of fruit on a table
187_4.jpg,a painting of a nude woman in a white dress
26003.jpg,a painting of a man holding a child
30002484.jpg,the virgin and child
68795.jpg,still life with flowers and a silver teapot
1001214.jpg,"the virgin and the virgin, by leonardo van van"
1085556.jpg,a painting of a city with a river in the background
57354.jpg,a drawing of an old man holding a plate
the-yellow-irises-1917.jpg,a painting of yellow flowers in a field
00000048.jpg,a woman sitting on a bench looking out at the ocean
41106.jpg,a painting of a river with trees and a house in the background
1088884.jpg,a painting of a vase and a plant
23564.jpg,a painting of a man sitting on a bench
203_37.png,a blue and white painting on a white surface
25108.jpg,a painting of a woman in a garden
00495.jpg,a painting of a girl in a field with an apple
30002434.jpg,"the head of jesus, with the words of jesus and the words of jesus"
77_45.png,abstract painting - abstract by linda woods
8_4.png,a painting of a tree in the snow
44695.jpg,a painting of a house in the woods
00000083.jpg,a field with trees and clouds in the background
1081763.jpg,a painting of a woman in a pink dress sitting on a chair
54871.jpg,a painting of a man in a red shirt
17480.jpg,"the three musicians, c'est, 1888"
26113.jpg,"two men in black robes, one with a beard and the other with a beard"
1739_2.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
2006.jpg,a painting of a woman in a white shirt and blue shirt
143_29.png,"a painting with blue, yellow and red paint"
35367.jpg,a painting of boats on the water near rocks
0178_3.jpg,a painting of a child in a white dress holding a flower
14368.jpg,a painting of people and horses in a field
3597_mainfoto_05_1.jpg,a marble figure of a seated woman
alfred-sisley_hoar-frost-st-martin-s-summer-indian-summer-1874.jpg,a painting of a park with a tree and buildings
32417.jpg,a painting of a woman in a black dress
49692.jpg,the martyr of saint paul by caravao
