image_id,description
102020.jpg,a painting of a street with buildings in the background
95_1.png,a painting of a green bird with a red beak
27558.jpg,a painting of a landscape with cattle and a man
13844.jpg,a painting of a woman sitting on a chair
204_231.png,a blue and black painting on a white background
32206.jpg,"the cover of the book, the book of the dead"
85738.jpg,a painting of boats in a harbor
pierre-auguste-renoir_the-duck-pond-1873.jpg,a painting of a river with trees and water
131_38.png,a painting of pears and a bowl
26632.jpg,"the garden at argent - en - boiss, c'ile, 1873 canvas print"
440.jpg,the icon of the virgin of the ann
1051737.jpg,a poster advertising a flight to moscow
102_89.png,"a painting with a red, yellow and blue stripe"
claude-monet_road-to-the-saint-simeon-farm.jpg,a painting of a road with trees and a road
1160_1.jpg,a portrait of a man in military uniform
algernon-talmage_ringwood-bridge.jpg,a painting of a bridge over a river
963_1.jpg,two paintings of people sitting on a bench
2174.jpg,a painting of a woman in a blue dress
21085.jpg,a painting of a table with a bowl of food
51975.jpg,a painting of a red tree on a brown ground
2361.jpg,two young girls in a landscape
68998.jpg,a drawing of a woman playing a guitar
41184.jpg,a drawing of a group of people in a field
326_22.png,a painting with yellow and red lines
20280.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
47983.jpg,a drawing of a group of people sitting around a table
37316.jpg,a painting of a horse and a man
285_25.png,a drawing of a leaf
39407.jpg,a painting of trees in the woods
00332_1.jpg,a painting of a landscape with a house
45421.jpg,a book with a picture of two birds on it
Abstract_image_1760.jpg,a painting of a bird with a rainbow colored tail
4296.jpg,a woman in a blue dress standing on a stone wall
0858_2.jpg,a painting of a man in a blue suit sitting on a chair
2259_2.jpg,a painting of three people standing in front of a blue sky
12981.jpg,a painting of a village with people and buildings
8_83.png,a black and white drawing of a woman
79637.jpg,a painting of a courtyard with arches and arches
0781.jpg,a painting of a boy in a green coat and white pants
30967.jpg,a black and white striped wallpaper with a black and white stripe
3157_mainfoto_05.jpg,a statue of a woman in the garden
13037.jpg,a painting of a woman in a blue hat
10014.jpg,a drawing of two men standing in a room
camille-pissarro_the-seine-at-marly-1871.jpg,a painting of a river with boats and people
julian-alden-weir_noonday-rest-in-new-england-1897.jpg,a painting of a cow in the woods
2028_3.jpg,a painting of a group of people
0754_3.jpg,a miniature portrait of a man
78751.jpg,"the cover of the book, the art of the modern age"
2046.jpg,a painting of a man in a red cloak
42171.jpg,a painting of a woman with a yellow hat
67125.jpg,a drawing of a group of people in a cave
1285.jpg,a miniature portrait of a lady
1886_1.jpg,a painting of a mountain scene with a group of men on horseback
13399.jpg,a painting of a woman dancing
351_37.png,a tile mural in the bathroom of a restaurant
1004536.jpg,a painting of a woman reading to a child
34615.jpg,a painting of a man and a horse in a wooded
429_39.png,a painting of a black and white painting
47702.jpg,a painting of a woman holding a cat
71717.jpg,a painting of a black and purple abstract painting
0770_1.jpg,a painting of a man with a feathered hat
1123380.jpg,a painting of a room with a table and chair
11115725.jpg,a painting of a city with boats and buildings
86169.jpg,the nat scene with the nat and the shepherd
1080641.jpg,a still life with a still life by johannes van der
76_5.png,a painting of a black and red abstract
lucien-pissarro_the-fairy-1894.jpg,a painting of a woman walking through a forest
0865_3.jpg,two young girls in a landscape
33217.jpg,a woman in a room with a dog
1724_1.jpg,a painting of a woman in a blue dress
30001385.jpg,a painting of a canal with gondos and gondos
1051814.jpg,a painting of flowers in a vase
35842.jpg,"a painting of squares in red, green and blue"
1161_2.jpg,a painting of a mountain scene with a woman in the fore
30000566.jpg,a painting of a man with a red robe
58445.jpg,a painting of a snowy scene with trees
211_46.png,a piece of art with a piece of a brain
280_11.png,a yellow dot map of the united
maximilien-luce_saint-laurent-en-caux-norman-court-1908.jpg,a painting of a farm with cows grazing in the grass
00000170_(4).jpg,a lake with a mountain in the background
74693.jpg,a painting of a woman with a flower in her hair
20890.jpg,a painting of a black and white building
99688.jpg,"the cover art for the book, the last days of the apocalypse"
72984.jpg,a painting of a city with people and buildings
24287.jpg,still life with fruit and a silver bowl by john frederick dicke
0365_2.jpg,two young girls in a landscape
1120591.jpg,a painting of a boy eating food
85677.jpg,a painting of a white and green square
203_109.png,a square shaped black and white painting
1120799.jpg,a painting of a vase of flowers on a table
charles-francois-daubigny_castle-gaillard-in-andelys-eure-1877.jpg,a painting of a castle in the distance
2962.jpg,a painting of a bunch of birds on a table
15653.jpg,"two men in traditional clothing, one holding a stick"
1046096.jpg,a painting of a table with fruit and a pitcher
25939.jpg,a painting with a blue background and a white frame
20004233.jpg,a painting of a city with buildings and a church
43367.jpg,a painting of a man playing an accordion
96595.jpg,a painting of a courtyard with a table and chairs
1480886306841209028.jpg,a statue of a man
