image_id,description
4147.jpg,"the cover of the book, the art of the city"
57087.jpg,a painting of a woman in a black hat
t3_nzt6z9.jpg,a painting of a sunset over a lake
40000059.jpg,a painting of a man on a horse
30000531.jpg,a painting of a man in a room with many people
1378_5.jpg,a portrait of a man in a black coat
1031480.jpg,a drawing of a street scene with a man walking
viktor-vasnetsov_landscape-under-abramtzevo-1881.jpg,a painting of a mountain with trees and clouds
84760.jpg,still life by paul mcc
25650.jpg,a painting of two people sitting on the grass by a river
198_34.png,a painting with yellow lines on the bottom
18691.jpg,a painting of a woman in a green dress
59297.jpg,a painting of a man and woman hugging
47459.jpg,the nat scene with the virgin and the virgin
00000320_(6).jpg,the summit of the mountain range at sunset
45760.jpg,a blue and black painting on a white background
344 18.59.45.jpg,a white statue with a black background
0760.jpg,a portrait of a young girl
1035069.jpg,still life with fruit and a jug by henri le - jacques
38133.jpg,a painting of a woman with a hat on
painting363.png,a black background with a white border
33420.jpg,a painting of people in a courtyard
1038404.jpg,a painting of a candle and fruit on a table
97698.jpg,a piece of wood with a piece of wood on it
t3_umrv16_1.jpg,a painting of a bird in the grass
203_55.png,a black and white rug with a black and white stripe pattern
276_4.png,a black and white painting on a white background
19645.jpg,a red wall with black and white paint spied on it
1522_4.jpg,a painting of two people in a room
1058279.jpg,a drawing of a building in the rain
69245.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
1537.jpg,a painting of a woman in a red dress
91a189eafa.jpg,a brown horse
00000211_(6).jpg,moss covered rocks in a stream
332_25.png,a painting with a blue sky and yellow and red colors
50627.jpg,a painting of a woman in a purple dress
50122.jpg,a view of the river with a bridge and a church in the background
0407_1.jpg,a painting of a landscape with a river and a village
40509.jpg,a painting of a group of musicians
00396.jpg,selfie van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh van
91 18.59.20_1.jpg,a painting of a man with a beard
14155.jpg,a painting with yellow and blue paint on it
0097 20.26.30.jpg,a painting of two people in a room
62356.jpg,a painting of a mountain with a moon in the sky
1946.jpg,a painting of boats on a river
2340_1.jpg,two young girls in a landscape
2304_3.jpg,a painting of a group of doctors
17461.jpg,a painting of a boat in the water
29278.jpg,a painting with red and black paint
A Wind-Beaten Tree.jpg,a painting of a tree in the distance
25490.jpg,a painting of a young girl in a blue dress
71_33.png,a painting with a brown background and a black and white painting
78234.jpg,still life still life still life still life still life still life still life still life still life still
17510.jpg,a painting of boats in the water
88086.jpg,a painting of a woman holding a child
40000768.jpg,the adoration of the adoration of the adoration of the adoration of the adoration
1052945.jpg,a painting of flowers in a field
33563.jpg,a painting of a woman in a hat
1685_4.jpg,a painting of a group of people on a rocky road
77715.jpg,the cover of the book the history of the english city
paul-cezanne_the-railway-cutting-1870.jpg,a painting of a landscape with a mountain in the background
10142.jpg,a painting of a man with a mustache
claude-monet_the-alps-seen-from-cap-d-antibes.jpg,a painting of a mountain landscape with trees and water
146_1.jpg,a sculpture of a man with a beard and a beard
1003.jpg,a drawing of a man in a room
48746.jpg,a painting of a park with people walking around
53000.jpg,a painting of a group of people sitting on a street
29457.jpg,a painting of a group of men on horses
path-through-the-irises-02-1917.jpg,a painting of a green field with purple flowers
11109021.jpg,a painting of a house with a boat in the water
198_102.png,a bronze statue of a man holding a book
101_6.jpg,"a view of the city of boston, massachusetts"
52767.jpg,a black and white drawing of a city
167_1.jpg,a drawing of a bridge over a river
39087.jpg,a painting of a group of people outside a house
t3_uu8qyb_1.jpg,a painting of a man in a boat on a lake
10270.jpg,a painting of people in a village
19946.jpg,the last judgement of christ by michelangelo michelangelo
16088.jpg,a painting of trees in a field
65024.jpg,the house at auvers by claude van gogh
13945.jpg,a painting of a man with a beard
204_134.png,a painting with red and green paint on it
11117220.jpg,a painting of a snowy scene with a house
0181_1.jpg,"a pair of french gils, 19th century"
portrait-of-augusta-of-hanover-with-her-first-born-son-karl-georg-of-brunswick-1767.jpg,a painting of a woman holding a baby
00000055_(4).jpg,a beach with waves crashing on the rocks
61574.jpg,a painting of a green field with trees and a stream
1080246.jpg,a painting of a church in the background
00000148.jpg,"the view of the bay and the town of santa cruz, from the top of the hill"
57483.jpg,a painting of a river with a bridge and buildings
16151.jpg,the adoration of the cross by giovanni de vecchi
65571.jpg,"the painting of the virgin magdalene, by raphael van"
62113.jpg,a painting of a landscape with trees and hills
1353_4.jpg,a painting of a woman holding a bunch of grapes
395_1.png,a red square with a green square in the middle
20005441.jpg,a painting of a street scene with a horse drawn by a man
2728_1.jpg,a painting of a woman riding a horse
26425.jpg,a large painting on the wall
0951_2.jpg,a painting of a man in a blue suit
54_15.png,a painting of white and grey paint on a black frame
