image_id,description
71138.jpg,a painting of a man with a hat
16888.jpg,a painting of a city with a river and factories
96577.jpg,a painting of a vase with flowers in it
benjamin-brown_sunrise-mission-at-pala-near-san-luis-rey-1898.jpg,a painting of a mountain landscape with a church in the distance
00655_1.jpg,the village at auvers by vincent van gogh van gogh van van van van van van van van
264.jpg,a painting of a man walking down a road
36692.jpg,a painting of a tree with many colors
1811.jpg,a painting of a man in a black suit and hat
332_9.jpg,"the person and the person, illustration by person"
1648_5.jpg,a painting of two people in formal clothing
saint-adresse-beached-sailboat.jpg,a painting of a boat on the beach
49625.jpg,a painting of a river with a boat in the water
36961.jpg,a painting of a flower on a red background
270_25.png,"a painting of a red, yellow and green bow"
konstantin-korovin_murman-coast-pomor-crosses-1900.jpg,a painting of a rocky coastline with a body of water
76972.jpg,a painting with a red ball and a blue circle
26598.jpg,"the cover of the album,'the tree of life '"
212_7.jpg,a painting of a woman in a field
2139_1.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
6_10.png,"a painting with a white frame and a red, yellow, blue and green square"
29053.jpg,a painting of a barn and a barn
30001238.jpg,a painting of a fountain in a park
147_28.png,a bronze sculpture with a square shaped base
40_6.png,a white square with a square cut out of it
38252.jpg,a painting of a path through an orchard
219 18.59.45_2.jpg,a bronze sculpture of a woman holding a child
paul-cezanne_landscape-1870.jpg,a painting of a path through a forest
1687_5.jpg,a painting of people gathered around a table
124_11.png,a green and black painting on a white background
51338.jpg,a painting of a city at night
19_41.png,a book with a white sculpture on top
gustave-loiseau_snow-rifts-near-the-seine.jpg,a painting of a snowy scene with a house and a boat
9_73.png,a black and white painting on a white background
388_4.jpg,a painting of the person holding a book
59473.jpg,a painting of a boy with his dogs
1055398.jpg,a watercolor painting of a canal with a boat
1044796.jpg,a painting of a white orchid
263_9.png,a black and white painting with a large number of black and white lines
32325.jpg,the adoration of the cross by pieter de velde
85676.jpg,a painting of a woman in a pink dress
352_97.png,a painting of a red and green abstract design
55335.jpg,a painting of a door with a tree in the background
32200.jpg,a painting of jesus and the virgins
32976.jpg,a painting of a chair and a chair in a room
18210.jpg,a painting of a woman in a red dress
1092971.jpg,still life with a vase and a plate
Vincent_van_Gogh_-_Le_Moulin_de_blute-fin%281886%29.jpg,a painting of a windmill and people on a street
363_2.png,a painting with a rainbow colored wave pattern
97276.jpg,a painting of a tree with leaves and branches
918.jpg,a painting of a city with buildings and a sky
425_2.png,a colorful building with a bench in front of it
13000.jpg,a painting of a house and a horse
204_304.png,a colorful background with paint sps
45153.jpg,a painting of a bridge over a river
43302.jpg,a painting of a woman picking vegetables
45228.jpg,a painting of a village with a snow covered roof
23427.jpg,a painting of a house with a garden
1226_3.jpg,a portrait of a young boy in uniform
93936.jpg,the last supper by leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo leonardo
1042994.jpg,a vase of flowers on a ledge by a window
1049402.jpg,a painting of a path through a forest
1123172.jpg,a painting of a city with a bridge
54753.jpg,a painting of a baseball team in a dug
3898.jpg,a painting of a farm with sheep and a house
44098.jpg,a painting of a woman laying on the ground
44865.jpg,a painting of a girl in a white hat and dress
portrat-des-john-marquis-of-monthermer-1760.jpg,a painting of a man in a blue jacket holding a book
35193.jpg,a painting of a man and woman in a landscape
20001722.jpg,a painting of a woman walking down a dark road
993.jpg,a painting of a woman in a black hat
1735_2.jpg,"two women in a yellow room, oil on canvas, 30 x 30 cm, signed by the"
86698.jpg,a painting of a city with people and horses
90652.jpg,the ann of the virgin and the ann of the virgin
20722.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
23035.jpg,a painting of a woman in blue and orange
41283.jpg,a painting of a bird on a tree
172_19.png,a black and white photo of a tree
1044953.jpg,a painting of a flower and a vase
Abstract_image_2248.jpg,a painting with multiple colors and a white background
0555_1.jpg,a painting of a lake with a castle in the background
1343.jpg,a painting of a street scene with people and horses
202_8.jpg,two pictures of a sculpture made out of wood
7073.jpg,a painting of a tree in a field
28516.jpg,"the cover of the book, the art of the modern age"
81155.jpg,the resurrection of jesus
352_64.png,a black and green painting on a white wall
348_12.png,a red and blue painting on a white background
61809.jpg,a black and white illustration of two women sitting at a table
46197.jpg,a painting of a river with houses and trees
26240.jpg,a painting of a city with flags flying
1938_2.jpg,a painting of a man in a red robe holding a staff
420_4.jpg,the icon of the mother and child
703_2.jpg,the virgin mary and jesus
204_55.png,a painting with a white background and a red and green paint
28825.jpg,portrait of a lady by jan van derberg
59038.jpg,a painting of a lake with a mountain in the background
1094959.jpg,a painting of water lillies on a blue background
41611.jpg,a painting of a building with a man walking by it
1480908882355280090.jpg,a couple taking a self self self self self self self self self self self self self self self
662_2.jpg,a painting of a person walking down a road
