image_id,description
47299.jpg,a painting of a forest with a castle in the background
98d44b9e7c.jpg,a rhino in a zoo
323_15.png,a piece of yellow paper with a white background
23_18.png,a painting of a square with a recal
1046592.jpg,a painting of flowers on a black background
t3_r023tu.jpg,a painting of a man with a mustache
0022_2.jpg,a painting of two people in a room
75_13.jpg,a drawing of a woman in a dress
1120_2.jpg,a painting of a landscape with mountains in the background
98997.jpg,a painting of a man and woman riding a donkey
989.jpg,a painting of a road with a green field
2303.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
claude-monet_at-the-meadow-vetheuil-1888.jpg,a painting of two women sitting on a bench
10163.jpg,"a room with a couch, a couch and a couch"
26093.jpg,a painting of a woman in a red and green blanket
0986_2.jpg,a painting of a man in a red coat and white shirt sitting at a desk
292_5.png,a black and white photo of a person
t3_p3e7zr_1.jpg,a balloon with a smiley face on it
robert-julian-onderdonk_october-landscape.jpg,a painting of a stream in the woods
1085391.jpg,a painting of a table with a bottle and a bottle
1845_3.jpg,a painting of a man with a feathered hat
27234.jpg,a painting of a street with a man walking down it
floating-ice-on-the-seine-02.jpg,a painting of a river with boats in it
1320_2.jpg,a painting of a man with a feathered hat
128_91.png,a painting of a tall tower with a rainbow colored stripe
1093010.jpg,a painting of people walking down a street
32337.jpg,"the cover of the book, the story of the little prince"
25739.jpg,a painting of a city with buildings and people
317_1.png,a blue and orange striped pillow with a red border
00000106_(2).jpg,"the great ocean road, great ocean road, great ocean road, great ocean road, great ocean"
88447.jpg,a painting of a bird on a brown background
24691.jpg,the last supper by retti
1952_3.jpg,a painting of a tree in the middle of a field
85580.jpg,a painting on a white background with a green and red stripe
flood-waters.jpg,a painting of trees in the snow
maurice-prendergast_landscape-with-figures-and-goat.jpg,a painting of a house in the woods
0708_3.jpg,a painting of a woman with a bird on her shoulder
71675.jpg,a painting of a square with a pattern of squares
11122961.jpg,a group of people walking down a street
1935_3.jpg,a painting of a boy writing in a book
1480911822185682929.jpg,a room with a fireplace and a wallpapered wall
11114700.jpg,a painting of a building with a light shining through it
1819_2.jpg,a portrait of a young girl
22142.jpg,a painting of a woman in a room with a window
2_19.png,a painting of a man on a horse
222_10.png,a piece of paper with torn lines on it
t3_v9rcq1_1.jpg,a drawing of a clock with a face
30523.jpg,a colorful striped curtain with a white background
8_342.png,a painting of three men sitting at a table
painting95.png,a black and white silhouette of a man
54411.jpg,a painting of two women on a rug
2090_1.jpg,two young girls in a landscape
0290_1.jpg,two young girls in a landscape
43979.jpg,a painting of a street scene with people
0777.jpg,a painting of a woman in a white dress
71_43.png,"a painting with red, yellow and blue colors"
1008993.jpg,a drawing of a group of people in a park
75701.jpg,a painting of a bird and a bird on a pink background
Tree Trunks with Ivy 2.jpg,a painting of trees in the woods
27266.jpg,a painting of a red hat and a red shirt
1794_1.jpg,a portrait of a young girl
11443.jpg,a painting of a building with a blue sky in the background
51860.jpg,a painting of a woman in a red dress
96498.jpg,a painting of a mountain with a sky background
294_58.png,a painting of many different colors
33467.jpg,a painting of a cross with many colors
91_1.png,a painting of a table with a knife and a knife
78420.jpg,the presentation of the virgin to st peter by fraus
58238.jpg,the supper of the apostles
0014.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
21687.jpg,a painting of a man in a black suit
145.png,icon of st nicholas and st nicholas
eugene-boudin_near-antibes-1893-1.jpg,a painting of a landscape with trees and buildings
1044814.jpg,a painting of a city with a boat in the water
painting262_1.png,a painting of a lake surrounded by trees
8aefee4c2c.jpg,a small kitten standing on its hinds
54443.jpg,a black and white image of a person in the fog
60004149.jpg,a painting of a cityscar with a river in the fore
61301.jpg,a painting of a tree in blossom
75364.jpg,"a colorful, geometric design with squares and squares"
1 (2605).jpg,a man with a hat on his head
9426.jpg,a painting of a family with a child
painting293.png,a black and white silhouette of mountains
1597_2.jpg,a painting of a woman in a blue dress
5174.jpg,a painting of a woman and two children
29025.jpg,a painting of two children standing outside a house
1480893205833624889.jpg,"a woman wearing a striped shirt, jeans and red shoes"
309_13.png,a round mirror with a black and white stripe
20724.jpg,a white air filter with a white background
51555.jpg,a painting of a woman with a green shirt
pierre-auguste-renoir_railway-bridge-at-chatou-1881.jpg,a painting of a house with a garden
1090067.jpg,a painting of a flower in a vase
84_41.png,a piece of paper with black ink on it
camille-pissarro_a-part-of-jallais-pontoise-1875.jpg,a painting of a village with a road
17905.jpg,a painting of a man in a room with a dog
Crab on Its Back.jpg,a painting of a bull with horns on its back
52705.jpg,a painting of a mountain scene with trees and hills
Vierge_au_jardinet%2C_Ma%C3%AEtre_rh%C3%A9nan_anonyme%2C_Mus%C3%A9e_de_l%27Oeuvre_Notre-Dame.jpg,an image of a woman in a red dress sitting on a couch
1054387.jpg,a drawing of a house in the desert
00000165.jpg,a river with trees and clouds in the background
