image_id,description
1080862.jpg,a still - life still life with a still - life still - life still - life still -
11118911.jpg,a painting of a city street with a horse drawn by a man
3149_mainfoto_05.jpg,a statue of a man reading a book
68a2e3af59.jpg,a cat sitting on a ledge next to a flower
26247.jpg,a painting of a tree on a hill
guy-rose_windswept-trees-laguna.jpg,a painting of trees in a field
paul-signac_capo-di-noli-1898.jpg,a painting of a landscape with trees and a body of water
1123153.jpg,a painting of flowers in a vase on a table
1321_2.jpg,a painting of a man in a red cloak
1206_1.jpg,a painting of a woman in a cave
1084275.jpg,a drawing of a vase with flowers in it
72304.jpg,a painting of a vase and a bowl
31894.jpg,a painting of a woman in a red dress
1714_3.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
256_46.png,a painting of a bird with a long tail
1566_3.jpg,a painting of a man in a yellow vest and red vest
101939.jpg,a painting of a bird on a blue background
71060.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
77552.jpg,a book with a picture of a piece of art
71821.jpg,a painting of a woman holding a plate
0731_1.jpg,a painting of a man in a black coat and white shirt
266_3.png,a painting of a hand reaching out from a yellow and red square
10484.jpg,a painting of trees and water
13224.jpg,a drawing of a man in a tutu
396_23.png,"a painting with a red, blue and brown stripe pattern"
edward-hopper_road-in-maine.jpg,a painting of a road in a field
66_42.png,a piece of art made out of strips
72987.jpg,a painting of a red mushroom on a green background
70378.jpg,a painting of a family in a room
1042863.jpg,a painting of a red house in the snow
1671_2.jpg,a painting of a man in a red cloak
9557.jpg,a painting of a tree with a dog in the fore
79089.jpg,a japanese painting of a village in the snow
100713.jpg,a painting of a yellow and blue abstract design
262_13.png,a square in blue and beige
1120929.jpg,a painting of white flowers in a green vase
193_5.png,a painting of a black cat on a green background
322_2.png,a painting on a wall with a brown and white pattern
1045047.jpg,a painting of a flower with a green background
35353.jpg,a painting of boats in the water
00000216_(4).jpg,a sandy beach with a blue sky and white clouds
Vincent_van_Gogh_-_Le_Moulin_de_Blute-Fin.jpg,a painting of a windmill and a windmill
147.jpg,a portrait of a man with a cat
511_4.jpg,an icon of an angel
60980.jpg,a painting of people in a tavern
47375.jpg,a drawing of a canal in venice
1003419.jpg,a painting of flowers in a vase
Head of a Peasant Woman with Dark Cap 3.jpg,a painting of a man in a black hat
330_17.png,a black and white photograph of a chair
47032.jpg,a painting of a man with a red shirt
1034869.jpg,a painting of a man in a boat with a woman in the background
63253.jpg,a painting of a snowy scene with a house and trees
88696.jpg,a drawing of a church on a hill
43451.jpg,a miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature miniature
2224_3.jpg,a painting of a woman in a blue dress
1276_3.jpg,"two women, one with blue eyes and one with brown hair"
1091536.jpg,a painting of a city at night
1044428.jpg,a painting of a city with buildings in the background
77932.jpg,a painting of a blue and yellow square
28183.jpg,a painting of a river scene with figures and figures
62775.jpg,a painting of a woman holding a guitar
1088490.jpg,a painting of a woman with a flower in her hair
99975.jpg,the door to the church of st mary in the old town of st mary
1044001.jpg,a painting of flowers in a vase on a table
92573.jpg,a painting of a road with houses and trees
25193.jpg,a man in a green room by a woman
12839.jpg,a painting with a rainbow colored strip
20_30.png,a painting of a square with a red and black design
29975.jpg,"the cover of the book, the life of st paul"
70377.jpg,a painting of a colorful abstract design
97083.jpg,the virgin and child
1086671.jpg,still life with lemons and a bottle of wine
39647.jpg,"a painting with a large, colorful, abstract design"
1216_4.jpg,a painting of a man in a yellow vest and red vest
425_3.png,a yellow and black abstract painting
12088.jpg,a painting of a man with a beard
4784.jpg,a painting of a building with a boat in the water
1574_3.jpg,a painting of a tree and a ball
53308.jpg,a painting of a violin and a piece of paper
51_14.png,a painting of a woman and a man
1001797.jpg,a painting of a man in a cave
44496.jpg,a white square with a black dot on the center
47165.jpg,a painting of a tree in the snow
18549.jpg,"the cover of the book, the man who was the man"
2_182.png,a painting of a cross with a cross in the middle
2319_2.jpg,a portrait of a young girl
235_16.png,a piece of paper with a piece of paper on it
54500.jpg,a painting of a woman sitting on a couch
1001723.jpg,a painting of people walking in the snow
335_3.png,a black and white painting with pink and yellow
476_3.jpg,the icon of the virgin mary of nazareth
53722.jpg,a woman with a hat on her head
36286.jpg,"the cover of the book, the last crusade"
48229.jpg,a painting of a person on a bike
pierre-auguste-renoir_on-the-path-1872.jpg,a painting of a dirt road with trees
78974.jpg,"a painting with red, black and blue stripes"
1 (2788).jpg,a woman with a necklace on her neck
53265.jpg,a painting of a woman in a blue dress
t3_uhh32w.jpg,a painting of a skull and flowers
