image_id,description
3049.jpg,a painting of a man in a red robe and a man in a black robe
43236.jpg,a painting of a man in a suit and tie
00413_1.jpg,a painting of sunflowers in a vase
22655.jpg,a painting of a mountain with a river in the fore
74854.jpg,a painting of a man in a yellow coat
0279.jpg,a painting of a woman in a purple dress
t3_ulq9c1_1.jpg,a painting of a woman in a yellow dress
1047326.jpg,a painting of a street scene with people and horses
11112736.jpg,a painting of a blue square with a green tree
75_10.png,"a painting with a red, white and blue design"
512_4.jpg,an icon of the virgin with a child
48280.jpg,a painting of a man in a black coat
eugene-boudin_trouville-le-chemin-de-la-corderie-1878.jpg,a painting of a road with people walking down it
33925.jpg,a painting of a woman in a red dress
1081602.jpg,a painting of a band playing in a street
Public Garden with Couple and Blue Fir Tree The Poet s Garden III.jpg,a painting of two people walking down a path
23936.jpg,a drawing of a man in a crown
1009315.jpg,a painting of a woman and a man in a church
painting-of-baby-princess-alice-of-the-united-kingdom.jpg,a painting of a cat sitting in a chair
301_2.png,"a painting with a red, yellow and black triangle"
31809.jpg,the wine harvest by pieter de velde
55504.jpg,a painting of a man with a sword and other men in the background
1058208.jpg,a painting of a cityscar at night
377_14.png,a black sculpture on a white surface
1689_4.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
39689.jpg,a woman in a plaid scarf by gustave lero
102_9.png,a drawing of a church with a cross on top
155_20.png,a black and gold painting with a geometric pattern
342_15.png,a rusty door in the ruins of the castle
vincent-van-gogh_the-voyer-d-argenson-park-in-asnieres-1887.jpg,a painting of two people walking down a path
14605.jpg,a drawing of a woman sleeping on a bed
00000185_(4).jpg,a sunset on the beach
1051295.jpg,"a painting of a square with a red, yellow and black stripe"
0695_3.jpg,a painting of a man with a feathered hat
394_1.png,a blue and gold painting with a red dot
1 (2248).jpg,a young man with a mohawk haircut and a black background
Field with Poppies.jpg,a painting of a field with pops and pop
1007495.jpg,the baptism of jesus
291_6.jpg,a painting of a man in a red suit and white hat
46834.jpg,the garden of earthly by sandro botanio
47426.jpg,a painting of two women in a room
87267.jpg,a painting of a canal in venice
54356.jpg,a painting with many different colors and shapes
11109229.jpg,"the cover of the book, the city of the dead"
11352.jpg,a painting of a line of blue and yellow
32161.jpg,a painting of a woman in a room
00000167_(5).jpg,a black and white photo of a mountain
59867.jpg,a painting on a wall with a white frame
21115.jpg,a painting of a man with a book
43662.jpg,"the cover of the book, the art of the modern age"
22892.jpg,a drawing of a woman with a ponytail
125_34.png,a painting of a sun and a blue sky
35247.jpg,a painting of a man sitting on a boat
23970.jpg,a painting of a man with a beard
1123180.jpg,a painting of a bowl of fruit on a table
1832.jpg,"a poster for the movie's title, the man who came to the world"
13546.jpg,two paintings of women in yellow and green
25481.jpg,the seine at argent by claude claude
385_85.png,a painting of a yellow sky with a yellow sky
2106.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
claude-monet_path-at-pourville.jpg,a painting of a path through a field
1009013.jpg,a painting of a nat scene with a manger and a woman
20815.jpg,a painting of a black and brown brush
44021.jpg,a painting of a tree with a sky in the background
24601.jpg,a drawing of a woman in a white robe
262.jpg,a sculpture of a woman in a long dress
1154.jpg,portrait of a lady in a black dress
7259.jpg,a painting of a man with a book
52104.jpg,a windmill in the distance by joseph joseph joseph
860.jpg,a painting on a wall with a painting of a woman
eugene-boudin_trouville-black-rocks.jpg,a painting of a beach with a castle in the background
alice-hoschede-in-the-garden.jpg,a painting of a woman in a garden
78808.jpg,a painting of a bird flying over a blue sky
00338.jpg,a painting of a woman in red dress
193_14.png,a large red object sitting on top of a white floor
90194.jpg,the virgin and child by giovanni de'medici
1 (1334).jpg,a man with a messy haircut and a smile
54321.jpg,the cover of the book the fall of the rebel
t3_uxe7p8.jpg,a painting of a woman sitting at a table
34858.jpg,the three witches in the jungle
t3_skadeq_1.jpg,a painting of a large wave in the ocean
30000718.jpg,a painting of a building with trees in the background
76028.jpg,a painting of people on a beach with buildings in the background
11022.jpg,a painting of a courtyard with pigeons and pigeons
1504.jpg,a painting of a nurse and two nurses
1000601.jpg,"the cover of the album,'the light of the world '"
1746_1.jpg,a painting of a man in a red cloak
93460.jpg,a painting of circles on a blue background
2286_2.jpg,a painting of people playing in a field
52763.jpg,a portrait of a young girl in a blue dress
1141.jpg,a painting of a hat and a piece of paper
312_32.png,a black and white drawing of a line
1031447.jpg,a black piano with a gold ring on it
43192.jpg,a painting of two women in a kitchen
38745.jpg,a drawing of a landscape with trees and a river
1514_1.jpg,"portrait of a lady, half length, in a brown dress, with a white collar and a"
44506.jpg,a blue and gold tile with a lion on it
2001_1.jpg,a painting of a man standing in front of a mountain
48114.jpg,a painting of a man in uniform holding a bird
63041.jpg,a painting with a black and yellow design
