image_id,description
40_9.png,a painting with black and blue stripes
87972.jpg,a painting of a street scene with people walking
t3_un3m7c_1.jpg,a blue bird sitting on top of a rock
harry-phelan-gibb_evening.jpg,a painting of a mountain scene with a man on a horse
1042214.jpg,a painting of a city with buildings and wires
84_23.png,a piece of paper with red paint on it
pierre-auguste-renoir_algerian-landscape-the-ravine-of-the-wild-women-1881.jpg,a painting of a forest with trees and bushes
15878.jpg,a painting of a cityscape
1784_4.jpg,a painting of a field with a man and a woman in the distance
32350.jpg,a painting of a field with a house in the background
19077.jpg,a painting of a mountain with a sun in the background
51456.jpg,a painting of a woman in a fur coat
712_1.jpg,an icon of the virgin with a child
55039.jpg,a painting of an old man sitting in a chair
20367.jpg,the battle of the sommeers
61940.jpg,a painting of a tree with red flowers
42754.jpg,"the cover of the book, the art of the renaissance"
19439.jpg,a painting of a woman washing her clothes
326_11.png,a painting of a green and yellow pattern
59298.jpg,a painting of a path through the jungle
00431_1.jpg,a painting of a river with trees and bushes
305_9.png,a drawing of a house with a red roof
36001.jpg,a painting of a boat in the water
41145.jpg,a painting of a woman sitting in a window
92809.jpg,a painting of a man and woman with animals
8_175.png,a painting with a black square and yellow square
0883_1.jpg,a painting of a man in a room with a dog
childe-hassam_in-the-park-at-st-cloud.jpg,a painting of a park with stairs and trees
72534.jpg,a painting of a black and white pattern
12610.jpg,a painting of people on the beach
14359.jpg,a painting of a woman in a black dress
49458.jpg,a painting of a man walking in a field
1341_4.jpg,a painting of a man in a yellow vest and red vest
335_29.png,a painting of a woman with feathers on her head
50175.jpg,a painting of a yellow square with a black square
1097766.jpg,a painting of chers and a green mug
92406.jpg,a painting of people walking down a street
31169.jpg,a painting of a landscape with clouds above
3948.jpg,a painting of a lake with trees and mountains in the background
89_5.jpg,a sculpture made of brass birds
49528.jpg,the garden of earthly by sandro bota
96_7.png,a painting of a woman sleeping on a couch
48548.jpg,a painting of a colorful abstract design
30003681.jpg,a painting of a city with buildings and people
24828.jpg,a painting of a woman in a black coat
1036813.jpg,a black and white drawing of a woman with a cat
33594.jpg,a painting of a horse and a bird
97317.jpg,a painting of a bowl of fruit and a bottle
41872.jpg,a man working on a spinning machine
portrait-francis-i-holy-roman-emperor-1769.jpg,a painting of a man in a red coat and gold jacket
1087326.jpg,a painting of fruit and grapes in a white bowl
92_22.png,a metal sculpture on a white surface
208_9.jpg,a drawing of a house with a fireplace and a man sitting on the floor
54869.jpg,a painting of a heart on a red background
11106490.jpg,a cow statue on the side of a road
2738.jpg,a tree with colorful leaves and branches in the background
109_26.png,a brown rug with a pattern on it
2186_2.jpg,a painting of a man and woman flying a kite
0578_1.jpg,a miniature portrait of a young boy in a red uniform
212_2.png,a painting of yellow and black
t3_lpb9li_1.jpg,a painting of a stream in the snow
34681.jpg,a painting of a woman sitting on a ledge
0149.jpg,a painting of a woman in a blue dress
43_12.png,a painting with a white background and yellow and blue shapes
1004821.jpg,a painting of a woman with a table full of fruit and vegetables
38423.jpg,a drawing of a woman in a red dress
gustave-courbet_le-chateau-de-thoraise-1865.jpg,a painting of a castle on a cliff
1480892002841081009.jpg,a black and white photo of the city skyline at night
1480886205271778141.jpg,a woman in a skirt and heels is standing on a carpet
302_9.jpg,a painting of a mother and child
57078.jpg,a painting of a blue and orange abstract painting
94252.jpg,a painting of a woman sitting on a chair
00000063_(5).jpg,a beach with flowers and a cliff
37886.jpg,a painting of a man on a horse
1051512.jpg,a painting of a street with a horse drawn on it
32349.jpg,a painting of a river with trees and grass
alfred-sisley_abandoned-house.jpg,a house in the woods by claude - jean - louis
76815.jpg,a painting of a flower in a vase
1035446.jpg,a square tile with a green and black design
1113_5.jpg,a painting of a man in a red robe holding a staff
352_69.png,a black and white drawing of a line of lines
56274.jpg,the wedding of the virgin by sandro bota
29347.jpg,a painting of a group of people in a room
356_7.png,a piece of gold on a table
19579.jpg,a painting of two women holding a baby
gustave-loiseau_no-title.jpg,a painting of a field with trees and a house in the background
074ad5a1e6.jpg,a donkey with a red harness on it's neck
9001.jpg,a painting of a man sitting at a table
47804.jpg,a painting of a snowy landscape
311_0.png,a red leather texture background
34b4938a91.jpg,a group of pigs
1045_3.jpg,a painting of a man with a feathered hat
326_53.png,a painting of a green and yellow pattern
2303_4.jpg,a painting of a man sitting in a chair
17880.jpg,a painting of a town with a church in the background
81967.jpg,a painting of a woman holding a child
26864.jpg,a painting of two squares with one green and one brown
5006.jpg,a painting of a boat in the ocean
76768.jpg,a painting of a village with a church
0721_3.jpg,a painting of a man in a red cloak
