image_id,description
238_16.png,a black and white photo of a square with circles
0887_1.jpg,a painting of a boy holding a bird
250_7.jpg,a drawing of a woman holding a child
36213.jpg,a painting of a woman sitting in a room
40121.jpg,a painting of a woman riding a horse
1480886267004326430.jpg,a woman holding a bottle of water
t3_uwe0ix_1.jpg,a hand holding a card with a picture of a man in the sky
87747.jpg,a painting of a woman with a hat
62844.jpg,a painting of a church tower in the snow
cezanne_178.jpg,a painting of a man in a black coat
cezanne_299.jpg,the bathers by pierre - auguste - auguste - jacques - jacques - duran
1120019.jpg,a painting of a vase with flowers in it
87_3.png,the icon of the virgin mary of the rosary
40700.jpg,a painting of a field with houses and water
39646.jpg,a painting of a woman with a hat and a bird
40221.jpg,a painting of two women in a garden
1803.jpg,a painting of a crowd of people in a village
00000100_(5).jpg,a body of water
96572.jpg,a painting of a yellow and green square
1080144.jpg,a painting of flowers on a table
17946.jpg,a painting of a landscape with a tree and a man in the fore
42110.jpg,a painting of a farm in the countryside
66207.jpg,a painting of a city street with people walking
871.jpg,a painting of a woman with a man in the background
17374.jpg,a painting of a woman in a white dress
63182.jpg,a painting of a woman sitting on a rock
t3_v55r2h.jpg,a col of four paintings of flowers
1647.jpg,a painting of a man in a white robe
372_1_1.png,a large rug with a pattern of different colors
148_10.png,a painting with yellow and blue colors
229_9.png,a brown and black rug with a black border
30003441.jpg,the nat scene with the birth of jesus and the three angels
60455.jpg,"the death of cleopatra, from the book of cleopatra by william william"
219_19.png,a painting with yellow and grey paint on a white background
216_5.png,a black square with a circle in the middle
45909.jpg,a painting of people in a garden
46094.jpg,a painting of a woman holding a bowl
84263.jpg,a painting of a colorful abstract design
23_31.png,a black square on a white background
48871.jpg,a painting of a woman in a chair
1056504.jpg,a painting of two fish hanging on a wall
19122.jpg,a painting of boats in a harbor
17157.jpg,a painting of a man with a beard and a hat
141_2.png,a white brick wall with a grid pattern
13_162.png,a drawing of a face with a face in the middle
t3_m8tdcj.jpg,a painting of a cat sitting on a red chair
1034366.jpg,a painting of a bottle and a plate of cheese
1048136.jpg,a painting of flowers in a vase on a table
1051282.jpg,a painting of a woman walking down the street
53002.jpg,a drawing of a woman with her hands folded
2191_2.jpg,a painting of a man in a yellow vest and red vest
74618.jpg,a painting of a crowd of people walking around a market
204_239.png,a painting with blue and red paint splats
00350.jpg,a painting of flowers in a vase
93506.jpg,a drawing of a woman sitting in a room
37945.jpg,a painting of a man with a beard and a gold medal
62661.jpg,three paintings of the virgin and the virgin
32588.jpg,an angel kneeling on a man with a book
82658.jpg,a blue and white painting on a white background
17569.jpg,a painting of a man sitting in a chair
67226.jpg,a painting of a yellow building with a black roof
1476.jpg,a painting of a man in military uniform
26265.jpg,two framed paintings of a woman in a dress
1055558.jpg,a painting of a woman with a basket of pears
8_277.png,"a painting with a green, red, and black stripe"
77600.jpg,a painting of a man in a room with a woman
294_105.png,a painting on a wall with a yellow and black painting
1117.jpg,a painting of ruins and people in a city
19643.jpg,a painting of a river with a man on a horse
1 (1867).jpg,a man with his hands on his head
0733_1.jpg,two young girls in a landscape
0156_2.jpg,portrait of a lady in a white dress
20189.jpg,a painting of a white and black square
622_1.jpg,a mosaic depicting the three angels
1047518.jpg,a painting of a white horse in the middle of a field
308_73.png,"a painting with a square frame and a painting of a green, red and blue stripe"
55482.jpg,a painting of a man in a red coat
534_1.jpg,the virgin and child
69_0.png,a painting of a woman with a guitar
1095985.jpg,a painting of a vase with flowers in it
11423.jpg,a painting of a man with a beard
26773.jpg,a purple and green abstract painting on a white background
19137.jpg,the painting of the baptism of christ by the artist
42704.jpg,a painting of a man in a suit and hat
37872.jpg,a woman in a kim kim kim kim kim kim kim kim kim kim kim kim kim kim kim
2243_1.jpg,a painting of a man on a horse with a bird flying above him
101224.jpg,a painting of a square with many different shapes
39052.jpg,a painting of a garden with a house in the background
0279_2.jpg,a painting of a woman in a purple dress
1158_4.jpg,a painting of a man in a blue jacket
239.jpg,a painting of a man and a woman with a child
46362.jpg,a painting of a river with trees and bushes
jose-maria-velasco_valle-de-m-xico-desde-el-cerro-de-santa-isabel-1884-1.jpg,a painting of a landscape with rocks and water
1086461.jpg,a painting of flowers on a table
1008621.jpg,a painting of flowers and vases on a table
45817.jpg,a painting of a bird flying over a field
62525.jpg,a painting of a woman with a black dress
00000181_(2).jpg,the island of person
67203.jpg,a painting of a woman with a dove
55116.jpg,a painting of a woman in a black dress
