image_id,description
1228_3.jpg,"two nudes, c 1920"
1004762.jpg,a painting of a man with a dog and a dog
60758.jpg,a painting of a man with a fish and other animals
37472.jpg,a painting of a woman sitting on a bench
1197_2.jpg,a painting of two people in a room
2184_1.jpg,a painting of a young boy holding a cup
78225.jpg,still life with flowers and fruit by jean - baptiste de vay
1084592.jpg,a painting of a table with plates and cups
1276_5.jpg,a miniature portrait of a lady
1041747.jpg,a painting of flowers in a vase on a table
76339.jpg,a gold cross with a cruct and a cross on the top
15876.jpg,a painting of a village with a red roof
35184.jpg,the crucus of jesus on the cross
45119.jpg,a painting of a girl with long hair
12222.jpg,a painting of a blue and red object
393_383.png,a black and white painting with a tall tower
55625.jpg,a painting of people in a garden
58909.jpg,a painting of mountains and a field
42899.jpg,a painting of a city with buildings and people
205_76.png,a painting of a leaf with yellow and green leaves
t3_uud8ur_1.jpg,a painting of a bridge over a river
27079.jpg,a painting of two people in a room
50894.jpg,a black and white drawing of a building
78871.jpg,a square of red and green paint with a white border
47708.jpg,a painting of a tree with no leaves
5f04912e9e.jpg,a blue crab with a white shell and blue legs
2060_2.jpg,a painting of a family
175_32.png,a black and white photo of a circular logo
robert-julian-onderdonk_coastal-scene.jpg,a painting of a beach with a small island in the background
1002723.jpg,a painting of apples on a table
93212.jpg,"a painting with a red, yellow and blue block"
lucien-pissarro_trippleton-farm-1932.jpg,a painting of a farm with a barn and a tree
vincent-van-gogh_edge-of-a-wheatfield-with-poppies-1887.jpg,a painting of a field with trees and grass
393_81.png,a piece of rock with a small crack in the middle
t3_v6gdp0.jpg,a painting of a bird flying in the sky
28_67.png,a painting of a woman in a green dress
44663.jpg,a painting of a woman sitting on a couch
14298.jpg,a painting of a vase with tulips and a bottle of wine
67121.jpg,a painting of a man with a cup and a book
t3_razfui.jpg,a painting of a man in a suit
1201_3.jpg,a painting of a man on a horse with a woman on the ground
47308.jpg,a painting with a red circle on it
45750.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
70817.jpg,the ann of the ann of the ann of the ann of the ann of the ann of the
1086546.jpg,a painting of a table with a vase and other items
53638.jpg,a painting of a man in a red coat
41595.jpg,a painting of a snake on a table
1057_5.jpg,a painting of a landscape with a river and a village
claude-monet_haystack-at-giverny.jpg,a painting of a field with hay bales
55909.jpg,a painting of a woman in a red dress
customs-house-at-varengaville.jpg,a painting of a house on the shore
70597.jpg,a white square shaped paper with a white background
39063.jpg,a painting of a crowd of people in a japanese temple
1211_4.jpg,a painting of a river scene with a man and a woman
85_6.png,"person,'untitled,'a red and black painting"
0627_1.jpg,a portrait of a lady in a red dress
t3_umgebd.jpg,a painting of a door with a pair of shoes
00000317.jpg,two trees in a green field
1046942.jpg,a painting of a vase with flowers on a table
41397.jpg,a painting of a stream in the woods
1098336.jpg,still life with fruit and wine
51467.jpg,portrait of a lady by john james
1962.jpg,a painting of a woman in a black dress and red hat
86303.jpg,a painting of two men with a dog and a dog
The Mulberry Tree.jpg,vincent van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh van gogh
228_1_1.png,a black and white photograph of a square pattern
27639.jpg,a painting of a man in a red coat
00000130_(4).jpg,a body of water
59673.jpg,the martyr of saint paul by nicolas de bos
60420.jpg,a painting of a woman and child in a room
457_2.jpg,the icon of the ascension of jesus
1637_4.jpg,a painting of a man in a room with a woman
201_4.png,a blue and green painting with a red square
john-singer-sargent_sand-beach-schooner-head-maine-1921.jpg,a painting of a dog laying on the ground
26799.jpg,a painting of a view of a lake
1038537.jpg,a painting of a white flower on a black background
1085564.jpg,a painting of people walking on a street
1662.jpg,a painting of a street scene with people walking
frits-thaulow_the-mill.jpg,a painting of a river with buildings in the background
60303.jpg,the cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr cr
LSE_CUMU_TN07034-001.jpg,a painting of a group of people in a room
1 (1230).jpg,an old man with a beard and a beard
claude-monet_morning-on-the-seine-near-giverny-the-fog.jpg,"claude claude monet, the seine, 1897"
99478.jpg,a painting of a man with a red hat
t3_v38kzo.jpg,a painting of a woman with tattoos on her arm
37005.jpg,a painting of a woman sitting on a chair
35377.jpg,a painting of a woman walking down a street
33311.jpg,a woman with long hair and a long braid
32736.jpg,the virgin and the virgin by william william
53710.jpg,a painting of a rainbow in the sky
311_6.png,a red rug with black border
t3_ulfvm0_1.jpg,a painting of a man with a beard
173_14.png,a painting of a bunch of colored paper
pierre-auguste-renoir_the-garden-of-essai-in-algiers-1881.jpg,the house in the garden by claude - jean - louis
558_2.jpg,a painting of two people sitting in a field
43931.jpg,a painting of a man in a brown coat
60001604.jpg,a painting of a street in winter
44685.jpg,a painting of a crowd in a city
409_1.jpg,a cross stitched picture of a woman in a blue dress
