image_id,description
39545.jpg,the beatles - the beatles
1043159.jpg,a painting of a red rose in a glass vase
12963.jpg,a painting of people and horses in a street
43361.jpg,a painting of a man in a white shirt and black pants
70029.jpg,a painting of a woman and a dog
98960.jpg,a painting of a city with buildings and a boat
22208.jpg,a painting of a woman in a room
t3_n5dkns_1.jpg,a river with trees and rocks in the background
1056225.jpg,a painting of a building with a roof
1088686.jpg,a painting of a bowl of fruit and a bowl of fruit
1004558.jpg,a woman in a room with a dog
1050385.jpg,a painting of pink roses on a table
5021.jpg,a painting of a man sitting at a table
82014.jpg,"the fall of the rebel, by raphael van der"
62478.jpg,a painting of a man playing the guitar with a woman
1089144.jpg,a painting of people walking down a street
46866.jpg,a painting of a street scene with people and buildings
27481.jpg,a painting of a young girl holding a bird
13993.jpg,a white sheet of paper on a white background
61312.jpg,a painting of people on the shore
00000146.jpg,a woman standing on a rocky shore looking at a glacier lake
00404_1.jpg,selfie van goghen van goghen van goghe van goghe van goghe van gogh
54756.jpg,a painting of a woman in white dress holding a bouquet
11230.jpg,a painting of people in a park
53892.jpg,a painting of a woman sitting on a bed
34923.jpg,a painting of a city with trees and buildings
0092_2.jpg,a portrait of a man in a black coat and white shirt
1123154.jpg,pome pome original oil painting on canvas
john-singer-sargent_villa-di-marlia-lucca-1910.jpg,a painting of a woman sitting on a bench
26319.jpg,a painting of a street with houses and trees
29096.jpg,"the cover of the book, the art of the modern age"
41433.jpg,a green and yellow square with a red and yellow border
t3_m4vm2j.jpg,a painting of birds and fruit on a table
2338.jpg,a painting of a man in a red robe holding a staff
1050497.jpg,a painting of flowers in a vase on a table
27341.jpg,a painting of a beach with palm trees
293_11.png,a painting with many colors and shapes
1123277.jpg,a painting of a violin and flowers on a table
59130.jpg,a painting of a farm with a barn in the background
1303.jpg,a painting of a man in a barn
35667.jpg,a river landscape with figures and figures by a village
27784.jpg,a painting of a woman holding a child
65223.jpg,a painting of a face with many colors
50069.jpg,a painting of boats on a river
11135.jpg,"a painting with a red, green and yellow paint"
1044889.jpg,a painting of a vase and a vase on a table
49950.jpg,a painting of a person with a black and white background
439_9.png,a white sculpture with a white wall behind it
16951.jpg,a painting of a square with a lot of small white lines
344_11.png,a green and white print with a pattern of squares
50324.jpg,a woman sitting on a bench by the ocean
00000064_(7).jpg,the summit of mount washington
55053.jpg,a painting of a woman sitting on a table with flowers
the-beach-at-fecamp.jpg,the wave by person
83_26.png,"a painting with red, blue and brown squares"
620fc0d86e.jpg,a monarch butterfly on a flower
35343.jpg,a painting of a woman in a yellow hat
39479.jpg,a painting of a forest with trees and grass
64002.jpg,a painting of a church in the snow
50001.jpg,a painting of people on a beach
0207_3.jpg,a view of the palace of versailles
t3_ro0twa.jpg,a painting of a duck on ice
63228.jpg,a painting of a man sitting in a room
guy-rose_carmel-beach.jpg,a painting of a beach with a rocky shore
45938.jpg,a painting of trees in a park
323_21.png,a green watercolor painting with a white background
t3_tjhtnu.jpg,a painting of a city with a church in the background
17797.jpg,a painting of a river with trees in the background
20_32.png,a painting of a pink and green abstract pattern
21034.jpg,a painting of people walking in the rain
102_12.png,a painting of a house on a hill
54318.jpg,a painting of people on a beach with a dog
35895.jpg,a painting of three women playing chess
Girl in White in the Woods.jpg,a painting of a woman in a forest
40804.jpg,"the fall of the rebel, by francisco de souza"
1357_2.jpg,a painting of a man on a ladder
1042664.jpg,a still - life still life with figs and figs by jan van derberg
1812_2.jpg,a painting of a snowy landscape with a man in the fore
42435.jpg,a painting of a gaze in a park
52490.jpg,a painting of a native village with a river and a river
93625.jpg,a painting of a village with a man and woman walking down the street
00000105_(3).jpg,hay bale in a field
103184.jpg,a painting of a snowy scene with houses
11342.jpg,a painting of trees in a field
1051964.jpg,a painting of a man on a throne surrounded by animals
360_13.png,a green square with a white border
52927.jpg,a painting of a mountain with a castle in the background
77_1.png,a black and white drawing of a woman
35975.jpg,a still life with a dead bird oil painting - jan van derberg
27445.jpg,a painting of a woman in a room
1000067.jpg,a painting of a group of people in a wooded
00643_1.jpg,a painting of a house with a thatched roof
1524_2.jpg,a painting of a woman in a blue dress
191_1.jpg,a large statue of two bears in front of a building
1054283.jpg,a painting of a city with a view of the ocean
43116.jpg,a painting of a house by a river
13494.jpg,a painting of a woman in a red dress
painting170.png,a group of people walking in the dark
37879.jpg,a painting of people on horsebacks on the beach
45457.jpg,the last supper by leonardo leonardora
